,treat,age,education*,black,married,re75,propensity_score,propensity_logit,re78
362,0.0,28,12,0.0,1.0,4998,0.0017165078849245715,-6.365745368698556,9376
363,0.0,49,8,0.0,1.0,23684,0.0,0.0,9464
364,0.0,54,10,0.0,1.0,8738,0.0013555555555555554,-6.602187429427021,8486
365,0.0,22,11,0.0,0.0,0,0.6104656786103465,0.4492700955160721,3895
366,0.0,33,13,0.0,1.0,25243,0.0,0.0,25564
367,0.0,40,12,0.0,0.0,6205,0.017357481548584217,-4.036221763549612,22680
368,0.0,47,12,0.0,1.0,20522,0.0,0.0,24505
369,0.0,21,12,0.0,0.0,2169,0.04011944525085534,-3.1749477188332365,14998
370,0.0,17,10,0.0,0.0,0,0.025615224910107634,-3.6386193741668884,1384
371,0.0,16,9,0.0,0.0,1346,0.003210663128508918,-5.738061952719122,6705
372,0.0,40,12,0.0,1.0,12927,0.0,0.0,13061
373,0.0,36,12,0.0,1.0,25243,0.0,0.0,25564
374,0.0,51,12,0.0,1.0,25243,0.0,0.0,25564
375,0.0,46,9,0.0,1.0,25166,0.0,0.0,25097
376,0.0,33,18,0.0,1.0,25243,0.0,0.0,18505
377,0.0,28,13,0.0,1.0,21333,0.0,0.0,14323
378,0.0,27,11,0.0,1.0,12829,0.0,0.0,18693
379,0.0,33,12,0.0,0.0,25243,6.369426751592357e-06,-11.963994714883409,21944
380,0.0,26,12,0.0,1.0,19978,0.0,0.0,20015
381,0.0,24,12,0.0,1.0,8922,0.0,0.0,16470
382,0.0,28,8,0.0,1.0,18300,0.0,0.0,23494
383,0.0,36,12,0.0,1.0,23274,0.0,0.0,25378
384,0.0,42,12,0.0,1.0,22060,0.0,0.0,23426
385,0.0,16,10,0.0,0.0,0,0.010092796096329707,-4.585789293736026,1399
386,0.0,53,14,0.0,1.0,16304,0.0,0.0,0
387,0.0,52,10,0.0,1.0,16193,0.0,0.0,20247
388,0.0,22,12,0.0,0.0,0,0.05558938552594871,-2.8325687693073425,0
389,0.0,55,14,0.0,1.0,25243,0.0,0.0,25564
390,0.0,26,14,0.0,1.0,13396,0.0,0.0,10757
391,0.0,38,12,0.0,1.0,0,0.0015202611062784049,-6.487351760554468,0
392,0.0,43,12,0.0,1.0,3453,0.0005178571428571429,-7.565293148453635,18781
393,0.0,55,7,0.0,1.0,16768,0.0,0.0,19438
394,0.0,49,10,0.0,1.0,22758,0.0,0.0,25232
395,0.0,20,12,0.0,0.0,15727,2.403846153846154e-05,-10.635831407498888,18666
396,0.0,18,10,0.0,0.0,0,0.18318470133300582,-1.4949180559332853,6478
397,0.0,31,16,0.0,1.0,25243,0.0,0.0,25564
398,0.0,54,18,0.0,1.0,25243,0.0,0.0,25564
399,0.0,28,12,0.0,1.0,4072,0.0017165078849245715,-6.365745368698556,17289
400,0.0,24,12,0.0,1.0,20959,0.0,0.0,17657
401,0.0,21,8,0.0,0.0,6778,0.3289687983631831,-0.7128527276283728,9376
402,0.0,39,8,0.0,1.0,20937,0.0,0.0,25564
403,0.0,28,12,0.0,1.0,21926,0.0,0.0,25564
404,0.0,40,12,0.0,1.0,25243,0.0,0.0,23653
405,0.0,38,7,0.0,1.0,18866,0.0,0.0,22192
406,0.0,16,10,0.0,0.0,520,0.003956774653630659,-5.528361443595234,9925
407,0.0,43,12,0.0,1.0,0,0.0001579690092806678,-8.75295370648156,0
408,0.0,49,12,0.0,1.0,23202,0.0,0.0,21153
409,0.0,28,14,0.0,0.0,18626,0.0,0.0,20002
410,0.0,22,12,0.0,0.0,14904,0.0002812274455112872,-8.176065534401614,25564
411,0.0,39,12,0.0,1.0,8512,0.0005555929919137467,-7.494918813318918,9862
412,0.0,27,16,0.0,1.0,24824,0.0,0.0,12514
413,0.0,21,12,0.0,0.0,8115,0.025509938428875487,-3.642846201861813,15937
414,0.0,48,11,0.0,1.0,25243,0.0,0.0,23724
415,0.0,30,12,0.0,1.0,25243,0.0,0.0,25564
416,0.0,20,12,0.0,1.0,8185,0.0002133855961349223,-8.4521963100333,10026
417,0.0,20,13,0.0,0.0,630,0.013750269829182708,-4.272851150708393,13858
418,0.0,18,12,0.0,0.0,1432,0.011962485810376785,-4.4139450962516165,0
419,0.0,23,12,0.0,0.0,18105,0.00041025970357580325,-7.798309831555089,8876
420,0.0,33,12,0.0,1.0,13875,0.0,0.0,12640
421,0.0,31,12,0.0,1.0,21537,0.0,0.0,25564
422,0.0,28,12,1.0,0.0,0,0.9902521082631722,4.620908536012896,731
423,0.0,30,14,0.0,0.0,0,0.031359593301620914,-3.4303732189988225,0
424,0.0,23,13,1.0,0.0,272,0.9751118117979156,3.668158821662128,582
425,0.0,38,12,0.0,1.0,11637,0.00015789473684210527,-8.75342406227694,15959
426,0.0,37,12,1.0,1.0,21573,0.0,0.0,18147
427,0.0,16,10,0.0,0.0,630,0.003956774653630659,-5.528361443595234,5127
428,0.0,18,10,0.0,0.0,2474,0.09318794486529224,-2.275316846307858,0
429,0.0,47,9,0.0,1.0,19203,0.0,0.0,23970
430,0.0,17,9,0.0,0.0,3992,0.01127579064993641,-4.473757427552619,10248
431,0.0,35,12,1.0,1.0,15717,0.0,0.0,18050
432,0.0,19,7,0.0,0.0,0,0.20967323013751163,-1.326896220821139,8199
433,0.0,36,9,1.0,1.0,18938,0.0006936968579955021,-7.272781559348216,10997
434,0.0,41,8,0.0,1.0,0,0.006314603369326687,-5.058555708053099,0
435,0.0,54,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
436,0.0,51,18,0.0,1.0,25243,0.0,0.0,25564
437,0.0,55,15,0.0,1.0,25243,0.0,0.0,25564
438,0.0,29,16,0.0,1.0,5129,0.0,0.0,8808
439,0.0,46,16,0.0,1.0,25243,0.0,0.0,25564
440,0.0,30,14,0.0,1.0,25243,0.0,0.0,25564
441,0.0,28,14,1.0,1.0,22575,0.0,0.0,23093
442,0.0,48,12,1.0,1.0,22110,0.0,0.0,21899
443,0.0,26,11,1.0,0.0,19444,0.025372437285313687,-3.6483919724834215,21891
444,0.0,32,12,0.0,1.0,25243,0.0,0.0,23587
445,0.0,50,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
446,0.0,20,11,0.0,0.0,12424,0.010325047380783568,-4.562803830754211,13012
447,0.0,21,12,0.0,0.0,14832,0.00045593030043098674,-7.692714575796423,20666
448,0.0,20,9,0.0,0.0,8797,0.41629477085570515,-0.3380025176637973,8962
449,0.0,32,4,0.0,0.0,15457,0.002650234018909572,-5.93045358175424,12033
450,0.0,46,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
451,0.0,18,12,0.0,0.0,1752,0.007962485810376785,-4.825019684452846,2748
452,0.0,51,12,0.0,1.0,21793,0.0,0.0,3250
453,0.0,32,15,0.0,1.0,25243,0.0,0.0,25564
454,0.0,26,16,0.0,1.0,10607,1.6666666666666667e-05,-11.002083174398681,4047
455,0.0,24,15,0.0,0.0,0,0.020917290184722933,-3.8460400244130994,9436
456,0.0,46,8,0.0,1.0,23990,0.0,0.0,3923
457,0.0,21,16,0.0,0.0,0,0.02120256498770846,-3.832202546676341,20668
458,0.0,32,16,0.0,1.0,25243,0.0,0.0,25564
459,0.0,30,18,0.0,0.0,9657,0.0,0.0,7725
460,0.0,25,18,0.0,1.0,8772,0.006309926184926184,-5.059301382696323,25564
461,0.0,51,12,0.0,1.0,19199,0.0,0.0,22566
462,0.0,21,9,0.0,1.0,9968,1.6666666666666667e-05,-11.002083174398681,16627
463,0.0,34,18,0.0,1.0,25243,0.0,0.0,25564
464,0.0,29,5,0.0,1.0,25243,0.0,0.0,25564
465,0.0,52,12,0.0,1.0,4978,0.0,0.0,0
466,0.0,21,14,0.0,0.0,10167,2.403846153846154e-05,-10.635831407498888,0
467,0.0,17,10,0.0,0.0,4336,0.010885575063553128,-4.5093714984222935,0
468,0.0,50,8,0.0,0.0,13348,9.230769230769232e-05,-9.290290767696794,10791
469,0.0,21,11,1.0,0.0,1369,0.9917704446409794,4.791759687515315,16685
470,0.0,49,12,0.0,1.0,21023,0.0,0.0,25045
471,0.0,23,18,0.0,0.0,0,0.013733692182744013,-4.274074310041854,0
472,0.0,17,12,0.0,0.0,1378,0.013887692196545325,-4.262767256148626,0
473,0.0,52,3,1.0,1.0,12655,0.014266666666666665,-4.235460051095194,9377
474,0.0,47,4,0.0,1.0,12297,0.0,0.0,17076
475,0.0,24,4,0.0,1.0,17034,0.0,0.0,25279
476,0.0,29,12,0.0,0.0,0,0.054280217898899016,-2.857786462439972,0
477,0.0,49,12,0.0,1.0,4253,0.0,0.0,10169
478,0.0,55,12,0.0,1.0,25243,0.0,0.0,564
479,0.0,28,12,0.0,0.0,25243,2.514876947459705e-05,-10.590676440981213,25564
480,0.0,19,13,0.0,0.0,4916,0.002312464840154999,-6.067126150234478,1687
481,0.0,35,16,0.0,0.0,25243,0.0,0.0,25564
482,0.0,31,12,0.0,1.0,18916,0.0,0.0,15102
483,0.0,44,12,0.0,1.0,25243,0.0,0.0,25564
484,0.0,54,11,0.0,1.0,24692,0.0,0.0,0
485,0.0,37,12,0.0,1.0,25243,0.0,0.0,25564
486,0.0,46,12,0.0,1.0,10460,0.0,0.0,8331
487,0.0,29,12,1.0,1.0,14136,0.0010020001550173963,-6.904754619118733,16046
488,0.0,55,12,0.0,1.0,14002,0.0,0.0,14682
489,0.0,22,12,0.0,0.0,17423,0.0002812274455112872,-8.176065534401614,22739
490,0.0,18,11,0.0,0.0,309,0.16820706536575278,-1.5983877808064237,16760
491,0.0,32,13,0.0,1.0,25243,0.0,0.0,25564
492,0.0,51,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
493,0.0,49,12,0.0,1.0,14965,0.0,0.0,24521
494,0.0,27,16,0.0,1.0,25243,0.0,0.0,25564
495,0.0,19,13,0.0,0.0,10546,2.403846153846154e-05,-10.635831407498888,5906
496,0.0,38,3,0.0,1.0,25243,0.0,0.0,25564
497,0.0,40,12,0.0,1.0,22221,0.0,0.0,25564
498,0.0,21,12,0.0,0.0,6719,0.026155158656754586,-3.6172055476596876,25012
499,0.0,29,12,0.0,1.0,25243,0.0,0.0,25564
500,0.0,39,12,0.0,1.0,25243,0.0,0.0,0
501,0.0,39,12,1.0,1.0,25243,0.0,0.0,25564
502,0.0,34,14,0.0,1.0,14881,0.0,0.0,25564
503,0.0,26,17,0.0,1.0,21503,0.0,0.0,0
504,0.0,40,18,0.0,1.0,25243,0.0,0.0,25564
505,0.0,31,14,0.0,0.0,4937,0.012993504973663039,-4.33022700478499,2358
506,0.0,28,17,0.0,1.0,25243,0.0,0.0,25564
507,0.0,17,11,0.0,0.0,1033,0.03247022682588141,-3.3944226259404426,6345
508,0.0,35,12,1.0,1.0,21542,0.0,0.0,21033
509,0.0,34,15,0.0,1.0,24520,0.0,0.0,0
510,0.0,44,8,0.0,1.0,17681,0.0,0.0,20612
511,0.0,54,8,0.0,1.0,22241,0.0,0.0,25564
512,0.0,30,10,0.0,1.0,25243,0.0,0.0,25564
513,0.0,39,14,1.0,0.0,0,0.9846668607044545,4.162286918379984,0
514,0.0,29,12,0.0,1.0,20728,0.0,0.0,24746
515,0.0,25,10,0.0,1.0,5147,0.006974790961207327,-4.958453692930001,10666
516,0.0,42,5,0.0,1.0,18741,0.0,0.0,22304
517,0.0,48,6,0.0,1.0,18250,0.0,0.0,17763
518,0.0,25,6,0.0,1.0,14986,0.0,0.0,0
519,0.0,49,11,0.0,1.0,25243,0.0,0.0,25564
520,0.0,38,12,0.0,0.0,9964,0.0026588355921651264,-5.9272046227606925,10388
521,0.0,38,15,0.0,1.0,25243,0.0,0.0,25564
522,0.0,31,12,0.0,1.0,25243,0.0,0.0,25564
523,0.0,41,12,0.0,1.0,25243,0.0,0.0,25564
524,0.0,25,13,0.0,1.0,11638,0.0,0.0,25564
525,0.0,48,18,0.0,1.0,7435,0.0,0.0,0
526,0.0,21,14,0.0,0.0,15266,2.403846153846154e-05,-10.635831407498888,11804
527,0.0,20,14,0.0,0.0,1047,0.09947476056085931,-2.203074243191454,10700
528,0.0,54,14,0.0,0.0,6228,0.0026512128673441228,-5.93008332434368,1324
529,0.0,41,8,0.0,1.0,19548,0.0,0.0,25564
530,0.0,49,7,0.0,0.0,2365,0.04168823089389699,-3.1349543062985137,1907
531,0.0,46,6,0.0,1.0,11287,0.0,0.0,13003
532,0.0,18,11,0.0,0.0,386,0.16638722152648408,-1.6114512684171785,16559
533,0.0,30,10,0.0,1.0,22429,0.0,0.0,22366
534,0.0,39,12,0.0,1.0,15704,0.0,0.0,16880
535,0.0,17,10,0.0,0.0,0,0.025615224910107634,-3.6386193741668884,9438
536,0.0,28,12,0.0,1.0,12421,0.0,0.0,21403
537,0.0,29,12,0.0,1.0,13210,0.0,0.0,8612
538,0.0,39,12,0.0,1.0,25103,0.0,0.0,24562
539,0.0,38,7,0.0,1.0,15804,0.0,0.0,16763
540,0.0,29,12,0.0,1.0,11995,0.0,0.0,12548
541,0.0,39,14,0.0,1.0,20875,0.0,0.0,21966
542,0.0,18,11,0.0,0.0,0,0.1895827533476543,-1.4527236120347027,964
543,0.0,46,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
544,0.0,17,10,0.0,0.0,0,0.025615224910107634,-3.6386193741668884,474
545,0.0,47,8,0.0,1.0,16381,0.0,0.0,25564
546,0.0,24,17,0.0,0.0,4687,0.007412575442191754,-4.897137151908086,1028
547,0.0,30,12,0.0,1.0,25243,0.0,0.0,25564
548,0.0,42,7,0.0,1.0,5806,0.006361111111111111,-5.051170784696086,9241
549,0.0,27,16,0.0,1.0,20694,0.0,0.0,25564
550,0.0,50,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,25564
551,0.0,39,14,0.0,1.0,22004,0.0,0.0,23498
552,0.0,32,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
553,0.0,39,18,0.0,0.0,0,0.018207681429490023,-3.98753623616296,0
554,0.0,35,18,0.0,0.0,9146,0.0,0.0,7313
555,0.0,37,8,0.0,1.0,13454,0.0,0.0,13402
556,0.0,52,13,0.0,1.0,4090,0.00013333333333333334,-8.92252495730139,0
557,0.0,40,15,0.0,1.0,0,0.0,0.0,0
558,0.0,29,16,0.0,0.0,1469,0.008454516805196727,-4.764563988307504,3935
559,0.0,17,10,0.0,0.0,1228,0.013590761916308649,-4.284681026186772,5380
560,0.0,43,9,0.0,1.0,25243,0.0,0.0,0
561,0.0,51,16,0.0,1.0,0,0.0,0.0,0
562,0.0,20,12,1.0,0.0,13151,0.021839055984932864,-3.8019742951187565,16512
563,0.0,52,8,0.0,1.0,13345,0.0,0.0,13197
564,0.0,43,12,0.0,1.0,14752,0.0,0.0,11965
565,0.0,55,11,0.0,1.0,21131,0.0,0.0,21251
566,0.0,31,13,0.0,1.0,10566,0.0,0.0,10446
567,0.0,29,13,0.0,0.0,10339,8e-05,-9.433403920090221,12599
568,0.0,26,12,0.0,0.0,7290,0.03672167063149765,-3.2669753320490584,11323
569,0.0,43,12,0.0,1.0,19460,0.0,0.0,24143
570,0.0,18,12,0.0,0.0,408,0.013992950743673927,-4.2551098194259245,21608
571,0.0,38,12,0.0,1.0,23378,0.0,0.0,21710
572,0.0,54,14,0.0,1.0,19437,0.0,0.0,20215
573,0.0,26,18,0.0,0.0,10664,0.0,0.0,11684
574,0.0,41,12,0.0,1.0,24692,0.0,0.0,25277
575,0.0,43,12,0.0,1.0,0,0.0001579690092806678,-8.75295370648156,0
576,0.0,24,14,0.0,1.0,14344,0.0,0.0,14545
577,0.0,45,12,0.0,1.0,11606,0.00015789473684210527,-8.75342406227694,12723
578,0.0,45,14,0.0,1.0,25243,0.0,0.0,25564
579,0.0,32,12,0.0,1.0,19707,0.0,0.0,23389
580,0.0,42,12,0.0,0.0,15602,3.740702073655476e-05,-10.193614743211892,0
581,0.0,34,10,0.0,0.0,4687,0.388725515788911,-0.4526726163394,20658
582,0.0,30,12,0.0,1.0,9096,0.0010909090909090907,-6.819652397427165,8253
583,0.0,26,5,0.0,1.0,0,0.018697493370115375,-3.9604913071093626,3700
584,0.0,28,12,0.0,1.0,5714,0.006746069182389937,-4.992026360310768,1870
585,0.0,27,7,0.0,1.0,18823,0.0,0.0,25564
586,0.0,37,12,0.0,1.0,21077,0.0,0.0,19964
587,0.0,33,12,0.0,1.0,25243,0.0,0.0,25564
588,0.0,16,10,0.0,0.0,760,0.003956774653630659,-5.528361443595234,5829
589,0.0,46,12,0.0,1.0,11934,0.00015789473684210527,-8.75342406227694,14138
590,0.0,41,12,0.0,1.0,16266,0.0,0.0,17842
591,0.0,46,12,0.0,1.0,25243,0.0,0.0,25564
592,0.0,50,18,0.0,1.0,20252,0.0,0.0,25564
593,0.0,49,9,0.0,1.0,16614,0.0,0.0,13434
594,0.0,34,12,0.0,1.0,25243,0.0,0.0,25564
595,0.0,55,12,0.0,1.0,8817,0.0,0.0,22740
596,0.0,16,10,0.0,0.0,0,0.010092796096329707,-4.585789293736026,7322
597,0.0,39,12,0.0,1.0,21163,0.0,0.0,25564
598,0.0,32,12,0.0,1.0,13833,0.0,0.0,0
599,0.0,46,6,0.0,1.0,0,0.0040662058371735785,-5.500970445728945,0
600,0.0,33,12,0.0,1.0,12954,0.0,0.0,398
601,0.0,38,10,0.0,1.0,25141,0.0,0.0,22915
602,0.0,51,12,1.0,0.0,0,0.20997544465840942,-1.325073434006334,0
603,0.0,31,13,0.0,1.0,10161,0.0,0.0,0
604,0.0,47,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
605,0.0,19,12,0.0,0.0,2347,0.006413003945126565,-5.042993828044136,962
606,0.0,23,12,0.0,1.0,1663,0.06945676818645626,-2.5950640173044466,3583
607,0.0,45,12,0.0,1.0,10666,0.0,0.0,8096
608,0.0,26,16,0.0,1.0,16977,0.0,0.0,18272
609,0.0,36,10,0.0,1.0,3483,0.0045427968584532,-5.389659261774313,4588
610,0.0,28,12,0.0,1.0,9078,0.0,0.0,17330
611,0.0,40,12,0.0,1.0,22703,0.0,0.0,21286
612,0.0,32,12,0.0,1.0,15230,0.0,0.0,16531
613,0.0,39,12,0.0,1.0,24187,0.0,0.0,25477
614,0.0,42,12,0.0,1.0,12310,0.00015789473684210527,-8.75342406227694,25564
615,0.0,52,12,0.0,1.0,24650,0.0,0.0,24883
616,0.0,48,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
617,0.0,20,12,0.0,0.0,15190,2.403846153846154e-05,-10.635831407498888,19763
618,0.0,28,10,0.0,1.0,3614,0.00658030038985917,-5.017072836718524,15928
619,0.0,25,13,0.0,1.0,25243,0.0,0.0,25564
620,0.0,52,8,0.0,0.0,17883,9.230769230769232e-05,-9.290290767696794,1885
621,0.0,21,14,0.0,0.0,8409,0.014335351069497846,-4.230587594696151,20841
622,0.0,34,12,0.0,1.0,19009,0.0,0.0,18572
623,0.0,27,14,0.0,1.0,12979,0.0,0.0,18573
624,0.0,44,12,0.0,1.0,5030,0.0005178571428571429,-7.565293148453635,0
625,0.0,16,10,0.0,0.0,0,0.010092796096329707,-4.585789293736026,8733
626,0.0,44,13,0.0,1.0,3881,0.00013333333333333334,-8.92252495730139,3104
627,0.0,37,13,0.0,1.0,882,0.06753655913978493,-2.62516087709488,2365
628,0.0,31,15,0.0,1.0,5465,0.0,0.0,19073
629,0.0,23,12,0.0,1.0,757,0.003488646102409937,-5.654746808688377,15895
630,0.0,27,12,0.0,1.0,15785,0.0,0.0,23074
631,0.0,45,6,0.0,0.0,16526,0.00014600271002710027,-8.831739361229292,16404
632,0.0,48,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
633,0.0,24,12,0.0,1.0,15418,0.0,0.0,18557
634,0.0,20,13,0.0,1.0,6647,0.013253068135817463,-4.310184522156487,3088
635,0.0,31,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
636,0.0,29,12,0.0,1.0,12251,0.0,0.0,14647
637,0.0,24,10,0.0,1.0,0,0.017814087078101733,-4.009791057948683,5040
638,0.0,45,8,0.0,1.0,4506,0.001595557000196137,-6.4389355560264026,9088
639,0.0,16,9,0.0,0.0,0,0.012505114012528127,-4.369033636371675,3383
640,0.0,26,12,0.0,1.0,23442,0.0,0.0,22646
641,0.0,25,12,0.0,1.0,15380,0.0,0.0,16492
642,0.0,51,18,0.0,1.0,25243,0.0,0.0,25564
643,0.0,38,10,0.0,1.0,25243,0.0,0.0,24151
644,0.0,32,12,0.0,1.0,19194,0.0,0.0,0
645,0.0,47,12,0.0,0.0,25243,3.740702073655476e-05,-10.193614743211892,25564
646,0.0,46,10,0.0,1.0,25243,0.0,0.0,25564
647,0.0,23,12,0.0,1.0,23499,0.0,0.0,6462
648,0.0,22,12,0.0,0.0,9481,0.0002812274455112872,-8.176065534401614,9949
649,0.0,24,10,0.0,1.0,3210,0.01150833069288947,-4.453109033775085,20043
650,0.0,35,12,0.0,0.0,21260,6.369426751592357e-06,-11.963994714883409,25272
651,0.0,32,14,0.0,1.0,25243,0.0,0.0,25560
652,0.0,37,12,0.0,1.0,23539,0.0,0.0,25564
653,0.0,29,17,0.0,1.0,3022,0.0,0.0,15697
654,0.0,49,8,0.0,1.0,25243,0.0,0.0,0
655,0.0,43,12,0.0,1.0,14016,0.0,0.0,25564
656,0.0,54,12,0.0,1.0,15273,0.0,0.0,24930
657,0.0,23,14,0.0,1.0,11209,0.0,0.0,6565
658,0.0,18,12,0.0,0.0,4633,0.006424499766585405,-5.041191282890695,5579
659,0.0,47,8,0.0,1.0,17638,0.0,0.0,21103
660,0.0,19,10,0.0,0.0,30,0.203302681337584,-1.3657789212101439,22655
661,0.0,31,14,0.0,1.0,0,0.0,0.0,22199
662,0.0,27,14,0.0,1.0,9340,1.6666666666666667e-05,-11.002083174398681,19251
663,0.0,22,13,0.0,0.0,3944,0.015048460876804325,-4.181316722458831,14523
664,0.0,39,12,0.0,1.0,25243,0.0,0.0,25564
665,0.0,30,12,0.0,1.0,25243,0.0,0.0,23875
666,0.0,38,17,0.0,1.0,16424,0.0,0.0,14045
667,0.0,29,14,0.0,1.0,0,0.0,0.0,0
668,0.0,26,11,0.0,1.0,17299,0.0,0.0,15316
669,0.0,26,17,0.0,1.0,19788,0.0,0.0,25564
670,0.0,18,11,0.0,0.0,5401,0.2145729174176975,-1.2975780021411742,20488
671,0.0,30,14,0.0,1.0,2314,0.0,0.0,21876
672,0.0,33,8,0.0,1.0,22382,0.0,0.0,25564
673,0.0,52,12,0.0,1.0,12668,0.00015789473684210527,-8.75342406227694,21520
674,0.0,25,12,0.0,0.0,8360,0.03998707379505777,-3.1783905024035355,7474
675,0.0,23,12,0.0,0.0,0,0.06512566029600667,-2.6640934852938742,4715
676,0.0,21,13,0.0,0.0,14725,2.403846153846154e-05,-10.635831407498888,25564
677,0.0,44,12,0.0,1.0,16182,0.0,0.0,21121
678,0.0,32,13,0.0,0.0,20391,0.0,0.0,6561
679,0.0,34,18,0.0,0.0,524,0.011159942792729515,-4.484201765972043,0
680,0.0,27,14,0.0,0.0,24045,0.0,0.0,25564
681,0.0,26,14,0.0,0.0,17532,0.0,0.0,24432
682,0.0,26,12,0.0,0.0,16154,2.514876947459705e-05,-10.590676440981213,21613
683,0.0,40,11,0.0,1.0,5508,0.014360201316298877,-4.228830389359296,10948
684,0.0,27,13,0.0,1.0,0,0.026466928576684264,-3.6050358205273603,25564
685,0.0,34,12,0.0,1.0,22713,0.0,0.0,23274
686,0.0,46,12,0.0,1.0,537,0.00012903225806451613,-8.95531908176395,0
687,0.0,49,12,0.0,1.0,25243,0.0,0.0,25564
688,0.0,55,10,0.0,1.0,22060,0.0,0.0,1536
689,0.0,33,12,0.0,1.0,25243,0.0,0.0,25564
690,0.0,45,12,0.0,1.0,25243,0.0,0.0,25564
691,0.0,29,12,0.0,1.0,9687,0.0011075757575757575,-6.804473464679951,7211
692,0.0,28,17,0.0,1.0,0,0.0,0.0,0
693,0.0,24,13,0.0,0.0,14791,0.0,0.0,25564
694,0.0,21,12,0.0,0.0,10639,0.00045593030043098674,-7.692714575796423,16701
695,0.0,23,12,0.0,1.0,10203,1.6666666666666667e-05,-11.002083174398681,17980
696,0.0,49,12,0.0,1.0,20565,0.0,0.0,25564
697,0.0,45,10,1.0,1.0,15171,0.0036402046295032735,-5.6120685357198,25564
698,0.0,48,7,0.0,1.0,4636,0.00030405405405405404,-8.098000962688072,0
699,0.0,50,7,0.0,1.0,22674,0.0,0.0,24109
700,0.0,52,8,0.0,1.0,13178,0.0,0.0,22616
701,0.0,45,13,0.0,1.0,19657,0.0,0.0,14500
702,0.0,50,16,0.0,1.0,18243,0.0,0.0,20481
703,0.0,19,12,0.0,0.0,4620,0.00627771146212979,-5.064452282625838,3060
704,0.0,17,14,0.0,0.0,1226,0.05428776226856588,-2.8576395053792076,4617
705,0.0,39,12,0.0,1.0,25243,0.0,0.0,25564
706,0.0,22,16,0.0,1.0,8794,0.004184926184926185,-5.472072505710217,25564
707,0.0,20,13,0.0,1.0,13987,0.0,0.0,24576
708,0.0,25,14,0.0,1.0,8854,9.329140461215931e-05,-9.279689284941758,0
709,0.0,23,12,0.0,1.0,17230,0.0,0.0,25564
710,0.0,23,16,0.0,0.0,134,0.014285759048950537,-4.234103325763651,20676
711,0.0,25,17,0.0,1.0,2042,0.0003915588379874094,-7.84498312970715,4106
712,0.0,23,12,0.0,0.0,2588,0.057273779399405166,-2.800932995494646,1918
713,0.0,29,13,0.0,1.0,25243,0.0,0.0,25564
714,0.0,43,16,0.0,1.0,21249,0.0,0.0,25564
715,0.0,19,12,0.0,1.0,11902,0.0,0.0,25564
716,0.0,19,12,1.0,0.0,12136,0.013819275842519723,-4.267775210299773,8074
717,0.0,45,9,0.0,1.0,15930,0.0,0.0,25564
718,0.0,17,10,0.0,0.0,0,0.025615224910107634,-3.6386193741668884,4193
719,0.0,31,12,0.0,1.0,17052,0.0,0.0,0
720,0.0,45,8,1.0,0.0,0,0.9808962222610149,3.9385805633874047,31
721,0.0,46,12,0.0,1.0,25243,0.0,0.0,25564
722,0.0,36,14,0.0,1.0,25243,0.0,0.0,25564
723,0.0,25,16,0.0,1.0,25243,0.0,0.0,22887
724,0.0,27,18,0.0,0.0,11094,0.016,-4.119037174812472,25564
725,0.0,53,12,0.0,1.0,25243,0.0,0.0,0
726,0.0,26,16,0.0,1.0,25243,0.0,0.0,25564
727,0.0,40,10,0.0,1.0,25243,0.0,0.0,19002
728,0.0,35,6,0.0,1.0,19192,0.0,0.0,20136
729,0.0,28,12,0.0,1.0,23404,0.0,0.0,19736
730,0.0,23,10,0.0,1.0,10826,1.6666666666666667e-05,-11.002083174398681,8062
731,0.0,22,12,0.0,1.0,15846,0.0,0.0,25564
732,0.0,37,12,1.0,1.0,23122,0.0,0.0,25564
733,0.0,46,12,0.0,1.0,25243,0.0,0.0,25564
734,0.0,21,15,0.0,1.0,4223,0.0001756497470783185,-8.646842953996655,0
735,0.0,26,13,0.0,0.0,6497,0.018373818045879117,-3.978283846777156,20799
736,0.0,38,12,1.0,1.0,22923,0.0,0.0,25564
737,0.0,36,12,1.0,1.0,25243,0.0,0.0,25564
738,0.0,26,14,0.0,0.0,21609,0.0,0.0,0
739,0.0,21,12,0.0,0.0,608,0.07634551771462346,-2.4930687419255615,11221
740,0.0,51,12,1.0,1.0,2350,0.00906529186727545,-4.694195606478026,10131
741,0.0,20,13,1.0,0.0,0,0.9875358847302143,4.3723590977789835,3521
742,0.0,21,12,1.0,1.0,272,0.5015461833373671,0.006184753063896737,5990
743,0.0,26,11,1.0,1.0,18159,0.016012870771113963,-4.11821999485529,20405
744,0.0,21,11,1.0,1.0,25202,0.007025608109615771,-4.951143099962848,20269
