treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
1.0,28,1.0,0.0,0.0,0.0,0,0,9598,15,1,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,15.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,784,92121604,1,225,1,3.0461888041774494,113.7284324813622,0.0,0.0,9.169310022418191,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,25,0.0,0.0,0.0,1.0,0,0,18783,11,1,0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,625,352801089,1,121,1,2.951448437556569,152.08551567333146,0.0,0.0,9.84070748441342,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,0.0,0,0,18678,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,484,348867684,1,144,1,2.8438752934370206,151.7177997520405,0.0,0.0,9.835101639669663,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,0,0,0,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,21.0,9.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,441,1,1,81,1,2.804541172060041,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,40,1.0,0.0,0.0,1.0,0,0,23005,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,40.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1600,529230025,1,121,1,3.3405576817475504,165.99231713301967,0.0,0.0,10.043466862589568,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,0,0,6456,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,22.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,484,41679936,1,121,1,2.8438752934370206,95.71550239933299,0.0,0.0,8.772765209949785,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,0.0,0,0,0,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,625,1,1,144,1,2.951448437556569,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,18,1.0,0.0,0.0,0.0,0,0,2321,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,324,5387041,1,144,1,2.6734843812998137,61.12195155877184,0.0,0.0,7.749753406274437,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,38,0.0,0.0,0.0,0.0,0,0,4941,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1444,24413481,1,144,1,3.2985773176922257,85.17336178035667,0.0,0.0,8.50532301884575,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,27,1.0,0.0,0.0,0.0,0,0,0,13,1,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,729,1,1,169,1,3.0158501920602214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,0,0,0,8,1,0,0.0,1.0,0.0,0.0,1.0,8.0,27.0,8.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,729,1,1,64,1,3.0158501920602214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,38,1.0,0.0,0.0,1.0,0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,38.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1444,1,1,121,1,3.2985773176922257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,23,0.0,1.0,0.0,1.0,0,0,3881,8,1,0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,529,15062161,1,64,1,2.8813672520662377,76.63186394784758,0.0,0.0,8.263848131368906,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,26,1.0,0.0,0.0,1.0,0,0,17230,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,26.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,676,296872900,1,121,1,2.984302588322599,146.52063482331917,0.0,0.0,9.754407329521975,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,0.0,0.0,0.0,0.0,0,0,8048,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,441,64770304,1,144,1,2.804541172060041,105.35182115383496,0.0,0.0,8.99317889233952,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,0,0,8,1,0,0.0,1.0,0.0,0.0,1.0,8.0,25.0,8.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,625,1,1,64,1,2.951448437556569,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,31,1.0,0.0,1.0,1.0,0,0,14509,11,1,0,0.0,1.0,1.0,0.0,1.0,11.0,31.0,11.0,0.0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,961,210511081,1,121,1,3.1307778637568613,136.02742007164687,0.0,0.0,9.582524425515684,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,17.0,10.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,289,1,1,100,1,2.6246075765182373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,25.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,625,1,1,121,1,2.951448437556569,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,0.0,0,0,9983,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,441,99660289,1,144,1,2.804541172060041,115.68611960946117,0.0,0.0,9.208638925336425,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,44,1.0,0.0,0.0,1.0,0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,44.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1936,1,1,121,1,3.4182510721993484,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,25,0.0,0.0,0.0,0.0,0,0,5587,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,625,31214569,1,144,1,2.951448437556569,89.86827350306723,0.0,0.0,8.628197749459149,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,0,0,4482,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,18.0,9.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,324,20088324,1,81,1,2.6734843812998137,81.61873054060048,0.0,0.0,8.407824654360873,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,42,1.0,0.0,0.0,0.0,0,0,2456,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1764,6031936,1,144,1,3.3803802447348694,62.666441897378135,0.0,0.0,7.806289289267033,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,25.0,10.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,625,1,1,100,1,2.951448437556569,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,31,0.0,1.0,0.0,1.0,0,0,26817,9,1,0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,961,719151489,1,81,1,3.1307778637568613,177.33409080654602,0.0,0.0,10.196791293755963,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,24.0,10.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,576,1,1,100,1,2.917178001290328,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,26,1.0,0.0,0.0,1.0,0,0,9265,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,26.0,10.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,676,85840225,1,100,1,2.984302588322599,111.99842972983193,0.0,0.0,9.13399913871946,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,0,485,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,25.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,625,235225,1,121,1,2.951448437556569,30.266289673075146,0.0,0.0,6.184148890937483,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,0,0,4814,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,18.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,324,23174596,1,121,1,2.6734843812998137,84.20953749746336,0.0,0.0,8.479283618343016,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,0,0,7458,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,19.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,361,55621764,1,121,1,2.719577455217427,101.92061206504019,0.0,0.0,8.917042560738766,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,43,1.0,0.0,0.0,1.0,0,0,0,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,43.0,9.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1849,1,1,81,1,3.3995479006040252,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,0.0,0,0,34099,13,1,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,729,1162741801,1,169,1,3.0158501920602214,196.6606082764677,0.0,0.0,10.43702333732841,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,0,0,1953,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,17.0,9.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,289,3814209,1,81,1,2.6246075765182373,56.62925943814711,0.0,0.0,7.577121930876679,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,30,1.0,0.0,0.0,1.0,0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,30.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,900,1,1,121,1,3.103578458323443,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,26,1.0,0.0,1.0,1.0,2027,0,0,10,1,0,0.0,1.0,1.0,0.0,0.0,10.0,26.0,10.0,0.0,0,20270,0.0,0.0,0.0,2027.0,0.0,2027.0,676,1,1,100,4108729,2.984302588322599,0.0,0.0,58.76490601877773,0.0,0.0,7.614312146452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,6083,0,8881,9,1,0,0.0,1.0,0.0,0.0,0.0,9.0,20.0,9.0,0.0,0,54747,0.0,0.0,0.0,0.0,0.0,6083.0,400,78872161,1,81,37002889,2.763179901896225,109.95849728297826,0.0,95.55588670727816,9.091669442258505,0.0,8.713253274320705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,17,0.0,1.0,0.0,1.0,445,74,6210,9,0,666,0.0,0.0,0.0,74.0,0.0,9.0,0.0,0.0,0.0,0,4005,0.0,0.0,0.0,0.0,0.0,445.0,289,38564100,5476,81,198025,2.6246075765182373,94.10871503646688,11.898146890500202,29.55234714863733,8.733916174927524,4.30406509320417,6.09807428216624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,989,165,0,12,0,1980,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0,11868,0.0,0.0,0.0,0.0,0.0,0.0,400,1,27225,144,978121,2.763179901896225,0.0,17.518448671156268,42.57794536205329,0.0,5.10594547390058,6.8966943316227125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,858,214,929,11,0,2354,0.0,0.0,0.0,214.0,0.0,11.0,18.0,11.0,0.0,0,9438,0.0,0.0,0.0,0.0,0.0,858.0,324,863041,45796,121,736164,2.6734843812998137,40.65062210309099,19.778448421567408,39.92262455586923,6.834108738813838,5.365976015021851,6.754604099487962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,27,1.0,0.0,1.0,0.0,3670,334,0,12,0,4008,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,0.0,0,44040,0.0,0.0,0.0,3670.0,0.0,0.0,729,1,111556,144,13468900,3.0158501920602214,0.0,24.25798355514886,76.4815453856471,0.0,5.811140992976701,8.207946941048617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,21,0.0,0.0,0.0,0.0,3670,334,12558,12,0,4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44040,0.0,0.0,0.0,0.0,0.0,0.0,441,157703364,111556,144,13468900,2.804541172060041,127.78524733327521,24.25798355514886,76.4815453856471,9.438113191674054,5.811140992976701,8.207946941048617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,27,1.0,0.0,0.0,0.0,2143,357,22163,12,0,4284,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,0.0,0,25716,0.0,0.0,0.0,0.0,0.0,0.0,729,491198569,127449,144,4592449,3.0158501920602214,163.34407542238597,25.001751241408147,60.24080167147228,10.006179510759674,5.877735781779639,7.669961995473577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,0,377,1652,12,0,4524,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,400,2729104,142129,144,1,2.763179901896225,52.577090368383516,25.62594836948687,0.0,7.409741954080923,5.932245187448011,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,0,385,8124,10,0,3850,0.0,0.0,0.0,385.0,1.0,10.0,19.0,10.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,361,65999376,148225,100,1,2.719577455217427,105.78315940686262,25.87017511511094,0.0,9.002577922700276,5.953243334287785,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,0.0,5506,501,671,12,0,6012,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,0.0,0,66072,0.0,0.0,0.0,0.0,0.0,0.0,529,450241,251001,144,30316036,2.8813672520662377,35.094531036864375,29.120105103329127,91.45970434695288,6.508769136971682,6.2166061010848646,8.613593685702552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,29,1.0,0.0,0.0,0.0,0,679,17814,14,0,9506,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,841,317338596,461041,196,1,3.075405529556091,148.6458450521482,33.33857449185637,0.0,9.787739943991815,6.520621127558696,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,18,1.0,0.0,0.0,1.0,0,798,9737,10,0,7980,0.0,0.0,0.0,798.0,1.0,10.0,18.0,10.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,324,94809169,636804,100,1,2.6734843812998137,114.44035253101923,35.80421273801963,0.0,9.183688340978756,6.682108597449809,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,0,798,17685,9,0,7182,0.0,0.0,0.0,798.0,1.0,9.0,19.0,9.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,361,312759225,636804,81,1,2.719577455217427,148.1798928331848,35.80421273801963,0.0,9.780472101639582,6.682108597449809,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,27,0.0,0.0,1.0,0.0,9381,853,0,13,0,11089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121953,0.0,0.0,0.0,9381.0,0.0,0.0,729,1,727609,169,88003161,3.0158501920602214,0.0,36.87077009789583,115.54336797345447,0.0,6.748759547491679,9.14644164612595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,18,0.0,0.0,0.0,1.0,3678,919,4321,11,0,10109,0.0,0.0,0.0,919.0,0.0,11.0,0.0,0.0,0.0,0,40458,0.0,0.0,0.0,0.0,0.0,3678.0,324,18671041,844561,121,13527684,2.6734843812998137,80.32255739369111,38.09863318246019,76.55518890724204,8.371242135931933,6.823286122355687,8.210124405164267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,27,1.0,0.0,1.0,1.0,0,934,1773,9,0,8406,0.0,0.0,0.0,934.0,1.0,9.0,27.0,9.0,0.0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,729,3143529,872356,81,1,3.0158501920602214,54.25325077205164,38.37040920178094,0.0,7.480428306074208,6.839476438228843,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,0.0,5605,936,0,12,0,11232,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0,67260,0.0,0.0,0.0,0.0,0.0,0.0,484,1,876096,144,31416025,2.8438752934370206,0.0,38.40645186819686,92.17936742229476,0.0,6.841615476477592,8.63141433550626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,23,1.0,0.0,1.0,1.0,0,936,11233,10,0,9360,0.0,0.0,0.0,936.0,1.0,10.0,23.0,10.0,0.0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,529,126180289,876096,100,1,2.8813672520662377,121.75875152841746,38.40645186819686,0.0,9.326611153641569,6.841615476477592,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,23,0.0,1.0,0.0,0.0,9385,1117,559,12,0,13404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,112620,0.0,0.0,0.0,0.0,0.0,0.0,529,312481,1247689,144,88078225,2.8813672520662377,32.29659586772727,41.49806562885657,115.5649236667885,6.326149473155099,7.018401799069201,9.14686794902061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,3637,1220,1085,11,0,13420,0.0,0.0,0.0,1220.0,0.0,11.0,20.0,11.0,0.0,0,40007,0.0,0.0,0.0,0.0,0.0,3637.0,400,1177225,1488400,121,13227769,2.763179901896225,43.58493591391201,43.12703244386192,76.17679274354813,6.98933526597456,7.106606137727303,8.19891444498699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,1716,1253,5445,9,0,11277,0.0,0.0,0.0,1253.0,0.0,9.0,17.0,9.0,0.0,0,15444,0.0,0.0,0.0,0.0,0.0,1716.0,289,29648025,1570009,81,2944656,2.6246075765182373,88.8641787204534,43.631748463746476,54.55230900552659,8.602453035367061,7.133295954896068,7.447751280047908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,28,1.0,0.0,0.0,1.0,0,1284,60307,11,0,14124,0.0,0.0,0.0,1284.0,1.0,11.0,28.0,11.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,784,3636934249,1648656,121,1,3.0461888041774494,251.2669359102345,44.09881424497634,0.0,11.00720346221328,7.157735484249907,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,26,1.0,0.0,1.0,1.0,0,1392,1460,11,0,15312,0.0,0.0,0.0,1392.0,1.0,11.0,26.0,11.0,0.0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,676,2131600,1937664,121,1,2.984302588322599,49.765698906455654,45.67620407101149,0.0,7.286191714702382,7.238496840894365,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,16318,1484,6943,11,0,16324,0.0,0.0,0.0,1484.0,0.0,11.0,20.0,11.0,0.0,0,179498,0.0,0.0,0.0,0.0,0.0,16318.0,400,48205249,2202256,121,266277124,2.763179901896225,98.79564734380261,46.96410910879733,147.13462316781457,8.845489236753274,7.302496423727326,9.700024071988745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,24,1.0,0.0,1.0,1.0,824,1666,4032,11,0,18326,0.0,0.0,0.0,1666.0,0.0,11.0,24.0,11.0,0.0,0,9064,0.0,0.0,0.0,824.0,0.0,824.0,576,16257024,2775556,121,678976,2.917178001290328,77.9243363122668,49.38023729594485,39.19612931677117,8.302017809751204,7.418180822726788,6.714170529909472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,31,1.0,0.0,0.0,1.0,0,1698,10363,9,0,15282,0.0,0.0,0.0,1698.0,1.0,9.0,31.0,9.0,0.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,961,107391769,2883204,81,1,3.1307778637568613,117.57627419367131,49.78876330865083,0.0,9.245997049184217,7.437206366871292,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,23,0.0,0.0,1.0,1.0,0,1713,4232,8,0,13704,0.0,0.0,0.0,1713.0,1.0,8.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,529,17909824,2934369,64,1,2.8813672520662377,79.5941005654744,49.97870416373394,0.0,8.350429973538136,7.44600149832412,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,2143,1784,11141,10,0,17840,0.0,0.0,0.0,1784.0,0.0,10.0,18.0,10.0,0.0,0,21430,0.0,0.0,0.0,0.0,0.0,2143.0,324,124121881,3182656,100,4592449,2.6734843812998137,121.3254774620151,50.86476379887615,60.24080167147228,9.318387276059317,7.486613313139955,7.669961995473577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,29,1.0,0.0,0.0,0.0,10881,1817,0,12,0,21804,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0,0,130572,0.0,0.0,0.0,0.0,0.0,0.0,841,1,3301489,144,118396161,3.075405529556091,0.0,51.269548303533576,123.28668661461279,0.0,7.504942068396171,9.294773427951013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,26,0.0,0.0,0.0,1.0,0,2226,13385,11,0,24486,0.0,0.0,0.0,2226.0,1.0,11.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,676,179158225,4955076,121,1,2.984302588322599,131.36293537619557,55.96416332412962,0.0,9.501889955954454,7.70796153183549,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,9154,2288,4849,9,0,20592,0.0,0.0,0.0,2288.0,0.0,9.0,24.0,9.0,0.0,0,82386,0.0,0.0,0.0,0.0,0.0,9154.0,576,23512801,5234944,81,83795716,2.917178001290328,84.47660265745324,56.630187470289044,114.31137147679213,8.486527777105353,7.7354333524996886,9.121946221213587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,0.0,14426,2409,0,12,0,28908,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0,173112,0.0,0.0,0.0,0.0,0.0,0.0,625,1,5803281,144,208109476,2.951448437556569,0.0,57.90012585938215,139.43910589486543,0.0,7.786967002614872,9.576787413063618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,4250,2421,1660,10,0,24210,0.0,0.0,0.0,2421.0,0.0,10.0,24.0,10.0,0.0,0,42500,0.0,0.0,0.0,0.0,0.0,4250.0,576,2755600,5861241,100,18062500,2.917178001290328,52.69004736072624,58.024009642549636,81.60106954760974,7.414572881350589,7.791935956938058,8.354674261918463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,46,1.0,0.0,0.0,1.0,3165,2594,0,8,0,20752,0.0,0.0,0.0,2594.0,0.0,8.0,46.0,8.0,0.0,0,25320,0.0,0.0,0.0,0.0,0.0,3165.0,2116,1,6728836,64,10017225,3.454348268395614,0.0,59.77134079792678,71.63267798828726,0.0,7.860956364876389,8.059908334578276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,31,0.0,0.0,0.0,0.0,0,2611,2484,12,0,31332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,961,6170256,6817321,144,1,3.1307778637568613,62.980625876001135,59.93930496577102,0.0,7.81762544305337,7.8674885686991285,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,2305,2615,4146,11,0,28765,0.0,0.0,0.0,2615.0,0.0,11.0,19.0,11.0,0.0,0,25355,0.0,0.0,0.0,0.0,0.0,2305.0,361,17189316,6838225,121,5313025,2.719577455217427,78.88178520936368,59.978732567260046,62.22754674238149,8.329899292995725,7.869019376499023,7.742835955430749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
