treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
1.0,27,0.0,1.0,0.0,1.0,421,3075,10,0,4210,0.0,0.0,729,9455625,177241,100,2.299993162735131,74.91595409333536,28.41447379981666,8.031060180240619,6.042632833682381,0,0,1,0,0,0,0,0,0,0
1.0,18,0.0,1.0,0.0,0.0,535,1115,12,0,6420,0.0,0.0,324,1243225,286225,144,2.102797552176702,47.19413905039923,31.71830848651291,7.016609683894219,6.282266746896006,0,0,0,0,1,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,606,317,11,0,6666,0.0,0.0,484,100489,367236,121,2.2027226725952516,26.21900278058248,33.57426120466086,5.75890177387728,6.406879986069314,0,0,0,1,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,660,12229,9,0,5940,0.0,0.0,400,149548441,435600,81,2.1558451386170456,139.14648355403006,34.90360925233009,9.41156545918937,6.492239835020471,0,1,0,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,696,0,11,0,7656,0.0,0.0,400,1,484416,121,2.1558451386170456,0.0,35.75542383617177,0.0,6.54534966033442,0,0,0,1,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,699,480,10,0,6990,0.0,0.0,324,230400,488601,100,2.102797552176702,31.906169294816383,35.825254414261295,6.173786103901937,6.54965074223381,0,0,1,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,856,3251,10,0,8560,0.0,0.0,289,10569001,732736,100,2.07346912282781,76.82343217096442,39.26408848318354,8.086717920303906,6.752270376141742,0,0,1,0,0,0,0,0,0,0
1.0,26,1.0,0.0,0.0,0.0,1088,11460,12,0,13056,0.0,0.0,676,131331600,1183744,144,2.282415117138582,135.17502189555853,43.73687896517741,9.346617990268731,6.992096427415888,0,0,0,0,1,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,1071,7315,10,0,10710,0.0,0.0,484,53509225,1147041,100,2.2027226725952516,110.60979129507487,43.4289554653881,8.897682313454224,6.976348070447749,0,0,1,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,1160,702,12,0,13920,0.0,0.0,400,492804,1345600,144,2.1558451386170456,38.108243483746,45.011303165566325,6.553933404025811,7.05617528410041,0,0,0,0,1,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1199,0,8,0,9592,0.0,0.0,324,1,1437601,64,2.102797552176702,0.0,45.682694299754345,0.0,7.089243155027514,1,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1285,15369,9,0,11565,0.0,0.0,324,236206161,1651225,81,2.102797552176702,154.056268516627,47.12014153163449,9.640107772607312,7.158513997329321,0,1,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1371,12064,10,0,13710,0.0,0.0,324,145540096,1879641,100,2.102797552176702,138.30643387989366,48.50333572826449,9.397981090247738,7.223295679562314,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,1374,13278,10,0,13740,0.0,0.0,361,176305284,1887876,100,2.1301824302037478,144.34417663751393,48.550674454192475,9.493863809279105,7.2254814727822945,0,0,1,0,0,0,0,0,0,0
1.0,18,0.0,1.0,0.0,1.0,1713,8836,9,0,15417,0.0,0.0,324,78074896,2934369,81,2.102797552176702,120.36070650153552,53.56025434631834,9.086589564540008,7.44600149832412,0,1,0,0,0,0,0,0,0,0
1.0,17,0.0,1.0,0.0,1.0,2202,4387,10,0,22020,0.0,0.0,289,19245769,4848804,100,2.07346912282781,87.9340321096694,59.868066375641455,8.386400901166214,7.697121317282625,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,1927,11965,11,0,21197,0.0,0.0,361,143161225,3713329,121,2.1301824302037478,137.79930462595502,56.433340352230665,9.389741000342473,7.563719668414366,0,0,0,1,0,0,0,0,0,0
1.0,27,1.0,0.0,1.0,1.0,2142,2186,11,0,23562,0.0,0.0,729,4778596,4588164,121,2.299993162735131,64.18641468163806,59.14066901412449,7.689828668736484,7.669495251007694,0,0,0,1,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,3213,2975,10,0,32130,0.0,0.0,361,8850625,10323369,100,2.1301824302037478,73.80475375771057,70.72494993791324,7.99799931797973,8.074960359115858,0,0,1,0,0,0,0,0,0,0
1.0,19,0.0,1.0,0.0,1.0,3276,14271,9,0,29484,0.0,0.0,361,203661441,10732176,81,2.1301824302037478,149.05591580151298,71.33148984974645,9.56598478510039,8.09437844497296,0,1,0,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,3213,2094,10,0,32130,0.0,0.0,729,4384836,10323369,100,2.299993162735131,62.944809812822356,70.72494993791324,7.646831391430482,8.074960359115858,0,0,1,0,0,0,0,0,0,0
1.0,21,1.0,0.0,1.0,1.0,4167,11300,11,0,45837,0.0,0.0,441,127690000,17363889,121,2.179972317170379,134.33006410937284,79.27699721887993,9.332558004700433,8.334951631422454,0,0,0,1,0,0,0,0,0,0
1.0,29,1.0,0.0,1.0,1.0,4923,130,10,0,49230,0.0,0.0,841,16900,24235929,100,2.3328553384698867,16.997707269683186,85.28067444964618,4.867534450455582,8.5016733797582,0,0,1,0,0,0,0,0,0,0
1.0,34,0.0,1.0,0.0,1.0,4641,2877,11,0,51051,0.0,0.0,1156,8277129,21538881,121,2.4040686969934577,72.69524093051635,83.10762607373624,7.964503363551548,8.442685139241176,0,0,0,1,0,0,0,0,0,0
1.0,25,0.0,0.0,0.0,1.0,4712,6103,10,0,47120,0.0,0.0,625,37246609,22202944,100,2.2639829169036276,101.98842598293929,83.66172813964059,8.716535732544495,8.457867725331422,0,0,1,0,0,0,0,0,0,0
1.0,31,0.0,0.0,0.0,0.0,5498,2329,13,0,71474,0.0,0.0,961,5424241,30228004,169,2.3630349634285817,66.05939264125452,89.49983700013989,7.753194269884341,8.612139668725192,0,0,0,0,0,1,0,0,0,0
1.0,41,1.0,0.0,1.0,1.0,5783,0,9,0,52047,0.0,0.0,1681,1,33443089,81,2.4845689680746914,0.0,91.49724768950307,0.0,8.662677858158219,0,1,0,0,0,0,0,0,0,0
1.0,21,0.0,1.0,0.0,1.0,6658,9381,11,0,73238,0.0,0.0,441,88003161,44328964,121,2.179972317170379,123.6224819211204,97.29821652020927,9.14644164612595,8.80357441813497,0,0,0,1,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,6426,16451,11,0,70686,0.0,0.0,400,270635401,41293476,121,2.1558451386170456,158.79112794956623,95.80505157733108,9.708141544619421,8.768107539675803,0,0,0,1,0,0,0,0,0,0
1.0,24,0.0,1.0,1.0,0.0,7212,6485,12,0,86544,0.0,0.0,576,42055225,52012944,144,2.244618307819977,104.80191534795763,100.74697501271214,8.777247096750544,8.883501584323207,0,0,0,0,1,0,0,0,0,0
1.0,41,1.0,0.0,1.0,1.0,7212,3154,9,0,64908,0.0,0.0,1681,9947716,52012944,81,2.4845689680746914,75.77953456027078,100.74697501271214,8.056426767522984,8.883501584323207,0,1,0,0,0,0,0,0,0,0
1.0,21,0.0,0.0,0.0,0.0,7390,3557,12,0,88680,0.0,0.0,441,12652249,54612100,144,2.179972317170379,80.00647800824903,101.82257441418612,8.176672771948455,8.907883013942248,0,0,0,0,1,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,7497,668,11,0,82467,0.0,0.0,484,446224,56205009,121,2.2027226725952516,37.238397055327475,102.46199518480077,6.504288173536645,8.922258219503062,0,0,0,1,0,0,0,0,0,0
1.0,20,0.0,1.0,0.0,1.0,8015,5487,9,0,72135,0.0,0.0,400,30107169,64240225,81,2.1558451386170456,97.23480680459984,105.48573782611197,8.610136937058975,8.989070065043654,0,1,0,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,8497,9017,11,0,93467,0.0,0.0,289,81306289,72199009,121,2.07346912282781,121.45619353629912,108.2000685610763,9.106866963499908,9.047468439003541,0,0,0,1,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,9180,0,11,0,100980,0.0,0.0,576,1,84272400,121,2.244618307819977,0.0,111.8989782229151,0.0,9.124782483614537,0,0,0,1,0,0,0,0,0,0
1.0,23,1.0,0.0,1.0,0.0,15079,10283,12,0,180948,0.0,0.0,529,105740089,227376241,144,2.2242322106415826,128.79502163714258,138.77390844111966,9.23824732522919,9.621058326365796,0,0,0,0,1,0,0,0,0,0
1.0,23,1.0,0.0,0.0,1.0,15709,5665,10,0,157090,0.0,0.0,529,32092225,246772681,100,2.2242322106415826,98.63792320810839,141.25435607105857,8.642062173462106,9.661989075499939,0,0,1,0,0,0,0,0,0,0
1.0,26,0.0,0.0,0.0,1.0,22959,2746,11,0,252549,0.0,0.0,676,7540516,527115681,121,2.282415117138582,71.17844384483958,166.4307120872339,7.917900586327916,10.04146529547803,0,0,0,1,0,0,0,0,0,0
1.0,18,1.0,0.0,1.0,1.0,1958,10989,10,0,19580,0.0,0.0,324,120758121,3833764,100,2.102797552176702,132.6682460689341,56.83404759154546,9.304650051446924,7.579678823090456,0,0,1,0,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,653,11134,10,0,6530,0.0,0.0,484,123965956,426409,100,2.2027226725952516,133.44629016421575,34.73490198969216,9.317758768743452,6.481577129276431,0,0,1,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,1000,1433,10,0,10000,0.0,0.0,289,2053489,1000000,100,2.07346912282781,52.94919169479097,42.11159568799202,7.267525427828172,6.907755278982137,0,0,1,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,1667,5594,9,0,15003,0.0,0.0,289,31292836,2778889,81,2.07346912282781,98.0812631352901,52.91614101040116,8.629449873761905,7.418780882750794,0,1,0,0,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,1.0,1961,3689,11,0,21571,0.0,0.0,529,13608721,3845521,121,2.2242322106415826,81.33199409359307,56.87263177321437,8.213110697596676,7.581209826196346,0,0,0,1,0,0,0,0,0,0
1.0,32,1.0,0.0,0.0,1.0,2321,179,10,0,23210,0.0,0.0,1024,32041,5387041,100,2.3772380432122486,19.90073524030102,61.27777292168283,5.187385805840755,7.749753406274437,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,0.0,2534,4551,12,0,30408,0.0,0.0,361,20711601,6421156,144,2.1301824302037478,89.39784065478035,63.700892282655836,8.423102268016642,7.837554360881084,0,0,0,0,1,0,0,0,0,0
1.0,30,1.0,0.0,0.0,1.0,2615,0,10,0,26150,0.0,0.0,900,1,6838225,100,2.3482553378921756,0.0,64.59154034276708,0.0,7.869019376499023,0,0,1,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,0.0,2746,2090,12,0,32952,0.0,0.0,625,4368100,7540516,144,2.2639829169036276,62.890138729178744,65.99905104638243,7.644919344958857,7.917900586327916,0,0,0,0,1,0,0,0,0,0
1.0,26,0.0,0.0,0.0,1.0,4676,1973,11,0,51436,0.0,0.0,676,3892729,21864976,121,2.282415117138582,61.26424698939077,83.38137882584867,7.587310506022615,8.450198322591959,0,0,0,1,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,3473,5861,10,0,34730,0.0,0.0,361,34351321,12061729,100,2.1301824302037478,100.15458525912445,73.1860289368828,8.676075516476429,8.152774052744075,0,0,1,0,0,0,0,0,0,0
1.0,19,0.0,0.0,0.0,1.0,3416,9251,8,0,27328,0.0,0.0,361,85581001,11669056,64,2.1301824302037478,122.85431639958995,72.65578911591578,9.132486932771318,8.13622555490846,1,0,0,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,5100,13626,10,0,51000,0.0,0.0,400,185667876,26010000,100,2.1558451386170456,146.01725405246552,86.60826805302278,9.519735011333614,8.536995818712418,0,0,1,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,5310,7906,11,0,58410,0.0,0.0,441,62504836,28196100,121,2.179972317170379,114.52266032768829,88.14950099284772,8.97537724385663,8.577347114235984,0,0,0,1,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,0.0,7841,7947,12,0,94092,0.0,0.0,529,63154809,61481281,144,2.2242322106415826,114.78792333161101,104.48290532936501,8.98054977794018,8.967121656230923,0,0,0,0,1,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,6409,11648,11,0,70499,0.0,0.0,361,135675904,41075281,121,2.1301824302037478,136.15942728876888,95.69442978756958,9.362889770436468,8.765458531504226,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,8774,18295,11,0,96514,0.0,0.0,484,334707025,76983076,121,2.2027226725952516,166.473521893591,109.72008147259578,9.814383077453307,9.07954808172616,0,0,0,1,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,0.0,7782,14416,12,0,93384,0.0,0.0,529,207821056,60559524,144,2.2242322106415826,149.72834936118502,104.13996657138968,9.57609397984812,8.9595686535445,0,0,0,0,1,0,0,0,0,0
1.0,26,1.0,0.0,1.0,1.0,8141,4635,10,0,81410,0.0,0.0,676,21483225,66275881,100,2.282415117138582,90.13613630046495,106.20414521810274,8.441391477999955,9.004668301573977,0,0,1,0,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,0.0,12982,0,12,0,155784,0.0,0.0,576,1,168532324,144,2.244618307819977,0.0,130.05907578752405,0.0,9.471319061593414,0,0,0,0,1,0,0,0,0,0
1.0,18,0.0,1.0,0.0,1.0,12625,0,10,0,126250,0.0,0.0,324,1,159390625,100,2.102797552176702,0.0,128.49664450749975,0.0,9.443434254143561,0,0,1,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,14223,7661,11,0,156453,0.0,0.0,729,58690921,202293729,121,2.299993162735131,112.92121076548632,135.30629771157032,8.94389780251682,9.562615651570228,0,0,0,1,0,0,0,0,0,0
1.0,21,0.0,1.0,0.0,1.0,17983,15191,11,0,197813,0.0,0.0,441,230766481,323388289,121,2.179972317170379,153.25959550561677,149.76122356682447,9.628458426207663,9.797182146165197,0,0,0,1,0,0,0,0,0,0
1.0,25,0.0,0.0,0.0,1.0,23096,6421,8,0,184768,0.0,0.0,625,41229241,533425216,64,2.2639829169036276,104.3371627653787,166.85870751028781,8.76732914779405,10.04741472134277,1,0,0,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,0.0,807,4350,12,0,9684,0.0,0.0,441,18922500,651249,144,2.179972317170379,87.59955387920738,38.23287928020664,8.37793112408273,6.693323668269949,0,0,0,0,1,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,532,0,11,0,5852,0.0,0.0,361,1,283024,121,2.1301824302037478,0.0,31.636856597790143,0.0,6.2766434893416445,0,0,0,1,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,851,0,11,0,9361,0.0,0.0,324,1,724201,121,2.102797552176702,0.0,39.16044284640604,0.0,6.7464121285733745,0,0,0,1,0,0,0,0,0,0
1.0,21,0.0,0.0,0.0,1.0,946,11412,11,0,10406,0.0,0.0,441,130233744,894916,121,2.179972317170379,134.92223387963142,41.073252216339434,9.342420712333391,6.852242569051878,0,0,0,1,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,1536,1709,9,0,13824,0.0,0.0,625,2920681,2359296,81,2.2639829169036276,57.384594077871355,51.023845673546,7.443663683115591,7.336936913707618,0,1,0,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,1341,1374,9,0,12069,0.0,0.0,289,1887876,1798281,81,2.07346912282781,51.940163694354126,48.02664011780036,7.2254814727822945,7.201170883281678,0,1,0,0,0,0,0,0,0,0
1.0,28,1.0,0.0,0.0,1.0,1182,7779,8,0,9456,0.0,0.0,784,60512841,1397124,64,2.31678614295806,113.69605530597273,45.39160244131524,8.959183074206774,7.074963197966044,1,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1182,5100,9,0,10638,0.0,0.0,324,26010000,1397124,81,2.102797552176702,94.09335355062032,45.39160244131524,8.536995818712418,7.074963197966044,0,1,0,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,0.0,4310,0,12,0,51720,0.0,0.0,729,1,18576100,144,2.299993162735131,0.0,80.45788974979459,0.0,8.368693183097793,0,0,0,0,1,0,0,0,0,0
1.0,23,1.0,0.0,0.0,1.0,1774,11464,9,0,15966,0.0,0.0,529,131423296,3147076,81,2.2242322106415826,135.19606070845916,54.399267508445156,9.346966969508008,7.480992162869525,0,1,0,0,0,0,0,0,0,0
1.0,19,0.0,1.0,0.0,1.0,1862,8774,8,0,14896,0.0,0.0,361,76983076,3467044,64,2.1301824302037478,119.9825633512887,55.58095762836275,9.07954808172616,7.529406457837013,1,0,0,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,2158,0,11,0,23738,0.0,0.0,441,1,4656964,121,2.179972317170379,0.0,59.33577388220374,0.0,7.67693714581808,0,0,0,1,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,2217,4082,11,0,24387,0.0,0.0,441,16662724,4915089,121,2.179972317170379,85.12767071503868,60.04813185902549,8.31434234336979,7.7039102096163115,0,0,0,1,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,1.0,2217,0,10,0,22170,0.0,0.0,529,1,4915089,100,2.2242322106415826,0.0,60.04813185902549,0.0,7.7039102096163115,0,0,1,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,2294,2018,9,0,20646,0.0,0.0,729,4072324,5262436,81,2.299993162735131,61.89583424478747,60.961632493432326,7.609862200913554,7.738052297689316,0,1,0,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,2483,0,11,0,27313,0.0,0.0,729,1,6165289,121,2.299993162735131,0.0,63.13169951649269,0.0,7.817222785508166,0,0,0,1,0,0,0,0,0,0
1.0,23,0.0,0.0,0.0,0.0,3903,796,12,0,46836,0.0,0.0,529,633616,15233409,144,2.2242322106415826,40.39659973775093,77.03413841050929,6.679599185844383,8.269500767180615,0,0,0,0,1,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,7218,7976,8,0,57744,0.0,0.0,729,63616576,52099524,64,2.299993162735131,114.9750847500138,100.78347792313096,8.984192311641674,8.884333185202735,1,0,0,0,0,0,0,0,0,0
1.0,28,1.0,0.0,1.0,1.0,6952,7318,11,0,76472,0.0,0.0,784,53553124,48330304,121,2.31678614295806,110.63009332828874,99.14810817186078,8.898092345579153,8.846784666945227,0,0,0,1,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,0.0,5204,0,12,0,62448,0.0,0.0,625,1,27081616,144,2.2639829169036276,0.0,87.37600969384712,0.0,8.557182839632397,0,0,0,0,1,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,6085,9750,12,0,73020,0.0,0.0,400,95062500,37027225,144,2.1558451386170456,125.77087629029928,93.55303435878564,9.185022563991893,8.713582005421628,0,0,0,0,1,0,0,0,0,0
1.0,26,1.0,0.0,0.0,0.0,6608,5811,12,0,79296,0.0,0.0,676,33767721,43665664,144,2.282415117138582,99.77042153528757,96.97897115070131,8.667507952075105,8.796036315200814,0,0,0,0,1,0,0,0,0,0
1.0,23,1.0,0.0,1.0,1.0,10495,3385,10,0,104950,0.0,0.0,529,11458225,110145025,100,2.2242322106415826,78.23715166959941,118.59882544353982,8.127109185346375,9.258654232254733,0,0,1,0,0,0,0,0,0,0
1.0,49,0.0,0.0,1.0,1.0,7285,16717,8,0,58280,0.0,0.0,2401,279458089,53071225,64,2.5580174622608918,159.92816721522647,101.18991546943536,9.72418144470263,8.893572718629306,1,0,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,10224,11293,11,0,112464,0.0,0.0,361,127531849,104530176,121,2.1301824302037478,134.29294430912944,117.2593609589919,9.331938343723671,9.232493176617316,0,0,0,1,0,0,0,0,0,0
1.0,21,0.0,0.0,0.0,0.0,8616,99,13,0,112008,0.0,0.0,441,9801,74235456,169,2.179972317170379,14.826840531819721,108.85650557462522,4.59511985013459,9.061376218836225,0,0,0,0,0,1,0,0,0,0
1.0,27,1.0,0.0,1.0,0.0,7806,2777,12,0,93672,0.0,0.0,729,7711729,60933636,144,2.299993162735131,71.54098788842538,104.27964663396014,7.9291264873067995,8.96264794774056,0,0,0,0,1,0,0,0,0,0
1.0,23,1.0,0.0,0.0,1.0,8959,1659,11,0,98549,0.0,0.0,529,2752281,80263681,121,2.2242322106415826,56.61265958361406,110.71995533176019,7.413970290190444,9.100413892597578,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,12170,8408,11,0,133870,0.0,0.0,484,70694464,148108900,121,2.2027226725952516,117.71910237607389,126.4680714293649,9.036938912556787,9.406729185981574,0,0,0,1,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,0.0,13008,14683,15,0,195120,0.0,0.0,576,215590489,169208064,225,2.244618307819977,150.95669160979128,130.17189692985392,9.594445640962938,9.473319831787592,0,0,0,0,0,0,0,1,0,0
1.0,24,1.0,0.0,0.0,0.0,18154,0,12,0,217848,0.0,0.0,576,1,329567716,144,2.244618307819977,0.0,150.3752747593614,0.0,9.806646201086572,0,0,0,0,1,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,214,929,11,0,2354,0.0,0.0,324,863041,45796,121,2.102797552176702,43.388668910103185,20.715177531096295,6.834108738813838,5.365976015021851,0,0,0,1,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,5793,5522,10,0,57930,0.0,0.0,289,30492484,33558849,100,2.07346912282781,97.51269688042915,91.56629427955838,8.6164953924901,8.664405571096625,0,0,1,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,1253,5445,9,0,11277,0.0,0.0,289,29648025,1570009,81,2.07346912282781,96.90002180321423,46.59192584951825,8.602453035367061,7.133295954896068,0,1,0,0,0,0,0,0,0,0
1.0,28,1.0,0.0,0.0,1.0,6871,0,11,0,75581,0.0,0.0,784,1,47210641,121,2.31678614295806,0.0,98.6430022823605,0.0,8.835064935031076,0,0,0,1,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,2666,0,11,0,29326,0.0,0.0,729,1,7107556,121,2.299993162735131,0.0,65.14421257107296,0.0,7.888334500738654,0,0,0,1,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,2615,4146,11,0,28765,0.0,0.0,361,17189316,6838225,121,2.1301824302037478,85.7260609591876,64.59154034276708,8.329899292995725,7.869019376499023,0,0,0,1,0,0,0,0,0,0
1.0,18,0.0,0.0,0.0,1.0,919,4321,11,0,10109,0.0,0.0,324,18671041,844561,121,2.102797552176702,87.336277064735,40.54129291071628,8.371242135931933,6.823286122355687,0,0,0,1,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,2421,1660,10,0,24210,0.0,0.0,576,2755600,5861241,100,2.244618307819977,56.62822532983842,62.43062109553241,7.414572881350589,7.791935956938058,0,0,1,0,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,0.0,3039,8484,12,0,36468,0.0,0.0,529,71978256,9235521,144,2.2242322106415826,118.19359399286029,69.01338735690499,9.045937315684574,8.019283792916793,0,0,0,0,1,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,5749,743,9,0,51741,0.0,0.0,441,552049,33051001,81,2.179972317170379,39.1262807629026,91.26197500127171,6.610696044717759,8.656781205623291,0,1,0,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,0.0,3332,9371,12,0,39984,0.0,0.0,441,87815641,11102224,144,2.179972317170379,123.56360528074806,71.86503698027774,9.145375093123823,8.111328003286733,0,0,0,0,1,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,2288,4849,9,0,20592,0.0,0.0,576,23512801,5234944,81,2.244618307819977,91.9837337421699,60.8910892697737,8.486527777105353,7.7354333524996886,0,1,0,0,0,0,0,0,0,0
1.0,20,0.0,1.0,0.0,1.0,5875,1358,9,0,52875,0.0,0.0,400,1844164,34515625,81,2.1558451386170456,51.66235307182332,92.12991227295315,7.213768308118642,8.67846133901236,0,1,0,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,0.0,3090,0,13,0,40170,0.0,0.0,625,1,9548100,169,2.2639829169036276,0.0,69.52075580654487,0.0,8.035926369891792,0,0,0,0,0,1,0,0,0,0
1.0,35,1.0,0.0,1.0,1.0,17976,3786,8,0,143808,0.0,0.0,1225,14333796,323136576,64,2.416764305626401,82.28915673881653,149.73601566795196,8.239065331769268,9.796792813865165,1,0,0,0,0,0,0,0,0,0
1.0,17,0.0,1.0,0.0,1.0,74,6210,9,0,666,0.0,0.0,289,38564100,5476,81,2.07346912282781,102.7862330128983,12.327281056971303,8.733916174927524,4.30406509320417,0,1,0,0,0,0,0,0,0,0
1.0,24,1.0,0.0,1.0,1.0,1666,4032,11,0,18326,0.0,0.0,576,16257024,2775556,121,2.244618307819977,84.65650352730272,52.902025878389985,8.302017809751204,7.418180822726788,0,0,0,1,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,165,0,12,0,1980,0.0,0.0,400,1,27225,144,2.1558451386170456,0.0,18.2983630537607,0.0,5.10594547390058,0,0,0,0,1,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,3695,4279,8,0,29560,0.0,0.0,441,18309841,13653025,64,2.179972317170379,86.95321471276962,75.20489092178019,8.361474616416817,8.214735833382303,1,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1784,11141,10,0,17840,0.0,0.0,324,124121881,3182656,100,2.102797552176702,133.4837065619316,54.53522148606016,9.318387276059317,7.486613313139955,0,0,1,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,0.0,357,22163,12,0,4284,0.0,0.0,729,491198569,127449,144,2.299993162735131,181.28212756587806,26.329070770097793,10.006179510759674,5.877735781779639,0,0,0,0,1,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,3836,3462,9,0,34524,0.0,0.0,484,11985444,14714896,81,2.2027226725952516,79.03532848612288,76.45115849174348,8.149601735736155,8.252185436003328,0,1,0,0,0,0,0,0,0,0
1.0,46,1.0,0.0,0.0,1.0,2594,0,8,0,20752,0.0,0.0,2116,1,6728836,64,2.5323326581735732,0.0,64.3621708534111,0.0,7.860956364876389,1,0,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,6056,0,10,0,60560,0.0,0.0,361,1,36675136,100,2.1301824302037478,0.0,93.35820487870804,0.0,8.708804795117285,0,0,1,0,0,0,0,0,0,0
1.0,19,0.0,1.0,1.0,1.0,5463,6788,11,0,60093,0.0,0.0,361,46076944,29844369,121,2.1301824302037478,106.96801812703042,89.25047697363885,8.822911626354117,8.605753368395717,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,0.0,936,0,12,0,11232,0.0,0.0,484,1,876096,144,2.2027226725952516,0.0,40.87725967446814,0.0,6.841615476477592,0,0,0,0,1,0,0,0,0,0
1.0,22,0.0,0.0,0.0,0.0,8455,12590,12,0,101460,0.0,0.0,484,158508100,71487025,144,2.2027226725952516,140.96248235675623,107.96712522632727,9.440658127038393,9.042513261332681,0,0,0,0,1,0,0,0,0,0
1.0,26,1.0,0.0,1.0,0.0,5794,1424,12,0,69528,0.0,0.0,676,2027776,33570436,144,2.282415117138582,52.796800011101304,91.57319517250858,7.261225091971921,8.664578178329295,0,0,0,0,1,0,0,0,0,0
