treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
1.0,38,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,38.0,11.0,0.0,1444,1,1,121,4.984051275128488,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,23,0.0,1.0,0.0,1.0,0,3881,8,1,0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,529,15062161,1,64,4.106087574170275,84.45049838684967,0.0,8.263848131368906,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,26,1.0,0.0,0.0,1.0,0,17230,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,26.0,11.0,0.0,676,296872900,1,121,4.313810477859777,165.05124744055902,0.0,9.754407329521975,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,42,1.0,0.0,1.0,1.0,3058,1294,9,0,27522,0.0,0.0,0.0,3058.0,0.0,9.0,42.0,9.0,0.0,1764,1674436,9351364,81,5.167917773385796,51.16170647673271,74.56618119581255,7.165493475060845,8.025516386489008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,21,0.0,0.0,0.0,0.0,0,8048,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,64770304,1,144,3.9546477265588305,117.34398343007989,0.0,8.99317889233952,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,0,8,1,0,0.0,1.0,0.0,0.0,1.0,8.0,25.0,8.0,0.0,625,1,1,64,4.246902063237979,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,31,1.0,0.0,1.0,1.0,0,14509,11,1,0,0.0,1.0,1.0,0.0,1.0,11.0,31.0,11.0,0.0,961,210511081,1,121,4.6192508626288165,152.83894183215773,0.0,9.582524425515684,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,17.0,10.0,0.0,289,1,1,100,3.611529515721841,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,2657,9970,8,0,21256,0.0,0.0,0.0,2657.0,0.0,8.0,19.0,8.0,0.0,361,99400900,7059649,64,3.7906438013860337,129.18927143804768,69.97560055526637,9.207335862955883,7.884952945759814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,29,1.0,0.0,0.0,0.0,679,17814,14,0,9506,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,841,317338596,461041,196,4.502394833016174,167.52857359379507,37.4593818058232,9.787739943991815,6.520621127558696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,25.0,11.0,0.0,625,1,1,121,4.246902063237979,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,0.0,0,9983,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,441,99660289,1,144,3.9546477265588305,129.26482362127354,0.0,9.208638925336425,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,44,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,44.0,11.0,0.0,1936,1,1,121,5.25441988382463,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,385,8124,10,0,3850,0.0,0.0,0.0,385.0,0.0,10.0,19.0,10.0,0.0,361,65999376,148225,100,3.7906438013860337,117.84072486598255,28.71127400724534,9.002577922700276,5.953243334287785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,25,0.0,0.0,0.0,0.0,0,5587,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,31214569,1,144,4.246902063237979,99.56364258435835,0.0,8.628197749459149,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,798,9737,10,0,7980,0.0,0.0,0.0,798.0,0.0,10.0,18.0,10.0,0.0,324,94809169,636804,100,3.703165208990785,127.82569195759841,40.3734980663628,9.183688340978756,6.682108597449809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,0,4482,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,18.0,9.0,0.0,324,20088324,1,81,3.703165208990785,90.1342360252358,0.0,8.407824654360873,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,798,17685,9,0,7182,0.0,0.0,0.0,798.0,0.0,9.0,19.0,9.0,0.0,361,312759225,636804,81,3.7906438013860337,166.9853092298281,40.3734980663628,9.780472101639582,6.682108597449809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,3287,5010,9,0,29583,0.0,0.0,0.0,3287.0,0.0,9.0,18.0,9.0,0.0,324,25100100,10804369,81,3.703165208990785,94.78491336622172,77.03684491368267,8.51919119407891,8.097730573664219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,26,1.0,0.0,1.0,1.0,1392,1460,11,0,15312,0.0,0.0,0.0,1392.0,0.0,11.0,26.0,11.0,0.0,676,2131600,1937664,121,4.313810477859777,54.082249107977866,52.15059921209553,7.286191714702382,7.238496840894365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,42,1.0,0.0,0.0,0.0,0,2456,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,1764,6031936,1,144,5.167917773385796,68.60677564226542,0.0,7.806289289267033,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,25.0,10.0,0.0,625,1,1,100,4.246902063237979,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,31,0.0,1.0,0.0,1.0,0,26817,9,1,0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,961,719151489,1,81,4.6192508626288165,201.08945512671937,0.0,10.196791293755963,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,24.0,10.0,0.0,576,1,1,100,4.177720095722324,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,26,1.0,0.0,0.0,1.0,0,9265,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,26.0,10.0,0.0,676,85840225,1,100,4.313810477859777,125.00638890360223,0.0,9.13399913871946,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,377,1652,12,0,4524,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,400,2729104,142129,144,3.8743584652731844,57.237216056769,28.427403238339217,7.409741954080923,5.932245187448011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,19,0.0,0.0,0.0,1.0,5324,13829,10,0,53240,0.0,0.0,0.0,5324.0,0.0,10.0,0.0,0.0,0.0,361,191241241,28344976,100,3.7906438013860337,149.59054633709647,95.70113432667142,9.534523115464658,8.579980179515003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,0,485,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,25.0,11.0,0.0,625,235225,1,121,4.246902063237979,32.39456959967724,0.0,6.184148890937483,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,23,0.0,0.0,1.0,1.0,1713,4232,8,0,13704,0.0,0.0,0.0,1713.0,0.0,8.0,0.0,0.0,0.0,529,17909824,2934369,64,4.106087574170275,87.8251365859757,57.33202641016571,8.350429973538136,7.44600149832412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,31,0.0,0.0,0.0,0.0,2611,2484,12,0,31332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,6170256,6817321,144,4.6192508626288165,68.9619286364769,69.4247371116235,7.81762544305337,7.8674885686991285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,0,4814,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,18.0,11.0,0.0,324,23174596,1,121,3.703165208990785,93.0920542740917,0.0,8.479283618343016,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,0,7458,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,19.0,11.0,0.0,361,55621764,1,121,3.7906438013860337,113.39514306194044,0.0,8.917042560738766,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,43,1.0,0.0,0.0,1.0,0,0,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,43.0,9.0,0.0,1849,1,1,81,5.21158884271324,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,0.0,0,34099,13,1,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0,729,1162741801,1,169,4.378603334624191,223.81258615145202,0.0,10.43702333732841,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,26,0.0,0.0,0.0,1.0,2226,13385,11,0,24486,0.0,0.0,0.0,2226.0,0.0,11.0,0.0,0.0,0.0,676,179158225,4955076,121,4.313810477859777,147.42109440495304,64.58333366163447,9.501889955954454,7.70796153183549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,29,0.0,1.0,0.0,1.0,8853,5112,10,0,88530,0.0,0.0,0.0,8853.0,0.0,10.0,0.0,0.0,0.0,841,26132544,78375609,100,4.502394833016174,95.65125790554583,120.15927742607396,8.53934599605737,9.08851166361105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,0,1953,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,17.0,9.0,0.0,289,3814209,1,81,3.611529515721841,61.79501746320265,0.0,7.577121930876679,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,30,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,30.0,11.0,0.0,900,1,1,121,4.561636201904492,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,156,10641,10,0,1560,0.0,0.0,0.0,156.0,0.0,10.0,17.0,10.0,0.0,289,113230881,24336,100,3.611529515721841,133.0194173539588,18.57957461132248,9.272469743441732,5.049856007249537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,20,0.0,0.0,1.0,0.0,8644,11656,12,0,103728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,135862336,74718736,144,3.8743584652731844,138.56480773465486,118.88413788016784,9.363576347875041,9.064620717626777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,375,3621,9,0,3375,0.0,0.0,0.0,375.0,0.0,9.0,17.0,9.0,0.0,289,13111641,140625,81,3.611529515721841,81.83916793370874,28.355907973435023,8.19450550976564,5.926926025970411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,0.0,562,0,12,0,6744,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,324,1,315844,144,3.703165208990785,0.0,34.298732799267526,0.0,6.331501849893691,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,0.0,1.0,0.0,1.0,1395,0,11,0,15345,0.0,0.0,0.0,1395.0,0.0,11.0,0.0,0.0,0.0,441,1,1946025,121,3.9546477265588305,0.0,52.20197359351616,0.0,7.240649694255466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,30,1.0,0.0,0.0,1.0,1913,0,11,0,21043,0.0,0.0,0.0,1913.0,0.0,11.0,30.0,11.0,0.0,900,1,3659569,121,4.561636201904492,0.0,60.287584966038615,0.0,7.556427969440253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,18,0.0,1.0,0.0,1.0,5491,2454,11,0,60401,0.0,0.0,0.0,5491.0,0.0,11.0,0.0,0.0,0.0,324,6022116,30151081,121,3.703165208990785,68.58132115134748,97.03624064836015,7.805474625270857,8.610865667278873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,9227,0,12,0,110724,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,400,1,85137529,144,3.8743584652731844,0.0,122.39956592687308,0.0,9.129889247578555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,20,0.0,1.0,1.0,1.0,10802,4488,6,0,64812,0.0,0.0,0.0,10802.0,0.0,6.0,0.0,0.0,0.0,400,20142144,116683204,36,3.8743584652731844,90.188758022598,131.31414957811288,8.409162447202533,9.287486581152837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,11073,0,10,0,110730,0.0,0.0,0.0,11073.0,0.0,10.0,20.0,10.0,0.0,400,1,122611329,100,3.8743584652731844,0.0,132.77261136356952,0.0,9.312264991698108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,1.0,37431,2346,8,0,299448,0.0,0.0,0.0,37431.0,0.0,8.0,25.0,8.0,0.0,625,5503716,1401079761,64,4.246902063237979,67.18915371418078,228.02116067533336,7.76046702921342,10.53025451707913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,17,0.0,0.0,0.0,1.0,1618,6011,9,0,14562,0.0,0.0,0.0,1618.0,0.0,9.0,0.0,0.0,0.0,289,36132121,2617924,81,3.611529515721841,102.90162506116671,55.86006746216645,8.701346403039162,7.388946097618437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,18,0.0,1.0,0.0,1.0,2589,0,10,0,25890,0.0,0.0,0.0,2589.0,0.0,10.0,0.0,0.0,0.0,324,1,6702921,100,3.703165208990785,0.0,69.15935292766406,0.0,7.859026979751538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,19,0.0,1.0,0.0,1.0,6511,7913,9,0,58599,0.0,0.0,0.0,6511.0,0.0,9.0,0.0,0.0,0.0,361,62615569,42393121,81,3.7906438013860337,116.45510493687627,104.735263113898,8.976262255609193,8.781248333236862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,192,661,11,0,2112,0.0,0.0,0.0,192.0,0.0,11.0,19.0,11.0,0.0,361,436921,36864,121,3.7906438013860337,37.464726179287965,20.566737210448476,6.493753839851686,5.2574953720277815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,27,0.0,1.0,0.0,1.0,421,3075,10,0,4210,0.0,0.0,0.0,421.0,0.0,10.0,0.0,0.0,0.0,729,9455625,177241,100,4.378603334624191,75.99096661058122,29.94937520043421,8.031060180240619,6.042632833682381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,18,0.0,1.0,0.0,0.0,535,1115,12,0,6420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,1243225,286225,144,3.703165208990785,47.76682213028284,33.517969526065905,7.016609683894219,6.282266746896006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,606,317,11,0,6666,0.0,0.0,0.0,606.0,0.0,11.0,22.0,11.0,0.0,484,100489,367236,121,4.031805260868567,26.468134705602093,35.527185798561,5.75890177387728,6.406879986069314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,660,12229,9,0,5940,0.0,0.0,0.0,660.0,0.0,9.0,20.0,9.0,0.0,400,149548441,435600,81,3.8743584652731844,141.57657858550334,36.96819595295306,9.41156545918937,6.492239835020471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,696,0,11,0,7656,0.0,0.0,0.0,696.0,0.0,11.0,20.0,11.0,0.0,400,1,484416,121,3.8743584652731844,0.0,37.89235888469566,0.0,6.54534966033442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,699,480,10,0,6990,0.0,0.0,0.0,699.0,0.0,10.0,18.0,10.0,0.0,324,230400,488601,100,3.703165208990785,32.23654774161077,37.96814758503421,6.173786103901937,6.54965074223381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,856,3251,10,0,8560,0.0,0.0,0.0,856.0,0.0,10.0,17.0,10.0,0.0,289,10569001,732736,100,3.611529515721841,77.93530522943668,41.705292569350696,8.086717920303906,6.752270376141742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,26,1.0,0.0,0.0,0.0,1088,11460,12,0,13056,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,676,131331600,1183744,144,4.313810477859777,137.51565826544376,46.579589001499485,9.346617990268731,6.992096427415888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,1071,7315,10,0,10710,0.0,0.0,0.0,1071.0,0.0,10.0,22.0,10.0,0.0,484,53509225,1147041,100,4.031805260868567,112.41197920350974,46.24356252727032,8.897682313454224,6.976348070447749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,0.0,1160,702,12,0,13920,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,400,492804,1345600,144,3.8743584652731844,38.53315103031695,47.97102165743417,6.553933404025811,7.05617528410041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1199,0,8,0,9592,0.0,0.0,0.0,1199.0,0.0,8.0,18.0,8.0,0.0,324,1,1437601,64,3.703165208990785,0.0,48.704499488548265,0.0,7.089243155027514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1285,15369,9,0,11565,0.0,0.0,0.0,1285.0,0.0,9.0,18.0,9.0,0.0,324,236206161,1651225,81,3.703165208990785,156.8275900099988,50.275882019801614,9.640107772607312,7.158513997329321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,1371,12064,10,0,13710,0.0,0.0,0.0,1371.0,0.0,10.0,18.0,10.0,0.0,324,145540096,1879641,100,3.703165208990785,140.71755438653236,51.78922394361301,9.397981090247738,7.223295679562314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,1374,13278,10,0,13740,0.0,0.0,0.0,1374.0,0.0,10.0,19.0,10.0,0.0,361,176305284,1887876,100,3.7906438013860337,146.89228221556243,51.841038465826465,9.493863809279105,7.2254814727822945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,18,0.0,1.0,0.0,1.0,1713,8836,9,0,15417,0.0,0.0,0.0,1713.0,0.0,9.0,0.0,0.0,0.0,324,78074896,2934369,81,3.703165208990785,122.37340588965137,57.33202641016571,9.086589564540008,7.44600149832412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,17,0.0,1.0,0.0,1.0,2202,4387,10,0,22020,0.0,0.0,0.0,2202.0,0.0,10.0,0.0,0.0,0.0,289,19245769,4848804,100,3.611529515721841,89.26547426679427,64.26646746505853,8.386400901166214,7.697121317282625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,1927,11965,11,0,21197,0.0,0.0,0.0,1927.0,0.0,11.0,19.0,11.0,0.0,361,143161225,3713329,121,3.7906438013860337,140.19898385405958,60.48782648987198,9.389741000342473,7.563719668414366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,27,1.0,0.0,1.0,1.0,2142,2186,11,0,23562,0.0,0.0,0.0,2142.0,0.0,11.0,27.0,11.0,0.0,729,4778596,4588164,121,4.378603334624191,65.05913267679787,63.46571340495371,7.689828668736484,7.669495251007694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,3213,2975,10,0,32130,0.0,0.0,0.0,3213.0,0.0,10.0,19.0,10.0,0.0,361,8850625,10323369,100,3.7906438013860337,74.85841270706595,76.24935200793955,7.99799931797973,8.074960359115858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,19,0.0,1.0,0.0,1.0,3276,14271,9,0,29484,0.0,0.0,0.0,3276.0,0.0,9.0,0.0,0.0,0.0,361,203661441,10732176,81,3.7906438013860337,151.7118816626412,76.92041994375207,9.56598478510039,8.09437844497296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,3213,2094,10,0,32130,0.0,0.0,0.0,3213.0,0.0,10.0,27.0,10.0,0.0,729,4384836,10323369,100,4.378603334624191,63.79470827096531,76.24935200793955,7.646831391430482,8.074960359115858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,21,1.0,0.0,1.0,1.0,4167,11300,11,0,45837,0.0,0.0,0.0,4167.0,0.0,11.0,21.0,11.0,0.0,441,127690000,17363889,121,3.9546477265588305,136.65174884682858,85.72575671486803,9.332558004700433,8.334951631422454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,29,1.0,0.0,1.0,1.0,4923,130,10,0,49230,0.0,0.0,0.0,4923.0,0.0,10.0,29.0,10.0,0.0,841,16900,24235929,100,4.502394833016174,17.129096756249215,92.39600165638107,4.867534450455582,8.5016733797582,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,34,0.0,1.0,0.0,1.0,4641,2877,11,0,51051,0.0,0.0,0.0,4641.0,0.0,11.0,0.0,0.0,0.0,1156,8277129,21538881,121,4.783244395303898,73.72766810958694,89.98008675291422,7.964503363551548,8.442685139241176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,25,0.0,0.0,0.0,1.0,4712,6103,10,0,47120,0.0,0.0,0.0,4712.0,0.0,10.0,0.0,0.0,0.0,625,37246609,22202944,100,4.246902063237979,103.60835979974715,90.59594735253927,8.716535732544495,8.457867725331422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,31,0.0,0.0,0.0,0.0,5498,2329,13,0,71474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,5424241,30228004,169,4.6192508626288165,66.96677550863588,97.0917016957856,7.753194269884341,8.612139668725192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,41,1.0,0.0,1.0,1.0,5783,0,9,0,52047,0.0,0.0,0.0,5783.0,0.0,9.0,41.0,9.0,0.0,1681,1,33443089,81,5.123369598862009,0.0,99.3169412551659,0.0,8.662677858158219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,21,0.0,1.0,0.0,1.0,6658,9381,11,0,73238,0.0,0.0,0.0,6658.0,0.0,11.0,0.0,0.0,0.0,441,88003161,44328964,121,3.9546477265588305,125.70657459126687,105.78737131219589,9.14644164612595,8.80357441813497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,6426,16451,11,0,70686,0.0,0.0,0.0,6426.0,0.0,11.0,20.0,11.0,0.0,400,270635401,41293476,121,3.8743584652731844,161.67249770818714,104.12080325209371,9.708141544619421,8.768107539675803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,24,0.0,1.0,1.0,0.0,7212,6485,12,0,86544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,42055225,52012944,144,4.177720095722324,106.48090768811453,109.63942562615013,8.777247096750544,8.883501584323207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,41,1.0,0.0,1.0,1.0,7212,3154,9,0,64908,0.0,0.0,0.0,7212.0,0.0,9.0,41.0,9.0,0.0,1681,9947716,52012944,81,5.123369598862009,76.87120325237537,109.63942562615013,8.056426767522984,8.883501584323207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,21,0.0,0.0,0.0,0.0,7390,3557,12,0,88680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,12652249,54612100,144,3.9546477265588305,81.18042345408335,110.84158565319724,8.176672771948455,8.907883013942248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,7497,668,11,0,82467,0.0,0.0,0.0,7497.0,0.0,11.0,22.0,11.0,0.0,484,446224,56205009,121,4.031805260868567,37.6497110714561,111.55641707867687,6.504288173536645,8.922258219503062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,20,0.0,1.0,0.0,1.0,8015,5487,9,0,72135,0.0,0.0,0.0,8015.0,0.0,9.0,0.0,0.0,0.0,400,30107169,64240225,81,3.8743584652731844,98.75591623480842,114.93849035806113,8.610136937058975,8.989070065043654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,8497,9017,11,0,93467,0.0,0.0,0.0,8497.0,0.0,11.0,17.0,11.0,0.0,289,81306289,72199009,121,3.611529515721841,123.4928178744808,117.9768609873123,9.106866963499908,9.047468439003541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,9180,0,11,0,100980,0.0,0.0,0.0,9180.0,0.0,11.0,24.0,11.0,0.0,576,1,84272400,121,4.177720095722324,0.0,122.12087038607169,0.0,9.124782483614537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
