treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,u74,educ_re74,hisp_u74,black_u74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
1.0,19,1.0,0.0,0.0,1.0,0,385,8124,10,0,3850,0.0,0.0,1,0,0.0,1.0,361,65999376,148225,100,1,3.397585994704756,6258849.569179002,767.7253863301809,0.0,9.002577922700276,5.953243334287785,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,0.0,5506,501,671,12,0,6012,0.0,0.0,0,66072,0.0,0.0,529,450241,251001,144,30316036,3.6526280195076892,69633.68364661536,1036.2735086291545,3515.57224936218,6.508769136971682,6.2166061010848646,8.613593685702552,0,0,0,0,1,0,0,0,0,0,0
1.0,29,1.0,0.0,0.0,0.0,0,679,17814,14,0,9506,0.0,0.0,1,0,0.0,1.0,841,317338596,461041,196,1,3.9683442058178384,25798673.24487068,1464.906965703492,0.0,9.787739943991815,6.520621127558696,0.0,0,0,0,0,0,0,1,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,0,798,9737,10,0,7980,0.0,0.0,1,0,0.0,1.0,324,94809169,636804,100,1,3.3262475279404002,8677168.238005536,1760.5657122791972,0.0,9.183688340978756,6.682108597449809,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,0,798,17685,9,0,7182,0.0,0.0,1,0,0.0,1.0,361,312759225,636804,81,1,3.397585994704756,25462654.679588582,1760.5657122791972,0.0,9.780472101639582,6.682108597449809,0.0,0,1,0,0,0,0,0,0,0,0,0
1.0,27,0.0,0.0,1.0,0.0,9381,853,0,13,0,11089,0.0,0.0,0,121953,0.0,0.0,729,1,727609,169,88003161,3.8702739061263074,0.0,1899.3430166271594,5804.6819680945055,0.0,6.748759547491679,9.14644164612595,0,0,0,0,0,1,0,0,0,0,0
1.0,18,0.0,0.0,0.0,1.0,3678,919,4321,11,0,10109,0.0,0.0,0,40458,0.0,0.0,324,18671041,844561,121,13527684,3.3262475279404002,2004012.5028706838,2067.506036468037,2404.7562810328595,8.371242135931933,6.823286122355687,8.210124405164267,0,0,0,1,0,0,0,0,0,0,0
1.0,27,1.0,0.0,1.0,1.0,0,934,1773,9,0,8406,0.0,0.0,1,0,0.0,1.0,729,3143529,872356,81,1,3.8702739061263074,401817.2367818257,2105.962062537657,0.0,7.480428306074208,6.839476438228843,0.0,0,1,0,0,0,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,0.0,5605,936,0,12,0,11232,0.0,0.0,0,67260,0.0,0.0,484,1,876096,144,31416025,3.592874841816671,0.0,2111.0959966552996,3575.032777390601,0.0,6.841615476477592,8.63141433550626,0,0,0,0,1,0,0,0,0,0,0
1.0,23,1.0,0.0,1.0,1.0,0,936,11233,10,0,9360,0.0,0.0,1,0,0.0,1.0,529,126180289,876096,100,1,3.6526280195076892,11229101.617337165,2111.0959966552996,0.0,9.326611153641569,6.841615476477592,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,23,0.0,1.0,0.0,0.0,9385,1117,559,12,0,13404,0.0,0.0,0,112620,0.0,0.0,529,312481,1247689,144,88078225,3.6526280195076892,50090.13142651981,2581.661285764688,5807.011106243719,6.326149473155099,7.018401799069201,9.14686794902061,0,0,0,0,1,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,3637,1220,1085,11,0,13420,0.0,0.0,0,40007,0.0,0.0,400,1177225,1488400,121,13227769,3.4656040424478824,165691.83373953594,2854.297533334622,2379.515040781219,6.98933526597456,7.106606137727303,8.19891444498699,0,0,0,1,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,1716,1253,5445,9,0,11277,0.0,0.0,0,15444,0.0,0.0,289,29648025,1570009,81,2944656,3.2512278777165484,3041116.9286272507,2942.333666490229,1173.1436943646743,8.602453035367061,7.133295954896068,7.447751280047908,0,1,0,0,0,0,0,0,0,0,0
1.0,26,1.0,0.0,1.0,1.0,0,1392,1460,11,0,15312,0.0,0.0,1,0,0.0,1.0,676,2131600,1937664,121,1,3.818747155710005,283049.0217550231,3316.5855307995303,0.0,7.286191714702382,7.238496840894365,0.0,0,0,0,1,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,16318,1484,6943,11,0,16324,0.0,0.0,0,179498,0.0,0.0,400,48205249,2202256,121,266277124,3.4656040424478824,4714437.074513366,3567.1752999957585,9772.682767762286,8.845489236753274,7.302496423727326,9.700024071988745,0,0,0,1,0,0,0,0,0,0,0
1.0,24,1.0,0.0,1.0,1.0,824,1666,4032,11,0,18326,0.0,0.0,0,9064,0.0,0.0,576,16257024,2775556,121,678976,3.7100747051854874,1768762.2680034009,4069.140504864569,587.7686967593759,8.302017809751204,7.418180822726788,6.714170529909472,0,0,0,1,0,0,0,0,0,0,0
1.0,31,1.0,0.0,0.0,1.0,0,1698,10363,9,0,15282,0.0,0.0,1,0,0.0,1.0,961,107391769,2883204,81,1,4.060474147007631,9709373.560903732,4158.2069527501635,0.0,9.245997049184217,7.437206366871292,0.0,0,1,0,0,0,0,0,0,0,0,0
1.0,23,0.0,0.0,1.0,1.0,0,1713,4232,8,0,13704,0.0,0.0,1,0,0.0,0.0,529,17909824,2934369,64,1,3.6526280195076892,1930171.9107632805,4200.03681717741,0.0,8.350429973538136,7.44600149832412,0.0,1,0,0,0,0,0,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,2143,1784,11141,10,0,17840,0.0,0.0,0,21430,0.0,0.0,324,124121881,3182656,100,4592449,3.3262475279404002,11063749.99790079,4398.710562522884,1446.1870592520763,9.318387276059317,7.486613313139955,7.669961995473577,0,0,1,0,0,0,0,0,0,0,0
1.0,29,1.0,0.0,0.0,0.0,10881,1817,0,12,0,21804,0.0,0.0,0,130572,0.0,0.0,841,1,3301489,144,118396161,3.9683442058178384,0.0,4491.426186091158,6674.206641879035,0.0,7.504942068396171,9.294773427951013,0,0,0,0,1,0,0,0,0,0,0
1.0,26,0.0,0.0,0.0,1.0,0,2226,13385,11,0,24486,0.0,0.0,1,0,0.0,0.0,676,179158225,4955076,121,1,3.818747155710005,15404938.622184038,5658.784376812766,0.0,9.501889955954454,7.70796153183549,0.0,0,0,0,1,0,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,9154,2288,4849,9,0,20592,0.0,0.0,0,82386,0.0,0.0,576,23512801,5234944,81,83795716,3.7100747051854874,2467267.476948118,5838.487097274573,5672.406339218644,8.486527777105353,7.7354333524996886,9.121946221213587,0,1,0,0,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,0.0,14426,2409,0,12,0,28908,0.0,0.0,0,173112,0.0,0.0,625,1,5803281,144,208109476,3.765394670133574,0.0,6191.119961095005,8702.64811089666,0.0,7.786967002614872,9.576787413063618,0,0,0,0,1,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,1.0,4250,2421,1660,10,0,24210,0.0,0.0,0,42500,0.0,0.0,576,2755600,5861241,100,18062500,3.7100747051854874,356809.7955118136,6226.227107492081,2755.249786322429,7.414572881350589,7.791935956938058,8.354674261918463,0,0,1,0,0,0,0,0,0,0,0
1.0,46,1.0,0.0,0.0,1.0,3165,2594,0,8,0,20752,0.0,0.0,0,25320,0.0,0.0,2116,1,6728836,64,10017225,4.617777268925597,0.0,6734.971758672189,2087.666463791729,0.0,7.860956364876389,8.059908334578276,1,0,0,0,0,0,0,0,0,0,0
1.0,31,0.0,0.0,0.0,0.0,0,2611,2484,12,0,31332,0.0,0.0,1,0,0.0,0.0,961,6170256,6817321,144,1,4.060474147007631,738230.5899457092,6785.222039552644,0.0,7.81762544305337,7.8674885686991285,0.0,0,0,0,0,1,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,2305,2615,4146,11,0,28765,0.0,0.0,0,25355,0.0,0.0,361,17189316,6838225,121,5313025,3.397585994704756,1859996.2595488538,6797.052200202107,1548.89916968177,8.329899292995725,7.869019376499023,7.742835955430749,0,0,0,1,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,0,2657,9970,8,0,21256,0.0,0.0,1,0,0.0,1.0,361,99400900,7059649,64,1,3.397585994704756,9055317.77871717,6921.418845918328,0.0,9.207335862955883,7.884952945759814,0.0,1,0,0,0,0,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,2206,2666,0,11,0,29326,0.0,0.0,0,24266,0.0,0.0,729,1,7107556,121,4866436,3.8702739061263074,0.0,6948.104255436912,1486.1833846381312,0.0,7.888334500738654,7.698936199813447,0,0,0,1,0,0,0,0,0,0,0
1.0,26,1.0,0.0,1.0,1.0,0,2754,26372,11,0,30294,0.0,0.0,1,0,0.0,1.0,676,695482384,7584516,121,1,3.818747155710005,52353158.081122845,7209.6770935618115,0.0,10.18005812023319,7.9208096792886,0.0,0,0,0,1,0,0,0,0,0,0,0
1.0,20,1.0,0.0,0.0,1.0,5005,2777,5615,10,0,27770,0.0,0.0,0,50050,0.0,0.0,400,31528225,7711729,100,25050025,3.4656040424478824,3214534.647485308,7278.234328849079,3213.6697632663368,8.633196867172543,7.9291264873067995,8.518192691749322,0,0,1,0,0,0,0,0,0,0,0
1.0,28,1.0,0.0,0.0,1.0,0,2836,3196,10,0,28360,0.0,0.0,1,0,0.0,1.0,784,10214416,8042896,100,1,3.920101658927279,1163146.8983582535,7454.455260738119,0.0,8.069655306886165,7.950149887652018,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,24,1.0,0.0,0.0,0.0,13765,2842,6167,12,0,34104,0.0,0.0,0,165180,0.0,0.0,576,38031889,8076964,144,189475225,3.7100747051854874,3806966.684532282,7472.404530807525,8326.906296984982,8.726967774991493,7.952263308657046,9.529884417576708,0,0,0,0,1,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,2636,2937,7535,8,0,23496,0.0,0.0,0,21088,0.0,0.0,361,56776225,8625969,64,6948496,3.397585994704756,5464270.323366033,7757.29119404444,1757.4682497097917,8.927314111060596,7.98514393119862,7.877017895622398,1,0,0,0,0,0,0,0,0,0,0
1.0,23,1.0,0.0,0.0,0.0,6269,3039,8484,12,0,36468,0.0,0.0,0,75228,0.0,0.0,529,71978256,9235521,144,39300361,3.6526280195076892,6768035.779598339,8064.585695640787,3972.288423604289,9.045937315684574,8.019283792916793,8.743372131273969,0,0,0,0,1,0,0,0,0,0,0
1.0,42,1.0,0.0,1.0,1.0,0,3058,1294,9,0,27522,0.0,0.0,1,0,0.0,1.0,1764,1674436,9351364,81,1,4.487453628186593,227669.7808155767,8121.9854981209155,0.0,7.165493475060845,8.025516386489008,0.0,0,1,0,0,0,0,0,0,0,0,0
1.0,25,1.0,0.0,0.0,0.0,12362,3090,0,13,0,40170,0.0,0.0,0,160706,0.0,0.0,625,1,9548100,169,152819044,3.765394670133574,0.0,8218.769860134782,7525.7657879326825,0.0,8.035926369891792,9.422382530219219,0,0,0,0,0,1,0,0,0,0,0
1.0,18,1.0,0.0,0.0,1.0,0,3287,5010,9,0,29583,0.0,0.0,1,0,0.0,1.0,324,25100100,10804369,81,1,3.3262475279404002,2617007.983781701,8817.598145730015,0.0,8.51919119407891,8.097730573664219,0.0,0,1,0,0,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,0.0,6473,3332,9371,12,0,39984,0.0,0.0,0,77676,0.0,0.0,441,87815641,11102224,144,41899729,3.530611147032584,8097726.058513787,8955.092759422838,4093.825145288757,9.145375093123823,8.111328003286733,8.77539495854551,0,0,0,0,1,0,0,0,0,0,0
1.0,27,1.0,0.0,0.0,1.0,1001,3550,0,10,0,35500,0.0,0.0,0,10010,0.0,0.0,729,1,12602500,100,1002001,3.8702739061263074,0.0,9624.751533034863,706.0707355541555,0.0,8.174702882469461,6.90875477931522,0,0,1,0,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,989,3695,4279,8,0,29560,0.0,0.0,0,7912,0.0,0.0,441,18309841,13653025,64,978121,3.530611147032584,1969012.4580299666,10073.338639576272,698.0919812453483,8.361474616416817,8.214735833382303,6.8966943316227125,1,0,0,0,0,0,0,0,0,0,0
1.0,22,1.0,0.0,0.0,1.0,2192,3836,3462,9,0,34524,0.0,0.0,0,19728,0.0,0.0,484,11985444,14714896,81,4804864,3.592874841816671,1343585.5667497218,10511.885062050706,1477.3012166581104,8.149601735736155,8.252185436003328,7.692569648067906,0,1,0,0,0,0,0,0,0,0,0
1.0,24,1.0,0.0,1.0,1.0,11703,4078,0,10,0,40780,0.0,0.0,0,117030,0.0,0.0,576,1,16630084,100,136960209,3.7100747051854874,0.0,11269.722027103722,7147.638749056478,0.0,8.3133619511344,9.367600498174767,0,0,1,0,0,0,0,0,0,0,0
1.0,29,1.0,0.0,0.0,1.0,0,4398,0,10,0,43980,0.0,0.0,1,0,0.0,1.0,841,1,19342404,100,1,3.9683442058178384,0.0,12281.330227836768,0.0,0.0,8.388905171114706,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,29,1.0,0.0,0.0,0.0,9748,4878,10976,12,0,58536,0.0,0.0,0,116976,0.0,0.0,841,120472576,23794884,144,95023504,3.9683442058178384,10769937.138087146,13817.683092053183,6018.139280589582,9.303466349965667,8.492490578775866,9.184817414745098,0,0,0,0,1,0,0,0,0,0,0
1.0,19,0.0,0.0,0.0,1.0,0,5324,13829,10,0,53240,0.0,0.0,1,0,0.0,0.0,361,191241241,28344976,100,1,3.397585994704756,16338985.118206047,15264.076102357154,0.0,9.534523115464658,8.579980179515003,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,19,0.0,1.0,1.0,1.0,5424,5463,6788,11,0,60093,0.0,0.0,0,59664,0.0,0.0,361,46076944,29844369,121,29419776,3.397585994704756,4526289.656255685,15718.35074596919,3466.274277516076,8.822911626354117,8.605753368395717,8.598588829620232,0,0,0,1,0,0,0,0,0,0,0
1.0,31,1.0,0.0,0.0,1.0,10717,5517,9558,9,0,49653,0.0,0.0,0,96453,0.0,0.0,961,91355364,30437289,81,114854089,4.060474147007631,8391550.453874994,15895.263879569844,6579.502217624518,9.165133779138104,8.61558951327243,9.279586544712997,0,1,0,0,0,0,0,0,0,0,0
1.0,22,1.0,0.0,1.0,1.0,1468,5588,13228,10,0,55880,0.0,0.0,0,14680,0.0,0.0,484,174979984,31225744,100,2155024,3.592874841816671,15080530.669189574,16128.234977389446,1012.7584846765761,9.490091074101683,8.628376720376853,7.291656209174461,0,0,1,0,0,0,0,0,0,0,0
1.0,21,1.0,0.0,0.0,1.0,6416,5749,743,9,0,51741,0.0,0.0,0,57744,0.0,0.0,441,552049,33051001,81,41165056,3.530611147032584,83689.3869065819,16658.027354813294,4059.8894623130136,6.610696044717759,8.656781205623291,8.766550149546351,0,1,0,0,0,0,0,0,0,0,0
1.0,17,1.0,0.0,0.0,1.0,1291,5793,5522,10,0,57930,0.0,0.0,0,12910,0.0,0.0,289,30492484,33558849,100,1666681,3.2512278777165484,3119133.9570327573,16803.173903514933,897.3186041184468,8.6164953924901,8.664405571096625,7.1631723908466425,0,0,1,0,0,0,0,0,0,0,0
1.0,26,1.0,0.0,1.0,0.0,8408,5794,1424,12,0,69528,0.0,0.0,0,100896,0.0,0.0,676,2027776,33570436,144,70694464,3.818747155710005,270584.27087727655,16806.47445916368,5236.307496113502,7.261225091971921,8.664578178329295,9.036938912556787,0,0,0,0,1,0,0,0,0,0,0
1.0,20,0.0,1.0,0.0,1.0,12260,5875,1358,9,0,52875,0.0,0.0,0,110340,0.0,0.0,400,1844164,34515625,81,150307600,3.4656040424478824,248384.45152327296,17074.079160322788,7467.318869747721,7.213768308118642,8.67846133901236,9.414097209490203,0,1,0,0,0,0,0,0,0,0,0
1.0,19,1.0,0.0,0.0,1.0,4121,6056,0,10,0,60560,0.0,0.0,0,41210,0.0,0.0,361,1,36675136,100,16982641,3.397585994704756,0.0,17673.890540242694,2676.462718185155,0.0,8.708804795117285,8.323851131338817,0,0,1,0,0,0,0,0,0,0,0
1.0,28,1.0,0.0,0.0,1.0,1929,6871,0,11,0,75581,0.0,0.0,0,21219,0.0,0.0,784,1,47210641,121,3721041,3.920101658927279,0.0,20404.50451878252,1309.7932104053014,0.0,8.835064935031076,7.564757012905729,0,0,0,1,0,0,0,0,0,0,0
1.0,22,0.0,1.0,1.0,0.0,492,7055,10092,12,0,84660,0.0,0.0,0,5904,0.0,0.0,484,101848464,49773025,144,242064,3.592874841816671,9256181.54377648,21027.39055418648,361.4060306924438,9.219498309760949,8.861491864286915,6.198478716492308,0,0,0,0,1,0,0,0,0,0,0
1.0,33,1.0,0.0,0.0,1.0,0,7867,6281,11,0,86537,0.0,0.0,1,0,0.0,1.0,1089,39450961,61889689,121,1,4.147373892276733,3934853.321664875,23802.354414947433,0.0,8.74528448245438,8.970432074329242,0.0,0,0,0,1,0,0,0,0,0,0,0
1.0,22,0.0,0.0,0.0,0.0,6759,8455,12590,12,0,101460,0.0,0.0,0,81108,0.0,0.0,484,158508100,71487025,144,45684081,3.592874841816671,13794006.218834568,25836.86668284634,4263.835512328825,9.440658127038393,9.042513261332681,8.818630229100354,0,0,0,0,1,0,0,0,0,0,0
1.0,29,0.0,1.0,0.0,1.0,0,8853,5112,10,0,88530,0.0,0.0,1,0,1.0,0.0,841,26132544,78375609,100,1,3.9683442058178384,2713904.1172009124,27225.16657703244,0.0,8.53934599605737,9.08851166361105,0.0,0,0,1,0,0,0,0,0,0,0,0
1.0,33,1.0,0.0,1.0,0.0,20279,10941,15952,12,0,131292,0.0,0.0,0,243348,0.0,0.0,1089,254466304,119705481,144,411237841,4.147373892276733,21140180.22783006,34642.91330746055,11990.076296487716,9.67733949220162,9.30027247947679,9.917341146824663,0,0,0,0,1,0,0,0,0,0,0
1.0,35,1.0,0.0,1.0,1.0,13602,13830,12803,9,0,124470,0.0,0.0,0,122418,0.0,0.0,1225,163916809,191268900,81,185014404,4.2296317445659675,14217833.008492066,45227.94356871569,8234.087685868517,9.45743479744618,9.534595424658804,9.517972119735584,0,1,0,0,0,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,1.0,21516,25243,25564,11,0,277673,0.0,0.0,0,236676,0.0,0.0,2025,653518096,637209049,121,462938256,4.586187615741345,49495416.31497904,89689.84563890504,12677.062557210687,10.148940390770173,10.136304168546024,9.976552123393134,0,0,0,1,0,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,3175,5852,13496,14,0,81928,0.0,0.0,0,44450,0.0,0.0,441,182142016,34245904,196,10080625,3.530611147032584,15636152.081615614,16998.040634129404,2093.8751519644743,9.510148624225804,8.674538762140015,8.063062911326792,0,0,0,0,0,0,1,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,23039,25130,25564,12,0,301560,0.0,0.0,0,276468,0.0,0.0,1444,653518096,631516900,144,530795521,4.345372276570565,49495416.31497904,89233.15486602005,13519.69379468025,10.148940390770173,10.131817630537638,10.044943711090122,0,0,0,0,1,0,0,0,0,0,0
0.0,18,0.0,0.0,1.0,1.0,1669,10727,9860,8,0,85816,0.0,0.0,0,13352,0.0,0.0,324,97219600,115068529,64,2785561,3.3262475279404002,8875896.565605596,33872.959786283805,1142.8597846832272,9.19624144759668,9.280519206597429,7.419979923661835,1,0,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,16365,18449,25564,11,0,202939,0.0,0.0,0,180015,0.0,0.0,484,653518096,340365601,121,267813225,3.592874841816671,49495416.31497904,62777.98908668924,9799.166972803318,10.148940390770173,9.822765447457765,9.702900186935281,0,0,0,1,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,1.0,16804,16354,18059,10,0,163540,0.0,0.0,0,168040,0.0,0.0,2304,326127481,267453316,100,282374416,4.679134858856021,26442246.698609233,54732.24355976319,10046.325369742679,9.801399454452342,9.702227794721923,9.729372232289272,0,0,1,0,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,1.0,25862,25243,25564,9,0,227187,0.0,0.0,0,232758,0.0,0.0,2304,653518096,637209049,81,668843044,4.679134858856021,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,1,0,0,0,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25862,23746,25564,14,0,332444,0.0,0.0,0,362068,0.0,0.0,1156,653518096,563872516,196,668843044,4.1890502674033465,49495416.31497904,83662.99878965571,15073.040653912825,10.148940390770173,10.075169374225737,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,53,0.0,0.0,1.0,1.0,25862,25243,25564,10,0,252430,0.0,0.0,0,258620,0.0,0.0,2809,653518096,637209049,100,668843044,4.8229578663032004,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,1,0,0,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,867,4386,8777,12,0,52632,0.0,0.0,0,10404,0.0,0.0,361,77035729,19236996,144,751689,3.397585994704756,7195507.570493165,12243.20678022511,616.6359702122345,9.079889942592118,8.386172928977834,6.7650389767805414,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,25862,19047,19214,12,0,228564,0.0,0.0,0,310344,0.0,0.0,729,369177796,362788209,144,668843044,3.8702739061263074,29570984.607995793,65098.444703737005,15073.040653912825,9.863394458969683,9.85466488783856,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,1.0,20427,23374,9179,10,0,233740,0.0,0.0,0,204270,0.0,0.0,1024,84254041,546343876,100,417262329,4.104538520018076,7800910.675113005,82173.32678894294,12072.397948506592,9.12467354521909,10.059379572493102,9.924612834151077,0,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,20983,14822,25564,12,0,177864,0.0,0.0,0,251796,0.0,0.0,729,653518096,219691684,144,440286289,3.8702739061263074,49495416.31497904,48937.09688697619,12381.347535077528,10.148940390770173,9.603867842511304,9.951467865054695,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,0.0,0.0,20830,25243,23903,13,0,328159,0.0,0.0,0,270790,0.0,0.0,576,571353409,637209049,169,433888900,3.7100747051854874,43846475.27268593,89689.84563890504,12296.379648605756,10.0817592530548,10.136304168546024,9.944149534255018,0,0,0,0,0,1,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,21499,22586,20923,14,0,316204,0.0,0.0,0,300986,0.0,0.0,841,437771929,510127396,196,462207001,3.9683442058178384,34484182.41417992,79028.62067944364,12667.637489039798,9.94860431133925,10.025085524283616,9.975761701406148,0,0,0,0,0,0,1,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,24814,24967,19339,12,0,299604,0.0,0.0,0,297768,0.0,0.0,2116,373996921,623351089,144,615734596,4.617777268925597,29918917.749084335,88574.88721695343,14497.61378179832,9.8698790613623,10.125310231882922,10.119163289002817,0,0,0,0,1,0,0,0,0,0,0
0.0,49,0.0,0.0,0.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,2401,653518096,637209049,144,668843044,4.708950736340341,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,1.0,25862,25243,25564,10,0,252430,0.0,0.0,0,258620,0.0,0.0,2601,653518096,637209049,100,668843044,4.766966085482991,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,1,0,0,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,1.0,22923,21725,10348,10,0,217250,0.0,0.0,0,229230,0.0,0.0,2601,107081104,471975625,100,525463929,4.766966085482991,9684036.959227823,75609.85466964233,13455.633041867153,9.24454854330592,9.986218950133592,10.039896052315676,0,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,17022,18123,18490,11,0,199353,0.0,0.0,0,187242,0.0,0.0,729,341880100,328443129,121,289748484,3.8702739061263074,27591526.658808317,61517.329591475565,10168.917641986645,9.82498532438117,9.80493712880685,9.742261904036907,0,0,0,1,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,7952,9755,13105,10,0,97550,0.0,0.0,0,79520,0.0,0.0,729,171741025,95160025,100,63234304,3.8702739061263074,14828528.343853142,30402.960494354207,4968.6207999172175,9.480749115757506,9.185535253057212,8.98117874833641,0,0,1,0,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,1.0,25862,25243,25564,10,0,252430,0.0,0.0,0,258620,0.0,0.0,1444,653518096,637209049,100,668843044,4.345372276570565,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,1,0,0,0,0,0,0,0,0
0.0,32,0.0,0.0,0.0,1.0,7186,6149,8414,8,0,49192,0.0,0.0,0,57488,0.0,0.0,1024,70795396,37810201,64,51638596,4.104538520018076,6667638.770427264,17983.04785976979,4516.877005802918,9.037652264150466,8.724044745953469,8.879889967673464,1,0,0,0,0,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25862,25243,25564,14,0,353402,0.0,0.0,0,362068,0.0,0.0,1156,653518096,637209049,196,668843044,4.1890502674033465,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,20971,21883,25564,18,0,393894,0.0,0.0,0,377478,0.0,0.0,676,653518096,478865689,324,439782841,3.818747155710005,49495416.31497904,76235.84737819435,12374.68471436701,10.148940390770173,9.99346535865436,9.950895809931119,0,0,0,0,0,0,0,0,0,0,1
0.0,39,0.0,1.0,0.0,1.0,13499,16383,16461,8,0,131064,0.0,0.0,0,107992,0.0,0.0,1521,270964521,268402689,64,182223001,4.382118090617387,22372542.794724524,54842.68921882212,8175.401566650632,9.708749225727084,9.703999490820264,9.510370887608827,1,0,0,0,0,0,0,0,0,0,0
0.0,22,0.0,1.0,1.0,1.0,17466,17779,14438,11,0,195569,0.0,0.0,0,192126,0.0,0.0,484,208455844,316092841,121,305061156,3.592874841816671,17659837.121979736,60190.44889100713,10418.315349723822,9.577618898699106,9.785773264516571,9.768011412973678,0,0,0,1,0,0,0,0,0,0,0
0.0,44,0.0,1.0,1.0,1.0,15390,14886,12634,9,0,133974,0.0,0.0,0,138510,0.0,0.0,1936,159617956,221592996,81,236852100,4.553956163659956,13881088.739604365,49177.59938436425,9248.818702238717,9.444146871458646,9.608176452919857,9.641473226832925,0,1,0,0,0,0,0,0,0,0,0
0.0,26,0.0,1.0,1.0,1.0,17125,17446,13518,10,0,174460,0.0,0.0,0,171250,0.0,0.0,676,182736324,304362916,100,293265625,3.818747155710005,15682160.368842987,58909.362876296946,10226.80732258112,9.511777409660299,9.766865674993165,9.748294663130427,0,0,1,0,0,0,0,0,0,0,0
0.0,42,0.0,1.0,1.0,0.0,21663,22013,19941,12,0,264156,0.0,0.0,0,259956,0.0,0.0,1764,397643481,484572169,144,469285569,4.487453628186593,31619907.579971742,76751.37217290683,12758.543351173981,9.900533192709691,9.99938846691333,9.983361015119291,0,0,0,0,1,0,0,0,0,0,0
0.0,44,0.0,0.0,1.0,1.0,25862,25243,25564,11,0,277673,0.0,0.0,0,284482,0.0,0.0,1936,653518096,637209049,121,668843044,4.553956163659956,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,1,0,0,0,0,0,0,0
