,treat,age,agesq,education*,black,hispanic,married,married_u75,nodegree,re75,propensity_score,propensity_logit,re78
253,1.0,21,441,12,1.0,0.0,0.0,0.0,0.0,3332,0.9557775092867785,3.0732916557595056,9371
254,1.0,24,576,9,1.0,0.0,0.0,0.0,1.0,2288,0.9865975351866284,4.298823559167926,4849
255,1.0,20,400,9,0.0,1.0,0.0,0.0,1.0,5875,0.8565481721885253,1.7869112751034641,1358
256,1.0,25,625,13,1.0,0.0,0.0,0.0,0.0,3090,0.9498586489262874,2.941467144527767,0
257,1.0,35,1225,8,1.0,0.0,1.0,0.0,1.0,17976,0.6670755546390321,0.6949877413924206,3786
258,1.0,17,289,9,0.0,1.0,0.0,0.0,1.0,74,0.9076779359425445,2.285606459431958,6210
259,1.0,24,576,11,1.0,0.0,1.0,0.0,1.0,1666,0.9099851136006157,2.3134531796063866,4032
260,1.0,20,400,12,1.0,0.0,0.0,0.0,0.0,165,0.9676997155677736,3.3998457918196947,0
261,1.0,21,441,8,1.0,0.0,0.0,0.0,1.0,3695,0.9866232332415495,4.30076885916961,4279
262,1.0,18,324,10,1.0,0.0,0.0,0.0,1.0,1784,0.9803647722854807,3.9105994336861944,11141
263,1.0,27,729,12,1.0,0.0,0.0,0.0,0.0,357,0.969937154136294,3.4739412272266614,22163
264,1.0,22,484,9,1.0,0.0,0.0,0.0,1.0,3836,0.9834279182600391,4.08332488748428,3462
265,1.0,46,2116,8,1.0,0.0,0.0,0.0,1.0,2594,0.9295106185988835,2.579196151036188,0
266,1.0,19,361,10,1.0,0.0,0.0,0.0,1.0,6056,0.9699291910035537,3.4736681694561873,0
267,1.0,19,361,11,0.0,1.0,1.0,0.0,1.0,5463,0.43250968409967183,-0.2716189676139839,6788
268,1.0,22,484,12,1.0,0.0,0.0,0.0,0.0,936,0.9671363311347261,3.381971711324565,0
269,1.0,22,484,12,0.0,0.0,0.0,0.0,0.0,8455,0.2025316999962121,-1.3705456671712697,12590
270,1.0,26,676,12,1.0,0.0,1.0,0.0,0.0,5794,0.7798087067221422,1.264551958370728,1424
271,1.0,29,841,12,1.0,0.0,0.0,0.0,0.0,4878,0.9478036276713909,2.899134340138086,10976
272,1.0,31,961,9,1.0,0.0,0.0,0.0,1.0,5517,0.9775929364040989,3.7757171146905435,9558
273,1.0,29,841,12,1.0,0.0,0.0,0.0,0.0,1817,0.9627984660764791,3.25349411778522,0
274,1.0,35,1225,9,1.0,0.0,1.0,0.0,1.0,13830,0.7196100196725548,0.942528004901856,12803
275,1.0,25,625,12,1.0,0.0,0.0,0.0,0.0,2409,0.9627710676340353,3.2527294444625405,0
276,1.0,22,484,12,0.0,1.0,1.0,0.0,0.0,7055,0.2874274422998484,-0.907911288550219,10092
277,1.0,27,729,10,1.0,0.0,0.0,0.0,1.0,3550,0.9803329828864795,3.908949317998185,0
278,1.0,22,484,10,1.0,0.0,1.0,0.0,1.0,5588,0.8865073788671003,2.055551626311625,13228
279,1.0,19,361,8,1.0,0.0,0.0,0.0,1.0,2937,0.9866077143036711,4.299593660970944,7535
280,1.0,20,400,11,1.0,0.0,0.0,0.0,1.0,1220,0.9791623493790772,3.8499359842204015,1085
281,1.0,21,441,12,0.0,0.0,0.0,0.0,0.0,334,0.3865791701751984,-0.46171452328683216,12558
282,1.0,27,729,12,1.0,0.0,1.0,0.0,0.0,334,0.868078865175564,1.8840782884474423,0
283,1.0,20,400,10,1.0,0.0,0.0,0.0,1.0,2777,0.9802007616242402,3.902113938394222,5615
284,1.0,23,529,12,1.0,0.0,0.0,0.0,0.0,501,0.9693758188340711,3.4548624475651666,671
285,1.0,27,729,13,0.0,0.0,1.0,0.0,0.0,853,0.09191259078367536,-2.2905026143844585,0
286,1.0,23,529,12,0.0,1.0,0.0,0.0,0.0,1117,0.8013200824741593,1.3945653957077853,559
287,1.0,24,576,12,1.0,0.0,0.0,0.0,0.0,2842,0.9607444101562486,3.19761456073012,6167
288,1.0,20,400,11,1.0,0.0,0.0,0.0,1.0,1484,0.9785295571694942,3.819373755766033,6943
289,1.0,26,676,10,1.0,0.0,0.0,0.0,1.0,6788,0.9719864917980531,3.54665507741247,672
290,1.0,25,625,14,1.0,0.0,1.0,0.0,0.0,11536,0.5346334920832378,0.13875616640969646,36646
291,1.0,26,676,10,1.0,0.0,1.0,1.0,1.0,0,0.9315610510406476,2.610919636668125,0
292,1.0,20,400,9,1.0,0.0,0.0,0.0,1.0,0,0.9885247576190438,4.456021809694035,8881
293,1.0,31,961,4,1.0,0.0,0.0,0.0,1.0,4023,0.9940049005292114,5.110799756120792,7382
294,1.0,24,576,10,1.0,0.0,1.0,0.0,1.0,4078,0.9060771868493036,2.266651189354101,0
295,1.0,33,1089,11,1.0,0.0,1.0,0.0,1.0,25142,0.33733930682191693,-0.675173815196366,4181
296,1.0,33,1089,12,1.0,0.0,1.0,0.0,0.0,10941,0.5978695505617478,0.3965960502105739,15952
297,0.0,45,2025,11,0.0,0.0,1.0,0.0,1.0,25243,0.0023867421129396002,-6.035436380688376,25564
298,0.0,21,441,14,0.0,0.0,0.0,0.0,0.0,5852,0.172878482254326,-1.565362689279044,13496
299,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.0,25130,0.003737445475316923,-5.585608481739962,25564
300,0.0,48,2304,6,0.0,0.0,1.0,0.0,1.0,25243,0.004332338130561702,-5.437306148842625,25564
301,0.0,18,324,8,0.0,0.0,1.0,0.0,1.0,10727,0.10579393770768886,-2.1344430251145505,9860
302,0.0,22,484,11,0.0,0.0,1.0,0.0,1.0,18449,0.02798198421734682,-3.5478134567623285,25564
303,0.0,48,2304,10,0.0,0.0,1.0,0.0,1.0,16354,0.0047826584471119355,-5.337964594639806,18059
304,0.0,18,324,11,0.0,0.0,0.0,0.0,1.0,3620,0.3973676675401493,-0.41644531336696733,15739
305,0.0,48,2304,9,0.0,0.0,1.0,0.0,1.0,25243,0.0021619442189464546,-6.134583076176147,25564
306,0.0,45,2025,12,0.0,0.0,1.0,1.0,0.0,0,0.021575023978658632,-3.8144077630823037,3924
307,0.0,34,1156,14,0.0,0.0,1.0,0.0,0.0,23746,0.004043177463487368,-5.506673022071426,25564
308,0.0,16,256,10,0.0,0.0,0.0,0.0,1.0,1224,0.4879515591007791,-0.04820309490705914,6847
309,0.0,53,2809,10,0.0,0.0,1.0,0.0,1.0,25243,0.0005625608362169358,-7.4824485573263555,25564
310,0.0,19,361,12,0.0,0.0,0.0,0.0,0.0,4386,0.26508111430783976,-1.0197242626428609,8777
311,0.0,27,729,12,0.0,0.0,1.0,0.0,0.0,19047,0.015302415478066614,-4.164323882920662,19214
312,0.0,32,1024,10,0.0,0.0,1.0,0.0,1.0,23374,0.01704079457210354,-4.054957469080348,9179
313,0.0,27,729,12,0.0,0.0,1.0,0.0,0.0,14822,0.024717577531519035,-3.6752124616337816,25564
314,0.0,46,2116,7,0.0,0.0,1.0,0.0,1.0,1317,0.07480337641437096,-2.515143257770738,0
315,0.0,24,576,13,0.0,0.0,0.0,0.0,0.0,25243,0.029024573612739926,-3.5101583233087674,23903
316,0.0,22,484,13,0.0,0.0,0.0,0.0,0.0,10351,0.13913851371324237,-1.822463677606292,6556
317,0.0,49,2401,10,0.0,0.0,1.0,1.0,1.0,0,0.022328705782368535,-3.7793004080799424,0
318,0.0,17,289,10,0.0,0.0,0.0,0.0,1.0,0,0.5420653282267905,0.16865999006937096,4755
319,0.0,29,841,14,0.0,0.0,1.0,0.0,0.0,22586,0.006118507233339831,-5.090299826329329,20923
320,0.0,28,784,16,0.0,0.0,1.0,1.0,0.0,0,0.04567779692642228,-3.0393890177192104,10267
321,0.0,46,2116,12,0.0,0.0,1.0,0.0,0.0,24967,0.001163759107292148,-6.754935466787915,19339
322,0.0,26,676,17,1.0,0.0,1.0,1.0,0.0,0,0.6556892639938205,0.6441424417997378,4753
323,0.0,49,2401,12,0.0,0.0,0.0,0.0,0.0,25243,0.0030648845353961843,-5.784675791365913,25564
324,0.0,51,2601,10,0.0,0.0,1.0,0.0,1.0,25243,0.0009020337858600223,-7.009956141132416,25564
325,0.0,51,2601,10,0.0,0.0,1.0,0.0,1.0,21725,0.0013548736366523668,-6.602691293774488,10348
326,0.0,27,729,11,0.0,0.0,1.0,0.0,1.0,18123,0.029738222338816896,-3.485132743129006,18490
327,0.0,23,529,13,0.0,0.0,0.0,0.0,0.0,21014,0.0458982121355726,-3.0343441966181848,0
328,0.0,27,729,10,0.0,0.0,1.0,0.0,1.0,9755,0.0924586953785622,-2.2839770714942937,13105
329,0.0,38,1444,10,0.0,0.0,1.0,0.0,1.0,25243,0.008210956068114474,-4.794041059000721,25564
330,0.0,32,1024,8,0.0,0.0,0.0,0.0,1.0,6149,0.49912225430343793,-0.003510986392912028,8414
331,0.0,34,1156,14,0.0,0.0,1.0,0.0,0.0,25243,0.0034020313131679536,-5.67997474932976,25564
332,0.0,26,676,18,0.0,0.0,1.0,0.0,0.0,21883,0.002801949311038932,-5.874634039390626,25564
333,0.0,21,441,13,0.0,0.0,0.0,0.0,0.0,8176,0.16770544549910135,-1.601977270046539,6753
334,0.0,39,1521,8,0.0,1.0,0.0,0.0,1.0,16383,0.5160665068067498,0.0642881598192754,16461
335,0.0,17,289,8,1.0,0.0,0.0,0.0,1.0,451,0.98860785314596,4.463373498979329,0
336,0.0,22,484,11,0.0,1.0,1.0,0.0,1.0,17779,0.17119768641680957,-1.577162713291009,14438
337,0.0,21,441,12,0.0,1.0,0.0,0.0,0.0,0,0.8130632892231454,1.4700388385152825,0
338,0.0,44,1936,9,0.0,1.0,1.0,0.0,1.0,14886,0.09045813007416728,-2.3080539405650096,12634
339,0.0,26,676,10,0.0,1.0,1.0,0.0,1.0,17446,0.21948160670501177,-1.2686898730471994,13518
340,0.0,54,2916,4,0.0,1.0,1.0,0.0,1.0,13180,0.04531574247009061,-3.0477261774108655,13741
341,0.0,42,1764,12,0.0,1.0,1.0,0.0,0.0,22013,0.020722409744735326,-3.8555994359826444,19941
342,0.0,25,625,12,0.0,0.0,0.0,0.0,0.0,11869,0.15129375604612155,-1.7244897727830786,6170
343,0.0,20,400,13,0.0,0.0,0.0,0.0,0.0,214,0.327321401438446,-0.7203250830820709,0
344,0.0,44,1936,11,0.0,0.0,1.0,0.0,1.0,25243,0.002829049658746759,-5.864981374370554,25564
345,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.0,25243,0.005816852003098855,-5.141162220732339,25564
346,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.0,14494,0.009964249900053667,-4.598737376308853,25564
347,0.0,25,625,16,0.0,0.0,1.0,0.0,0.0,22916,0.003967731682697497,-5.525585088120393,23574
348,0.0,33,1089,12,0.0,0.0,0.0,0.0,0.0,13046,0.10558641672880002,-2.136638555769524,11264
349,0.0,52,2704,13,1.0,0.0,0.0,0.0,0.0,19668,0.10350274515791139,-2.158897095338407,18437
350,0.0,54,2916,14,0.0,0.0,1.0,0.0,0.0,25243,0.00012322772290120928,-9.001353273314018,25564
351,0.0,27,729,15,0.0,0.0,0.0,0.0,0.0,19303,0.0356154238953608,-3.298711353406286,18207
352,0.0,51,2601,10,0.0,0.0,1.0,0.0,1.0,7888,0.006687289340413299,-5.000836918307845,6148
353,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.0,15241,0.006931527001516945,-4.964719481887819,15468
354,0.0,50,2500,10,0.0,0.0,1.0,0.0,1.0,25243,0.001127225433028947,-6.786868173391277,25564
355,0.0,47,2209,10,0.0,0.0,1.0,0.0,1.0,13964,0.007656515423332679,-4.8645123272847295,9043
356,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0,11019,0.037101786681004494,-3.256282581752243,20055
357,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.0,25243,0.005816852003098855,-5.141162220732339,25564
358,0.0,33,1089,13,0.0,0.0,1.0,0.0,0.0,18732,0.00975825673367417,-4.619835327319123,22254
359,0.0,55,3025,16,0.0,0.0,1.0,0.0,0.0,24627,6.422400377538311e-05,-9.653069300499508,25564
360,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.0,25243,0.0036890514469405055,-5.59869004164657,25564
361,0.0,39,1521,16,0.0,0.0,1.0,0.0,0.0,25243,0.0012972446768366279,-6.646214656319106,25564
362,0.0,27,729,17,0.0,0.0,1.0,0.0,0.0,25243,0.002367056218431416,-6.043738335686042,25564
363,0.0,16,256,9,0.0,0.0,0.0,0.0,1.0,467,0.5675488424846856,0.27185742231003257,4306
364,0.0,35,1225,12,0.0,0.0,1.0,0.0,0.0,3331,0.05945767661197911,-2.7611919066732065,0
365,0.0,35,1225,12,0.0,0.0,1.0,0.0,0.0,21093,0.008022678528578587,-4.81742789836494,23590
366,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.0,25243,0.0013481677935932488,-6.607659720889718,0
367,0.0,51,2601,11,0.0,0.0,1.0,0.0,1.0,21637,0.0010851736165059635,-6.824929526734204,20267
368,0.0,27,729,16,0.0,0.0,0.0,0.0,0.0,1761,0.1823704165030631,-1.5003695278710403,5532
369,0.0,28,784,14,0.0,0.0,1.0,1.0,0.0,0,0.07079521526141515,-2.5745377328301955,18719
370,0.0,35,1225,18,0.0,0.0,1.0,0.0,0.0,25243,0.0012387527607030547,-6.692410723053417,25564
371,0.0,39,1521,10,0.0,0.0,1.0,1.0,1.0,0,0.10730103282082377,-2.1186111460878134,21496
372,0.0,33,1089,12,0.0,0.0,0.0,0.0,0.0,25243,0.02795960251955143,-3.548636663565046,25564
373,0.0,52,2704,16,0.0,0.0,1.0,0.0,0.0,25241,0.00012639954233413267,-8.97593628950091,12429
374,0.0,22,484,13,0.0,0.0,0.0,0.0,0.0,6819,0.1956703084599247,-1.413578106012147,13943
375,0.0,25,625,12,0.0,0.0,1.0,0.0,0.0,11117,0.03805373743242508,-3.22995928526215,19003
376,0.0,28,784,16,0.0,0.0,1.0,0.0,0.0,22710,0.003913485702078286,-5.539405654788242,0
377,0.0,27,729,16,0.0,0.0,1.0,0.0,0.0,16200,0.008455551214478305,-4.764440602662301,17295
378,0.0,30,900,13,0.0,0.0,0.0,0.0,0.0,7990,0.16596472287497685,-1.6145004472040865,8590
379,0.0,28,784,15,0.0,0.0,0.0,0.0,0.0,8085,0.11697673713297108,-2.021376458414163,14348
380,0.0,24,576,12,0.0,0.0,1.0,0.0,0.0,18270,0.016906238506752904,-4.063021802378673,22261
381,0.0,29,841,11,1.0,0.0,0.0,0.0,1.0,14954,0.9092819844198603,2.3048992943307614,13714
382,0.0,49,2401,7,1.0,0.0,0.0,0.0,1.0,16028,0.6606308282213975,0.6661066617252791,15965
383,0.0,22,484,12,0.0,0.0,1.0,0.0,0.0,14358,0.025420800733484305,-3.646438021937723,17051
384,0.0,30,900,16,0.0,0.0,1.0,0.0,0.0,25243,0.0027275668953891156,-5.901614020808463,25564
385,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.0,25243,0.0013481677935932488,-6.607659720889718,0
386,0.0,44,1936,12,0.0,0.0,1.0,0.0,0.0,24418,0.0017582126762263341,-6.3416977506519725,25564
387,0.0,21,441,12,0.0,0.0,0.0,0.0,0.0,1953,0.34318342910601124,-0.6491397046036275,25564
388,0.0,26,676,13,0.0,0.0,1.0,0.0,0.0,4142,0.06545475374984731,-2.658700921830682,18650
389,0.0,25,625,16,0.0,0.0,1.0,0.0,0.0,20112,0.005480969803494095,-5.200977176809526,20986
390,0.0,45,2025,8,0.0,0.0,1.0,0.0,1.0,15316,0.014935735222511822,-4.188950203860212,17010
391,0.0,19,361,9,0.0,0.0,0.0,0.0,1.0,10525,0.3332911047656836,-0.693337215133607,1693
392,0.0,55,3025,9,0.0,0.0,1.0,0.0,1.0,12349,0.0018982611129728867,-6.2649169504689155,12201
393,0.0,22,484,12,0.0,0.0,1.0,0.0,0.0,13035,0.02950405303001131,-3.493279581615228,17482
394,0.0,37,1369,18,0.0,0.0,1.0,0.0,0.0,16735,0.002733986521107769,-5.899256740103956,25564
395,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.0,25243,0.0036890514469405055,-5.59869004164657,25298
396,0.0,29,841,13,0.0,0.0,1.0,0.0,0.0,11590,0.026990443042075003,-3.5849110623533336,2639
397,0.0,43,1849,8,0.0,0.0,1.0,0.0,1.0,25243,0.006652937662776501,-5.006021600956429,1301
398,0.0,51,2601,10,0.0,0.0,1.0,0.0,1.0,19817,0.001689199785860931,-6.381809733581502,4
399,0.0,25,625,14,0.0,0.0,1.0,0.0,0.0,11624,0.022898839847299162,-3.7535039407055906,13903
400,0.0,52,2704,12,0.0,0.0,1.0,0.0,0.0,20808,0.0005348212755514856,-7.53304296692649,10394
401,0.0,26,676,14,0.0,0.0,1.0,0.0,0.0,24523,0.005217250904626894,-5.2505537541563525,25564
402,0.0,37,1369,18,0.0,0.0,1.0,0.0,0.0,25243,0.0010227938485227416,-6.88419401165633,25564
403,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.0,25243,0.004544139364995752,-5.389362432569219,25564
404,0.0,27,729,14,0.0,0.0,1.0,0.0,0.0,18513,0.010278633678632387,-4.56735611479969,21258
405,0.0,21,441,11,0.0,0.0,1.0,0.0,1.0,25243,0.012547184023596267,-4.365632454533234,25564
406,0.0,44,1936,12,0.0,0.0,1.0,1.0,0.0,0,0.025482444818049916,-3.6439527567644814,19081
407,0.0,49,2401,17,0.0,0.0,1.0,0.0,0.0,25243,0.00019558310819913838,-8.539329560755743,25564
408,0.0,32,1024,0,0.0,0.0,0.0,0.0,1.0,3976,0.8916255316882173,2.1074537078273816,7246
409,0.0,23,529,12,0.0,0.0,1.0,0.0,0.0,17622,0.017955048002480614,-4.001765782108994,22872
410,0.0,46,2116,12,0.0,0.0,1.0,0.0,0.0,18214,0.0025396970356118547,-5.973167554847014,20485
411,0.0,17,289,10,0.0,0.0,0.0,0.0,1.0,1536,0.497710863032341,-0.009156611846995899,19808
412,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,24849,0.007974956243288563,-4.823442190767817,22545
413,0.0,27,729,12,0.0,0.0,1.0,0.0,0.0,8178,0.05185465763673783,-2.9060630455319982,25564
414,0.0,30,900,15,0.0,0.0,1.0,0.0,0.0,25243,0.0034387986327650533,-5.669188378363955,25564
415,0.0,23,529,12,0.0,0.0,0.0,0.0,0.0,24942,0.037088753216245204,-3.2566474684493856,25523
416,0.0,22,484,12,0.0,0.0,1.0,0.0,0.0,21766,0.010943208961812001,-4.504032674930199,25564
417,0.0,30,900,18,0.0,0.0,1.0,0.0,0.0,23580,0.0020786695017260956,-6.173946419638287,25564
418,0.0,32,1024,14,0.0,0.0,1.0,0.0,0.0,15941,0.011385442806632656,-4.46396893320092,25564
419,0.0,27,729,14,0.0,0.0,0.0,0.0,0.0,24706,0.02432156866173199,-3.691769500124623,25564
420,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,3328,0.27790748913929453,-0.9548649766414999,12602
421,0.0,33,1089,18,0.0,0.0,0.0,0.0,0.0,0,0.11702503576567519,-2.0209089543161793,25564
422,0.0,22,484,11,0.0,0.0,0.0,0.0,1.0,1061,0.5144089097512328,0.05765160178633161,0
423,0.0,23,529,16,0.0,0.0,0.0,0.0,0.0,0,0.2143478380703967,-1.2989140453901669,3270
424,0.0,51,2601,10,0.0,0.0,1.0,0.0,1.0,17532,0.0021995853952910026,-6.117284385027531,0
425,0.0,21,441,15,0.0,0.0,0.0,0.0,0.0,5116,0.1528287890495602,-1.7125845433052922,10890
426,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,9338,0.16102534289629958,-1.6506187380460327,7972
427,0.0,53,2809,10,0.0,0.0,1.0,1.0,1.0,0,0.009110308894842158,-4.689196599518942,0
428,0.0,21,441,12,0.0,0.0,0.0,0.0,0.0,1867,0.3454310596767802,-0.6391838271525809,0
429,0.0,32,1024,16,0.0,0.0,1.0,0.0,0.0,22712,0.003292953798712148,-5.712671918334542,25564
430,0.0,41,1681,12,0.0,0.0,1.0,0.0,0.0,24745,0.002675816841663724,-5.920821180639173,25564
431,0.0,48,2304,12,0.0,0.0,0.0,0.0,0.0,25243,0.003761637637592975,-5.579132144099211,25564
432,0.0,25,625,18,0.0,0.0,0.0,0.0,0.0,211,0.1456115608941991,-1.7694434027489505,25564
433,0.0,23,529,16,0.0,0.0,0.0,0.0,0.0,8675,0.0908595866174255,-2.303184241760271,14265
434,0.0,30,900,12,0.0,0.0,1.0,1.0,0.0,0,0.10168330953593017,-2.1786594932230194,0
435,0.0,22,484,12,0.0,0.0,1.0,0.0,0.0,7114,0.05690257502871403,-2.807828995712359,0
436,0.0,44,1936,10,0.0,0.0,1.0,0.0,1.0,2739,0.046205152398911015,-3.027357288224281,2167
437,0.0,17,289,11,0.0,0.0,0.0,0.0,1.0,3267,0.391270888734782,-0.44197322949803314,7942
438,0.0,23,529,12,0.0,0.0,0.0,0.0,0.0,0,0.4087315705910348,-0.36921147561213735,594
439,0.0,47,2209,8,0.0,0.0,1.0,0.0,1.0,22651,0.004472521283265674,-5.40532043096829,24401
440,0.0,54,2916,12,0.0,0.0,1.0,1.0,0.0,0,0.0031941021597409473,-5.743250030617589,0
441,0.0,49,2401,8,0.0,0.0,1.0,0.0,1.0,3709,0.02621661086009778,-3.614795673663032,19136
442,0.0,36,1296,18,0.0,0.0,1.0,0.0,0.0,25243,0.001130554022718209,-6.783916287236263,25564
443,0.0,33,1089,14,0.0,0.0,1.0,0.0,0.0,23277,0.004593918024344105,-5.378417516449755,25564
444,0.0,43,1849,15,0.0,0.0,1.0,0.0,0.0,25207,0.0009400554296027828,-6.9686312192174,22579
445,0.0,37,1369,10,0.0,0.0,0.0,0.0,1.0,18397,0.09112863715777,-2.2999314656660883,0
446,0.0,48,2304,12,0.0,0.0,0.0,0.0,0.0,16605,0.010159392401772577,-4.579145290353394,16713
447,0.0,54,2916,12,0.0,0.0,0.0,0.0,0.0,0,0.017607000248630784,-4.021694867341799,0
448,0.0,28,784,16,0.0,0.0,0.0,0.0,0.0,0,0.21117890940223158,-1.3178338544434212,626
449,0.0,35,1225,3,0.0,0.0,1.0,0.0,1.0,20361,0.0910353183615022,-2.3010586942567706,15347
450,0.0,55,3025,12,0.0,0.0,1.0,0.0,0.0,3134,0.0019553911369832033,-6.235207730077946,0
451,0.0,53,2809,7,0.0,0.0,1.0,0.0,1.0,21521,0.001736248942161406,-6.354290515192888,10159
452,0.0,25,625,12,0.0,0.0,1.0,0.0,0.0,17756,0.018012194822548202,-3.99852987127957,14422
453,0.0,30,900,8,0.0,0.0,1.0,0.0,1.0,15543,0.07047073200311754,-2.5794808198310157,22984
454,0.0,44,1936,5,0.0,0.0,0.0,0.0,1.0,9442,0.2594780561841201,-1.0486831299317205,6224
455,0.0,44,1936,6,0.0,0.0,1.0,0.0,1.0,15217,0.02813553254694528,-3.542183076982984,25564
456,0.0,20,400,10,0.0,0.0,0.0,0.0,1.0,5234,0.434283416465123,-0.2643958626923391,5021
457,0.0,49,2401,9,0.0,0.0,1.0,0.0,1.0,12747,0.00743927662524887,-4.893514576602409,12683
458,0.0,55,3025,8,0.0,0.0,1.0,0.0,1.0,5449,0.005305425299098433,-5.233705791603231,23559
459,0.0,51,2601,16,0.0,0.0,1.0,0.0,0.0,25243,0.00015934051423012447,-8.744307693556296,25564
460,0.0,24,576,16,0.0,0.0,0.0,0.0,0.0,16012,0.041534898574522604,-3.138799148891001,7326
461,0.0,54,2916,10,0.0,0.0,1.0,0.0,1.0,25243,0.00043843826616144074,-7.731853005779153,22154
462,0.0,32,1024,16,1.0,0.0,0.0,0.0,0.0,1031,0.9065186242229003,2.271849348278831,0
463,0.0,19,361,4,0.0,1.0,1.0,0.0,1.0,1786,0.8558242716420216,1.781032173538244,11607
464,0.0,36,1296,18,0.0,0.0,0.0,0.0,0.0,0,0.0937138447671714,-2.269109166153059,0
465,0.0,55,3025,10,0.0,0.0,1.0,1.0,1.0,0,0.0055039086931601075,-5.196777656661758,0
466,0.0,25,625,12,0.0,0.0,1.0,0.0,0.0,17666,0.01819741095776602,-3.988110929761033,17465
467,0.0,26,676,18,0.0,0.0,1.0,0.0,0.0,8414,0.013185275933680357,-4.315381558133113,22867
468,0.0,19,361,13,0.0,0.0,0.0,0.0,0.0,5182,0.20680387114041915,-1.3442996545179853,16382
469,0.0,52,2704,11,0.0,0.0,1.0,0.0,1.0,25243,0.0005671939402578561,-7.474241911555283,23290
470,0.0,19,361,12,0.0,0.0,0.0,0.0,0.0,4687,0.258348533324651,-1.0545698337215237,21407
471,0.0,17,289,11,0.0,0.0,0.0,0.0,1.0,0,0.48406398627056196,-0.06376565237513614,14911
472,0.0,23,529,10,0.0,0.0,1.0,0.0,1.0,1462,0.20976575360927885,-1.3263379668013724,11861
473,0.0,44,1936,12,0.0,0.0,1.0,0.0,0.0,25243,0.0015983166299459168,-6.437204714571895,25564
474,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0,4998,0.07180715508314033,-2.559255394162111,9376
475,0.0,49,2401,8,0.0,0.0,1.0,0.0,1.0,23684,0.0026587898815886107,-5.927221860693905,9464
476,0.0,54,2916,10,0.0,0.0,1.0,0.0,1.0,8738,0.00295547838346187,-5.8211348972963215,8486
477,0.0,22,484,11,0.0,0.0,0.0,0.0,1.0,0,0.5449977607788646,0.18047934568819662,3895
478,0.0,33,1089,13,0.0,0.0,1.0,0.0,0.0,25243,0.004616056055461452,-5.373587863176846,25564
479,0.0,40,1600,12,0.0,0.0,0.0,0.0,0.0,6205,0.11439361717146732,-2.0466273052842943,22680
480,0.0,47,2209,12,0.0,0.0,1.0,0.0,0.0,20522,0.0016125013832838989,-6.428354848581315,24505
481,0.0,21,441,12,0.0,0.0,0.0,0.0,0.0,2169,0.3375692914577257,-0.6741451642481163,14998
482,0.0,17,289,10,0.0,0.0,0.0,0.0,1.0,0,0.5420653282267905,0.16865999006937096,1384
483,0.0,16,256,9,0.0,0.0,0.0,0.0,1.0,1346,0.5424225359117554,0.17009909347898708,6705
484,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.0,12927,0.011922520461401123,-4.417332027869436,13061
485,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.0,25243,0.004544139364995752,-5.389362432569219,25564
486,0.0,51,2601,12,0.0,0.0,1.0,0.0,0.0,25243,0.00040363125315764816,-7.814605123778265,25564
487,0.0,46,2116,9,0.0,0.0,1.0,0.0,1.0,25166,0.00320159865641944,-5.740898279055211,25097
488,0.0,33,1089,18,0.0,0.0,1.0,0.0,0.0,25243,0.0014485883999259528,-6.535716075399383,18505
489,0.0,28,784,13,0.0,0.0,1.0,0.0,0.0,21333,0.009168971234297149,-4.682718922221102,14323
490,0.0,27,729,11,0.0,0.0,1.0,0.0,1.0,12829,0.0535416327681158,-2.872267449805279,18693
491,0.0,33,1089,12,0.0,0.0,0.0,0.0,0.0,25243,0.02795960251955143,-3.548636663565046,21944
492,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,19978,0.013931876945457522,-4.259545922581214,20015
493,0.0,24,576,12,0.0,0.0,1.0,0.0,0.0,8922,0.048298952961207356,-2.980841076653286,16470
494,0.0,28,784,8,0.0,0.0,1.0,0.0,1.0,18300,0.05574151831624281,-2.8296746830670303,23494
495,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.0,23274,0.005700870889247039,-5.1614191453470015,25378
496,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.0,22060,0.003159654453112803,-5.754127950942313,23426
497,0.0,16,256,10,0.0,0.0,0.0,0.0,1.0,0,0.5233566161312369,0.09349450974504558,1399
498,0.0,53,2809,14,0.0,0.0,1.0,0.0,0.0,16304,0.0004449443039216699,-7.71711640003674,0
499,0.0,52,2704,10,0.0,0.0,1.0,0.0,1.0,16193,0.0020372119312436873,-6.194133816413434,20247
