,treat,age,education*,black,hispanic,nodegree,black_age,married,re74,re75,propensity_score,propensity_logit,re78
250,0.0,27,17,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0009400533754920625,-6.9686334063711515,25564
251,0.0,16,9,0.0,0.0,1.0,0.0,0.0,378,467,0.7080595391809243,0.885978304873205,4306
252,0.0,35,12,0.0,0.0,0.0,0.0,1.0,6645,3331,0.0670525114234014,-2.632872851917868,0
253,0.0,35,12,0.0,0.0,0.0,0.0,1.0,22421,21093,0.0012972468829930348,-6.646212953463652,23590
254,0.0,45,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002863700064873967,-8.157939443295549,0
255,0.0,51,11,0.0,0.0,1.0,0.0,1.0,18270,21637,0.0016031062918011616,-6.43420770686322,20267
256,0.0,27,16,0.0,0.0,0.0,0.0,0.0,11316,1761,0.23101794255073457,-1.2025722560326155,5532
257,0.0,28,14,0.0,0.0,0.0,0.0,1.0,0,0,0.2044414323760601,-1.3587629285156853,18719
258,0.0,35,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006102298334167747,-7.40106447956671,25564
259,0.0,39,10,0.0,0.0,1.0,0.0,1.0,18534,0,0.23423260263293574,-1.1845638148526345,21496
260,0.0,33,12,0.0,0.0,0.0,0.0,0.0,25862,25243,0.0010308672430946579,-6.876323448470704,25564
261,0.0,52,16,0.0,0.0,0.0,0.0,1.0,25862,25241,0.00021543324373416686,-8.442644013812869,12429
262,0.0,22,13,0.0,0.0,0.0,0.0,0.0,5023,6819,0.12149130916083879,-1.9783830697127436,13943
263,0.0,25,12,0.0,0.0,0.0,0.0,1.0,20070,11117,0.01954163967453988,-3.915472620100885,19003
264,0.0,28,16,0.0,0.0,0.0,0.0,1.0,25013,22710,0.0014926675925629733,-6.5056966464464505,0
265,0.0,27,16,0.0,0.0,0.0,0.0,1.0,16888,16200,0.007099862736258612,-4.9405546413457575,17295
266,0.0,30,13,0.0,0.0,0.0,0.0,0.0,8362,7990,0.06059828987459556,-2.740976521249651,8590
267,0.0,28,15,0.0,0.0,0.0,0.0,0.0,9672,8085,0.06873750206695185,-2.606246258298806,14348
268,0.0,24,12,0.0,0.0,0.0,0.0,1.0,19083,18270,0.004679748994172483,-5.359820070912653,22261
269,0.0,29,11,1.0,0.0,1.0,29.0,0.0,14743,14954,0.670405485042957,0.7100195744980381,13714
270,0.0,49,7,1.0,0.0,1.0,49.0,0.0,16444,16028,0.8241112651070309,1.544453944248517,15965
271,0.0,22,12,0.0,0.0,0.0,0.0,1.0,13352,14358,0.013057371595729086,-4.3252590629702325,17051
272,0.0,30,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007673312677916134,-7.1718243233811805,25564
273,0.0,45,12,0.0,0.0,0.0,0.0,1.0,24185,25243,0.0002939307763881873,-8.131872298828789,0
274,0.0,44,12,0.0,0.0,0.0,0.0,1.0,24669,24418,0.00036817199202007387,-7.906592119574772,25564
275,0.0,21,12,0.0,0.0,0.0,0.0,0.0,11465,1953,0.26536352744245306,-1.0182750941049403,25564
276,0.0,26,13,0.0,0.0,0.0,0.0,1.0,11661,4142,0.08842679310300684,-2.3329968925244446,18650
277,0.0,25,16,0.0,0.0,0.0,0.0,1.0,18822,20112,0.0033851703459964856,-5.6849601371050476,20986
278,0.0,45,8,0.0,0.0,1.0,0.0,1.0,16883,15316,0.008046050702249464,-4.814495309073426,17010
279,0.0,19,9,0.0,0.0,1.0,0.0,0.0,3311,10525,0.1874420117660995,-1.466717754795543,1693
280,0.0,55,9,0.0,0.0,1.0,0.0,1.0,12609,12349,0.009316342590298943,-4.666625142095093,12201
281,0.0,22,12,0.0,0.0,0.0,0.0,1.0,12423,13035,0.01746133060169753,-4.030150945053643,17482
282,0.0,37,18,0.0,0.0,0.0,0.0,1.0,0,16735,0.004919063907626373,-5.309705826932441,25564
283,0.0,38,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00042907368751306046,-7.75345272225563,25298
284,0.0,29,13,0.0,0.0,0.0,0.0,1.0,17962,11590,0.015003620414064216,-4.184346432701101,2639
285,0.0,43,8,0.0,0.0,1.0,0.0,1.0,21044,25243,0.001037846276838055,-6.8695692155252,1301
286,0.0,51,10,0.0,0.0,1.0,0.0,1.0,25862,19817,0.0020335173985794115,-6.195952688874145,4
287,0.0,25,14,0.0,0.0,0.0,0.0,1.0,11769,11624,0.02115864181595744,-3.8343211661053718,13903
288,0.0,52,12,0.0,0.0,0.0,0.0,1.0,20776,20808,0.0005297863674872833,-7.542506786135575,10394
289,0.0,26,14,0.0,0.0,0.0,0.0,1.0,22886,24523,0.0011110202513219753,-6.801364902586355,25564
290,0.0,37,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005436657512799607,-7.516632114149544,25564
291,0.0,36,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00048161437400447333,-7.637885087672795,25564
292,0.0,27,14,0.0,0.0,0.0,0.0,1.0,6395,18513,0.00483117523006699,-5.327822638979646,21258
293,0.0,21,11,0.0,0.0,1.0,0.0,1.0,20817,25243,0.004048797372271104,-5.505278371135461,25564
294,0.0,44,12,0.0,0.0,0.0,0.0,1.0,22686,0,0.06323276844124437,-2.6956121777712574,19081
295,0.0,49,17,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002638469735372776,-8.239877386782325,25564
296,0.0,32,0,0.0,0.0,1.0,0.0,0.0,4559,3976,0.2466566459499701,-1.116523833168317,7246
297,0.0,23,12,0.0,0.0,0.0,0.0,1.0,16593,17622,0.0059060060641792445,-5.12586195338557,22872
298,0.0,46,12,0.0,0.0,0.0,0.0,1.0,18636,18214,0.0013420208228170404,-6.612235802156672,20485
299,0.0,17,10,0.0,0.0,1.0,0.0,0.0,0,1536,0.6541036266727185,0.6371265583303132,19808
300,0.0,26,12,0.0,0.0,0.0,0.0,1.0,19067,24849,0.001036528679794029,-6.870840890379398,22545
301,0.0,27,12,0.0,0.0,0.0,0.0,1.0,19637,8178,0.03226998444172225,-3.4008156148913105,25564
302,0.0,30,15,0.0,0.0,0.0,0.0,1.0,23871,25243,0.0007681816481335326,-7.170715854925237,25564
303,0.0,23,12,0.0,0.0,0.0,0.0,0.0,23826,24942,0.0020193016058116285,-6.202982223903903,25523
304,0.0,22,12,0.0,0.0,0.0,0.0,1.0,13540,21766,0.0027326381488633747,-5.899751402890281,25564
305,0.0,30,18,0.0,0.0,0.0,0.0,1.0,23127,23580,0.0012088989413091072,-6.716835669254918,25564
306,0.0,32,14,0.0,0.0,0.0,0.0,1.0,20145,15941,0.0050423213796156946,-5.284833634966827,25564
307,0.0,27,14,0.0,0.0,0.0,0.0,0.0,15576,24706,0.002033147349060914,-6.196135051330487,25564
308,0.0,18,12,0.0,0.0,0.0,0.0,0.0,4729,3328,0.26271219727328265,-1.0319191956557936,12602
309,0.0,33,18,0.0,0.0,0.0,0.0,0.0,0,0,0.28087732233496604,-0.9401139671018175,25564
310,0.0,22,11,0.0,0.0,1.0,0.0,0.0,5325,1061,0.597736929928906,0.39604446289956535,0
311,0.0,23,16,0.0,0.0,0.0,0.0,0.0,2358,0,0.38731626898621313,-0.45860727463965545,3270
312,0.0,51,10,0.0,0.0,1.0,0.0,1.0,19030,17532,0.003665912446461772,-5.605005364059064,0
313,0.0,21,15,0.0,0.0,0.0,0.0,0.0,2470,5116,0.18847439284202686,-1.459953791128121,10890
314,0.0,18,12,0.0,0.0,0.0,0.0,0.0,9065,9338,0.08515285999902517,-2.374308996891751,7972
315,0.0,53,10,0.0,0.0,1.0,0.0,1.0,0,0,0.15375527871332945,-1.7054463472443924,0
316,0.0,21,12,0.0,0.0,0.0,0.0,0.0,4055,1867,0.2921737035126944,-0.8848502192037506,0
317,0.0,32,16,0.0,0.0,0.0,0.0,1.0,22525,22712,0.001231139833456455,-6.698582946537759,25564
318,0.0,41,12,0.0,0.0,0.0,0.0,1.0,25862,24745,0.00040099682576593163,-7.821155969238224,25564
319,0.0,48,12,0.0,0.0,0.0,0.0,0.0,25862,25243,0.0004335452661042855,-7.743080707841959,25564
320,0.0,25,18,0.0,0.0,0.0,0.0,0.0,2351,211,0.3637442106482165,-0.5591497643856802,25564
321,0.0,23,16,0.0,0.0,0.0,0.0,0.0,913,8675,0.09308766531646358,-2.27650410433049,14265
322,0.0,30,12,0.0,0.0,0.0,0.0,1.0,0,0,0.17740780626198785,-1.5340094933700754,0
323,0.0,22,12,0.0,0.0,0.0,0.0,1.0,1806,7114,0.06856075226573323,-2.6090107214910847,0
324,0.0,44,10,0.0,0.0,1.0,0.0,1.0,5940,2739,0.13484438645819893,-1.858787970125365,2167
325,0.0,17,11,0.0,0.0,1.0,0.0,0.0,2447,3267,0.5650558853615057,0.2617070876591933,7942
326,0.0,23,12,0.0,0.0,0.0,0.0,0.0,331,0,0.36668665790769794,-0.5464576206722609,594
327,0.0,47,8,0.0,0.0,1.0,0.0,1.0,25168,22651,0.0013384178271713648,-6.614927774308633,24401
328,0.0,54,12,0.0,0.0,0.0,0.0,1.0,0,0,0.05113384672876275,-2.9208211083640836,0
329,0.0,49,8,0.0,0.0,1.0,0.0,1.0,11408,3709,0.07598721884580921,-2.4981607509017776,19136
330,0.0,36,18,0.0,0.0,0.0,0.0,1.0,23742,25243,0.0005952728724279329,-7.4258951983074235,25564
331,0.0,33,14,0.0,0.0,0.0,0.0,1.0,24951,23277,0.0009353844171560536,-6.973617149665503,25564
332,0.0,43,15,0.0,0.0,0.0,0.0,1.0,19386,25207,0.0003917269145070899,-7.844553803950906,22579
333,0.0,37,10,0.0,0.0,1.0,0.0,0.0,17235,18397,0.012574553051786916,-4.363425824411238,0
334,0.0,48,12,0.0,0.0,0.0,0.0,0.0,16536,16605,0.003123696116160642,-5.765609740653843,16713
335,0.0,54,12,0.0,0.0,0.0,0.0,0.0,0,0,0.08845791024069574,-2.3326109210362436,0
336,0.0,28,16,0.0,0.0,0.0,0.0,0.0,92,0,0.3290899733241835,-0.7123038510420739,626
337,0.0,35,3,0.0,0.0,1.0,0.0,1.0,19620,20361,0.004075534030348946,-5.498669628830077,15347
338,0.0,55,12,0.0,0.0,0.0,0.0,1.0,14696,3134,0.020394180210667575,-3.8719006896875965,0
339,0.0,53,7,0.0,0.0,1.0,0.0,1.0,22308,21521,0.001220478927326074,-6.707290709569506,10159
340,0.0,25,12,0.0,0.0,0.0,0.0,1.0,19888,17756,0.00486372920004782,-5.321074214577156,14422
341,0.0,30,8,0.0,0.0,1.0,0.0,1.0,18691,15543,0.01756720099892393,-4.023998359628231,22984
342,0.0,44,5,0.0,0.0,1.0,0.0,0.0,12764,9442,0.049838004946223265,-2.9478546466576194,6224
343,0.0,44,6,0.0,0.0,1.0,0.0,1.0,25862,15217,0.007139433009060576,-4.934956875562835,25564
344,0.0,20,10,0.0,0.0,1.0,0.0,0.0,3814,5234,0.4061216982306651,-0.3800215551733465,5021
345,0.0,49,9,0.0,0.0,1.0,0.0,1.0,17147,12747,0.011263123903158612,-4.474894227859816,12683
346,0.0,55,8,0.0,0.0,1.0,0.0,1.0,5619,5449,0.042127569768889615,-3.1240122162782584,23559
347,0.0,51,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00022814876555087642,-8.385284486500938,25564
348,0.0,24,16,0.0,0.0,0.0,0.0,0.0,9692,16012,0.017511071516788344,-4.0272557359726555,7326
349,0.0,54,10,0.0,0.0,1.0,0.0,1.0,25055,25243,0.0005484537951200887,-7.507858916160584,22154
350,0.0,32,16,1.0,0.0,0.0,32.0,0.0,17135,1031,0.9393274117249643,2.7396720971419084,0
351,0.0,19,4,0.0,1.0,1.0,0.0,1.0,2298,1786,0.6086409151146912,0.441602949253816,11607
352,0.0,36,18,0.0,0.0,0.0,0.0,0.0,0,0,0.2472253919808091,-1.1134654189760687,0
353,0.0,55,10,0.0,0.0,1.0,0.0,1.0,0,0,0.13931224766279612,-1.821013981827226,0
354,0.0,25,12,0.0,0.0,0.0,0.0,1.0,8679,17666,0.005894934787628021,-5.127749428870714,17465
355,0.0,26,18,0.0,0.0,0.0,0.0,1.0,0,8414,0.05171901353213488,-2.908825377081312,22867
356,0.0,19,13,0.0,0.0,0.0,0.0,0.0,5060,5182,0.18872358539375034,-1.4583253944635703,16382
357,0.0,52,11,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0006263368150057791,-7.3749957553714145,23290
358,0.0,19,12,0.0,0.0,0.0,0.0,0.0,4335,4687,0.20231566848713453,-1.371883751729154,21407
359,0.0,17,11,0.0,0.0,1.0,0.0,0.0,43,0,0.7295128399986996,0.9921523393905783,14911
360,0.0,23,10,0.0,0.0,1.0,0.0,1.0,10595,1462,0.3901276745124873,-0.44677557668656215,11861
361,0.0,44,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0003033998237813541,-8.100155626004131,25564
362,0.0,28,12,0.0,0.0,0.0,0.0,1.0,13095,4998,0.06402650163146337,-2.682290076727408,9376
363,0.0,49,8,0.0,0.0,1.0,0.0,1.0,17911,23684,0.0010723402042285318,-6.8368389964167315,9464
364,0.0,54,10,0.0,0.0,1.0,0.0,1.0,14522,8738,0.020986176364518935,-3.8426818099761975,8486
365,0.0,22,11,0.0,0.0,1.0,0.0,0.0,5656,0,0.6493049091684864,0.6159852613461835,3895
366,0.0,33,13,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005900611360827915,-7.434694170662766,25564
367,0.0,40,12,0.0,0.0,0.0,0.0,0.0,20468,6205,0.04077134462549352,-3.1581499804656654,22680
368,0.0,47,12,0.0,0.0,0.0,0.0,1.0,25862,20522,0.0006942592683648834,-7.271970581305062,24505
369,0.0,21,12,0.0,0.0,0.0,0.0,0.0,9792,2169,0.2615180328460865,-1.0380934430801572,14998
370,0.0,17,10,0.0,0.0,1.0,0.0,0.0,0,0,0.7237183063345882,0.9629812625744607,1384
371,0.0,16,9,0.0,0.0,1.0,0.0,0.0,0,1346,0.6693791650690109,0.705378458536986,6705
372,0.0,40,12,0.0,0.0,0.0,0.0,1.0,15435,12927,0.0060950399704563125,-5.094166267612038,13061
373,0.0,36,12,0.0,0.0,0.0,0.0,1.0,25241,25243,0.00048628352537422585,-7.628232316823746,25564
374,0.0,51,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00020248497888275768,-8.504642347044049,25564
375,0.0,46,9,0.0,0.0,1.0,0.0,1.0,25062,25166,0.0008587260697925515,-7.059201486155746,25097
376,0.0,33,18,0.0,0.0,0.0,0.0,1.0,23421,25243,0.0007114070345983789,-7.247554149907335,18505
377,0.0,28,13,0.0,0.0,0.0,0.0,1.0,24771,21333,0.0018341656024773254,-6.2993297636912695,14323
378,0.0,27,11,0.0,0.0,1.0,0.0,1.0,14267,12829,0.04242766114758729,-3.1166007328331116,18693
379,0.0,33,12,0.0,0.0,0.0,0.0,0.0,25862,25243,0.0010308672430946579,-6.876323448470704,21944
380,0.0,26,12,0.0,0.0,0.0,0.0,1.0,16822,19978,0.0030106425803121087,-5.802586557492694,20015
381,0.0,24,12,0.0,0.0,0.0,0.0,1.0,16103,8922,0.03454396041130714,-3.330367841857873,16470
382,0.0,28,8,0.0,0.0,1.0,0.0,1.0,16450,18300,0.01144738498979673,-4.458480549570473,23494
383,0.0,36,12,0.0,0.0,0.0,0.0,1.0,23912,23274,0.0007536255890921142,-7.189860969769357,25378
384,0.0,42,12,0.0,0.0,0.0,0.0,1.0,21473,22060,0.0007160042112493932,-7.241108248723008,23426
385,0.0,16,10,0.0,0.0,1.0,0.0,0.0,0,0,0.7351216009560272,1.0207650798658774,1399
386,0.0,53,14,0.0,0.0,0.0,0.0,1.0,22995,16304,0.001332183894480543,-6.619602585433554,0
387,0.0,52,10,0.0,0.0,1.0,0.0,1.0,17329,16193,0.004714968889612908,-5.352286841672948,20247
388,0.0,22,12,0.0,0.0,0.0,0.0,0.0,0,0,0.3814192050684971,-0.48352876771089937,0
389,0.0,55,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00017058629047407453,-8.676098685938161,25564
390,0.0,26,14,0.0,0.0,0.0,0.0,1.0,9927,13396,0.014211448412398677,-4.2393940148755895,10757
391,0.0,38,12,0.0,0.0,0.0,0.0,1.0,2400,0,0.11572151940548984,-2.0335854262871127,0
392,0.0,43,12,0.0,0.0,0.0,0.0,1.0,14328,3453,0.03767161073864228,-3.2404489734152393,18781
393,0.0,55,7,0.0,0.0,1.0,0.0,1.0,18660,16768,0.0031480187498759125,-5.757829008137,19438
394,0.0,49,10,0.0,0.0,1.0,0.0,1.0,24083,22758,0.001258405238903542,-6.676650845386716,25232
395,0.0,20,12,0.0,0.0,0.0,0.0,0.0,9578,15727,0.020770242267241792,-3.853244999030728,18666
396,0.0,18,10,0.0,0.0,1.0,0.0,0.0,0,0,0.7120164070739007,0.9051974452830432,6478
397,0.0,31,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007242798674961428,-7.229608140672598,25564
398,0.0,54,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002036392182012761,-8.498957008103632,25564
399,0.0,28,12,0.0,0.0,0.0,0.0,1.0,20676,4072,0.06890181384609549,-2.603682231373638,17289
400,0.0,24,12,0.0,0.0,0.0,0.0,1.0,18979,20959,0.002654975406723337,-5.928661381230939,17657
401,0.0,21,8,0.0,0.0,1.0,0.0,0.0,18432,6778,0.25879190977982536,-1.0522571077541492,9376
402,0.0,39,8,0.0,0.0,1.0,0.0,1.0,24163,20937,0.003099472400725363,-5.773419089576261,25564
403,0.0,28,12,0.0,0.0,0.0,0.0,1.0,23569,21926,0.0015997810790082559,-6.4362874226225495,25564
404,0.0,40,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0003822626223378395,-7.869020356838463,23653
405,0.0,38,7,0.0,0.0,1.0,0.0,1.0,22306,18866,0.0050804733760927215,-5.277257414603666,22192
406,0.0,16,10,0.0,0.0,1.0,0.0,0.0,0,520,0.7130921734386305,0.9104496851998898,9925
407,0.0,43,12,0.0,0.0,0.0,0.0,1.0,0,0,0.09235620439586092,-2.2851991181584963,0
408,0.0,49,12,0.0,0.0,0.0,0.0,1.0,24812,23202,0.0003561630576867255,-7.939765678265972,21153
409,0.0,28,14,0.0,0.0,0.0,0.0,0.0,19316,18626,0.006546793516600875,-5.022211570884872,20002
410,0.0,22,12,0.0,0.0,0.0,0.0,0.0,15341,14904,0.02015786601388905,-3.883796885804579,25564
411,0.0,39,12,0.0,0.0,0.0,0.0,1.0,7455,8512,0.018420083241083605,-3.9757218836109804,9862
412,0.0,27,16,0.0,0.0,0.0,0.0,1.0,21062,24824,0.001074340547633011,-6.83497333163351,12514
413,0.0,21,12,0.0,0.0,0.0,0.0,0.0,15658,8115,0.08388553297544481,-2.3906881540209937,15937
414,0.0,48,11,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0007890744574759904,-7.143860486205746,23724
415,0.0,30,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006810577363531644,-7.291182183924293,25564
416,0.0,20,12,0.0,0.0,0.0,0.0,1.0,11510,8185,0.053581118892631494,-2.871488516363756,10026
417,0.0,20,13,0.0,0.0,0.0,0.0,0.0,0,630,0.3841966815005202,-0.4717730115299258,13858
418,0.0,18,12,0.0,0.0,0.0,0.0,0.0,658,1432,0.3620649131584703,-0.5664130195384273,0
419,0.0,23,12,0.0,1.0,0.0,0.0,0.0,5817,18105,0.024207926391386775,-3.6965694080132265,8876
420,0.0,33,12,0.0,0.0,0.0,0.0,1.0,18303,13875,0.007136484333079283,-4.9353729433777165,12640
421,0.0,31,12,0.0,0.0,0.0,0.0,1.0,21610,21537,0.0015061910902572236,-6.496663945156473,25564
422,0.0,28,12,1.0,0.0,0.0,28.0,0.0,4700,0,0.9421716897942564,2.7907090671823718,731
423,0.0,30,14,0.0,0.0,0.0,0.0,0.0,0,0,0.2919110940374817,-0.886120375770679,0
424,0.0,23,13,1.0,0.0,0.0,23.0,0.0,172,272,0.9263009247280296,2.5312089026375846,582
425,0.0,38,12,0.0,0.0,0.0,0.0,1.0,10384,11637,0.009694840655513287,-4.626419284573166,15959
426,0.0,37,12,1.0,0.0,0.0,37.0,1.0,18826,21573,0.11404793010949685,-2.0500440523611863,18147
427,0.0,16,10,0.0,0.0,1.0,0.0,0.0,658,630,0.7061764753757419,0.8768858406459924,5127
428,0.0,18,10,0.0,0.0,1.0,0.0,0.0,0,2474,0.5939576945306173,0.38035074066063373,0
429,0.0,47,9,0.0,0.0,1.0,0.0,1.0,19978,19203,0.003100954717895265,-5.772939468749882,23970
430,0.0,17,9,0.0,0.0,1.0,0.0,0.0,0,3992,0.5215513882888291,0.08625899838748638,10248
431,0.0,35,12,1.0,0.0,0.0,35.0,1.0,17241,15717,0.2882510389720705,-0.903893502858342,18050
432,0.0,19,7,0.0,1.0,1.0,0.0,0.0,1250,0,0.8197289973953621,1.5145125059711317,8199
433,0.0,36,9,1.0,0.0,1.0,36.0,1.0,18904,18938,0.39534320418753804,-0.4249067584062788,10997
434,0.0,41,8,0.0,0.0,1.0,0.0,1.0,0,0,0.25507622606993857,-1.071719470018944,0
435,0.0,54,12,0.0,0.0,0.0,0.0,1.0,0,0,0.05113384672876275,-2.9208211083640836,0
436,0.0,51,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00024217553074222368,-8.32560555622938,25564
437,0.0,55,15,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00017575229157231712,-8.646259220802383,25564
438,0.0,29,16,0.0,0.0,0.0,0.0,1.0,1657,5129,0.07793678504528752,-2.4707157341022628,8808
439,0.0,46,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0003045516088334294,-8.096365400043853,25564
440,0.0,30,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007229095664258006,-7.231503253652737,25564
441,0.0,28,14,1.0,0.0,0.0,28.0,1.0,23039,22575,0.05667620249681131,-2.812055179683954,23093
442,0.0,48,12,1.0,0.0,0.0,48.0,1.0,24196,22110,0.1703717561648729,-1.582994851009118,21899
443,0.0,26,11,1.0,0.0,1.0,26.0,0.0,20834,19444,0.3732262480872811,-0.5184008342738559,21891
444,0.0,32,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006067724127134151,-7.406749818507127,23587
445,0.0,50,12,0.0,0.0,0.0,0.0,1.0,0,0,0.06358472144027744,-2.689685839198416,0
446,0.0,20,11,0.0,0.0,1.0,0.0,0.0,11207,12424,0.12021235885904477,-1.9904207255229578,13012
447,0.0,21,12,0.0,0.0,0.0,0.0,0.0,11647,14832,0.022902969002959832,-3.7533194094185585,20666
448,0.0,20,9,0.0,0.0,1.0,0.0,0.0,4298,8797,0.2362667937250041,-1.1732568733356636,8962
449,0.0,32,4,0.0,1.0,1.0,0.0,0.0,14819,15457,0.05645309317408418,-2.8162359953100093,12033
450,0.0,46,12,0.0,0.0,0.0,0.0,1.0,0,0,0.07881550681490239,-2.4585505700327475,0
451,0.0,18,12,0.0,0.0,0.0,0.0,0.0,2360,1752,0.34056999605518207,-0.6607551585829853,2748
452,0.0,51,12,0.0,0.0,0.0,0.0,1.0,22355,21793,0.00044444947661963734,-7.718229624594817,3250
453,0.0,32,15,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006635573975169717,-7.317231423099793,25564
454,0.0,26,16,0.0,0.0,0.0,0.0,1.0,8375,10607,0.02754725597493054,-3.5639185530473836,4047
455,0.0,24,15,0.0,0.0,0.0,0.0,0.0,1058,0,0.37144482747879387,-0.526023468332929,9436
456,0.0,46,8,0.0,0.0,1.0,0.0,1.0,24001,23990,0.0010871951710663102,-6.8230663501648365,3923
457,0.0,21,16,0.0,0.0,0.0,0.0,0.0,0,0,0.4239968533203385,-0.30638708987636987,20668
458,0.0,32,16,0.0,0.0,0.0,0.0,1.0,25033,25243,0.0006925024408270894,-7.274506052917537,25564
459,0.0,30,18,0.0,0.0,0.0,0.0,0.0,25862,9657,0.03851454795118999,-3.2174433956585538,7725
460,0.0,25,18,0.0,0.0,0.0,0.0,1.0,5364,8772,0.04695971701444092,-3.0103670230166757,25564
461,0.0,51,12,0.0,0.0,0.0,0.0,1.0,20754,19199,0.0007897218618618747,-7.143039714231787,22566
462,0.0,21,9,0.0,1.0,1.0,0.0,1.0,7249,9968,0.20792221022305502,-1.337495585968911,16627
463,0.0,34,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006465064533617801,-7.343280662275292,25564
464,0.0,29,5,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0019754044700428974,-6.225004748483492,25564
465,0.0,52,12,0.0,0.0,0.0,0.0,1.0,9051,4978,0.017950932650110277,-4.001999202049665,0
466,0.0,21,14,0.0,0.0,0.0,0.0,0.0,8489,10167,0.06568786184072592,-2.6548964202902305,0
467,0.0,17,10,0.0,0.0,1.0,0.0,0.0,3520,4336,0.4971015345492823,-0.011593991673776357,0
468,0.0,50,8,0.0,1.0,1.0,0.0,0.0,14892,13348,0.03589134681456783,-3.290707768397909,10791
469,0.0,21,11,1.0,0.0,1.0,21.0,0.0,1890,1369,0.9647214655430325,3.3085647329920342,16685
470,0.0,49,12,0.0,1.0,0.0,0.0,1.0,21365,21023,0.0012950957590346776,-6.647874706243597,25045
471,0.0,23,18,0.0,1.0,0.0,0.0,0.0,0,0,0.6019918374601994,0.41377137221257815,0
472,0.0,17,12,0.0,1.0,0.0,0.0,0.0,946,1378,0.568172077845509,0.2743971462490141,0
473,0.0,52,3,1.0,0.0,1.0,52.0,1.0,12688,12655,0.8571778546592651,1.7920453114583232,9377
474,0.0,47,4,0.0,1.0,1.0,0.0,1.0,8889,12297,0.02906711550885259,-3.508649861967985,17076
475,0.0,24,4,0.0,1.0,1.0,0.0,1.0,8426,17034,0.040026803432819086,-3.1773560483024323,25279
476,0.0,29,12,0.0,0.0,0.0,0.0,0.0,0,0,0.2915195305969369,-0.8880154887508183,0
477,0.0,49,12,0.0,0.0,0.0,0.0,1.0,6297,4253,0.02578008692428374,-3.6320346923251647,10169
478,0.0,55,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00016070529528101484,-8.735777616209718,564
479,0.0,28,12,0.0,0.0,0.0,0.0,0.0,25525,25243,0.0013829312321429485,-6.58216606285721,25564
480,0.0,19,13,0.0,0.0,0.0,0.0,0.0,3871,4916,0.20046139820756248,-1.38341311295779,1687
481,0.0,35,16,0.0,0.0,0.0,0.0,0.0,25803,25243,0.0010357262634175773,-6.871616131560194,25564
482,0.0,31,12,0.0,0.0,0.0,0.0,1.0,20572,18916,0.002666024337578391,-5.924497343883632,15102
483,0.0,44,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0003033998237813541,-8.100155626004131,25564
484,0.0,54,11,0.0,0.0,1.0,0.0,1.0,24312,24692,0.0006424503052924486,-7.349578433269651,0
485,0.0,37,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0004545859313908763,-7.695668904964212,25564
486,0.0,46,12,0.0,0.0,0.0,0.0,1.0,11978,10460,0.007662141112570827,-4.863772169548505,8331
487,0.0,29,12,1.0,0.0,0.0,29.0,1.0,18107,14136,0.28001722917655847,-0.944376148262292,16046
488,0.0,55,12,0.0,0.0,0.0,0.0,1.0,16109,14002,0.0020264202515146925,-6.199455989269066,14682
489,0.0,22,12,0.0,0.0,0.0,0.0,0.0,15956,17423,0.011800419242139048,-4.427749622327977,22739
490,0.0,18,11,0.0,0.0,1.0,0.0,0.0,0,309,0.7046383403888954,0.8694841085884558,16760
491,0.0,32,13,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006251395279767272,-7.376910353371349,25564
492,0.0,51,12,0.0,0.0,0.0,0.0,1.0,101,0,0.06014091334173096,-2.749039591845314,0
493,0.0,49,12,0.0,0.0,0.0,0.0,1.0,25862,14965,0.0020079149344169904,-6.208648507890027,24521
