,treat,age,education*,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,1,propensity_logit
259,0.0,29,14,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
260,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
261,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
262,0.0,26,14,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
263,0.0,43,17,0.0,0.0,1.0,0.0,0,0,36943,0.9722222222222222,0.027777777777777776,3.555348061489413
264,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
265,0.0,37,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
266,0.0,54,16,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
267,0.0,48,17,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
268,0.0,44,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
269,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
270,0.0,38,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
271,0.0,37,13,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
272,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
273,0.0,51,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
274,0.0,39,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
275,0.0,55,14,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
276,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
277,0.0,54,13,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
278,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
279,0.0,50,14,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
280,0.0,50,12,0.0,0.0,1.0,0.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
281,0.0,21,14,0.0,1.0,0.0,0.0,0,71,3657,1.0,0.0,inf
282,0.0,26,12,0.0,0.0,1.0,0.0,0,71,0,0.9722222222222222,0.027777777777777776,3.555348061489413
283,0.0,21,13,0.0,0.0,0.0,0.0,0,692,2659,1.0,0.0,inf
284,0.0,23,16,0.0,0.0,1.0,0.0,0,1521,0,0.9722222222222222,0.027777777777777776,3.555348061489413
285,0.0,21,15,0.0,0.0,0.0,0.0,0,3222,14777,1.0,0.0,inf
286,0.0,23,14,0.0,0.0,0.0,0.0,0,3401,5319,1.0,0.0,inf
287,0.0,27,16,0.0,0.0,1.0,0.0,0,4833,0,0.9722222222222222,0.027777777777777776,3.555348061489413
288,0.0,25,12,0.0,0.0,1.0,0.0,0,5729,26599,0.9722222222222222,0.027777777777777776,3.555348061489413
289,0.0,27,17,0.0,0.0,0.0,0.0,0,6087,7388,1.0,0.0,inf
290,0.0,55,12,0.0,0.0,1.0,0.0,0,6266,10344,0.9722222222222222,0.027777777777777776,3.555348061489413
291,0.0,20,12,0.0,0.0,1.0,0.0,0,7161,0,0.0,1.0,-inf
292,0.0,18,12,0.0,0.0,1.0,0.0,0,8056,19210,0.0,1.0,-inf
293,0.0,27,12,0.0,0.0,1.0,0.0,0,8235,20688,0.0,1.0,-inf
294,0.0,28,16,0.0,0.0,1.0,0.0,0,8951,36943,0.9959294436906377,0.004070556309362279,5.4998967399464105
295,0.0,36,12,1.0,0.0,1.0,0.0,0,8951,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
296,0.0,33,13,1.0,0.0,1.0,0.0,0,10741,20688,0.9959294436906377,0.004070556309362279,5.4998967399464105
297,0.0,36,12,0.0,0.0,1.0,0.0,0,10741,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
298,0.0,27,13,0.0,0.0,1.0,0.0,0,16112,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
299,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
300,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
301,0.0,45,17,0.0,0.0,1.0,0.0,0,16112,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
302,0.0,31,12,0.0,0.0,1.0,0.0,0,17903,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
303,0.0,34,12,0.0,0.0,1.0,0.0,0,17903,63542,0.9959294436906377,0.004070556309362279,5.4998967399464105
304,0.0,34,12,0.0,0.0,1.0,0.0,0,17903,63542,0.9959294436906377,0.004070556309362279,5.4998967399464105
305,0.0,47,14,0.0,0.0,1.0,0.0,0,17903,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
306,0.0,35,16,0.0,0.0,1.0,0.0,0,19693,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
307,0.0,43,17,0.0,0.0,1.0,0.0,0,21161,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
308,0.0,25,12,1.0,0.0,1.0,0.0,0,21483,1220,0.9959294436906377,0.004070556309362279,5.4998967399464105
309,0.0,29,15,0.0,0.0,0.0,0.0,0,21483,22313,0.9959294436906377,0.004070556309362279,5.4998967399464105
310,0.0,31,12,0.0,0.0,1.0,0.0,0,21483,20688,0.9959294436906377,0.004070556309362279,5.4998967399464105
311,0.0,52,12,0.0,0.0,1.0,0.0,0,21483,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
312,0.0,22,16,0.0,0.0,0.0,0.0,0,22558,32509,0.9959294436906377,0.004070556309362279,5.4998967399464105
313,0.0,53,15,0.0,0.0,1.0,0.0,0,24169,28076,0.9959294436906377,0.004070556309362279,5.4998967399464105
314,0.0,29,17,0.0,0.0,1.0,0.0,0,25959,36898,0.9959294436906377,0.004070556309362279,5.4998967399464105
315,0.0,31,13,0.0,0.0,1.0,0.0,0,25959,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
316,0.0,35,12,0.0,0.0,1.0,0.0,0,26138,29554,0.9959294436906377,0.004070556309362279,5.4998967399464105
317,0.0,29,16,0.0,0.0,1.0,0.0,0,26854,23643,0.9959294436906377,0.004070556309362279,5.4998967399464105
318,0.0,39,12,0.0,0.0,1.0,0.0,0,28645,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
319,0.0,37,14,0.0,0.0,1.0,0.0,0,32225,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
320,0.0,30,14,0.0,0.0,1.0,0.0,0,32225,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
321,0.0,43,17,0.0,0.0,1.0,0.0,0,42251,41376,0.9959294436906377,0.004070556309362279,5.4998967399464105
322,0.0,32,17,0.0,0.0,1.0,0.0,0,46548,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
323,0.0,44,12,0.0,0.0,1.0,0.0,0,71612,81274,0.9959294436906377,0.004070556309362279,5.4998967399464105
324,0.0,32,16,0.0,0.0,1.0,0.0,577,6910,18609,0.9722222222222222,0.027777777777777776,3.555348061489413
325,0.0,43,12,1.0,0.0,1.0,0.0,715,1879,5910,0.045454545454545456,0.9545454545454546,-3.044522437723423
326,0.0,24,12,1.0,0.0,0.0,0.0,783,0,10344,0.0,1.0,-inf
327,0.0,22,13,0.0,0.0,0.0,0.0,783,0,2305,1.0,0.0,inf
328,0.0,35,15,0.0,0.0,1.0,0.0,979,537,0,0.9722222222222222,0.027777777777777776,3.555348061489413
329,0.0,26,15,0.0,0.0,0.0,0.0,979,1879,3250,1.0,0.0,inf
330,0.0,29,17,0.0,0.0,1.0,0.0,979,8951,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
331,0.0,23,12,1.0,0.0,0.0,0.0,1077,3222,5910,0.0,1.0,-inf
332,0.0,19,12,0.0,0.0,1.0,0.0,1154,8593,26599,0.9534883720930233,0.046511627906976744,3.020424886144363
333,0.0,48,16,0.0,0.0,1.0,0.0,1240,1466,1152,0.9722222222222222,0.027777777777777776,3.555348061489413
334,0.0,48,16,0.0,0.0,1.0,0.0,1240,1466,1152,0.9722222222222222,0.027777777777777776,3.555348061489413
335,0.0,22,12,1.0,0.0,1.0,0.0,1269,0,0,0.045454545454545456,0.9545454545454546,-3.044522437723423
336,0.0,20,12,1.0,0.0,0.0,0.0,1367,12532,2955,0.9959294436906377,0.004070556309362279,5.4998967399464105
337,0.0,24,17,0.0,0.0,1.0,0.0,1371,0,24825,0.9722222222222222,0.027777777777777776,3.555348061489413
338,0.0,27,16,0.0,0.0,1.0,0.0,1469,1253,4363,0.9722222222222222,0.027777777777777776,3.555348061489413
339,0.0,21,14,0.0,0.0,0.0,0.0,1506,2685,11082,1.0,0.0,inf
340,0.0,53,13,0.0,0.0,1.0,0.0,1567,3938,4728,0.9722222222222222,0.027777777777777776,3.555348061489413
341,0.0,53,13,0.0,0.0,1.0,0.0,1567,3938,4728,0.9722222222222222,0.027777777777777776,3.555348061489413
342,0.0,53,16,0.0,0.0,1.0,0.0,1665,0,2955,0.9722222222222222,0.027777777777777776,3.555348061489413
343,0.0,22,15,0.0,0.0,1.0,0.0,1763,5370,22165,0.9722222222222222,0.027777777777777776,3.555348061489413
344,0.0,21,15,0.0,0.0,0.0,0.0,1763,9667,4137,0.9959294436906377,0.004070556309362279,5.4998967399464105
345,0.0,30,12,0.0,0.0,1.0,0.0,1959,1790,1477,0.9722222222222222,0.027777777777777776,3.555348061489413
346,0.0,21,12,1.0,0.0,0.0,0.0,1959,5460,1152,0.048507462686567165,0.9514925373134329,-2.9763141876968895
347,0.0,27,16,0.0,0.0,1.0,0.0,1959,17545,21427,0.9959294436906377,0.004070556309362279,5.4998967399464105
348,0.0,22,15,0.0,0.0,0.0,0.0,1967,2864,5024,1.0,0.0,inf
349,0.0,22,12,1.0,0.0,1.0,0.0,2006,2470,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
350,0.0,23,13,0.0,0.0,1.0,0.0,2155,5370,11378,0.9722222222222222,0.027777777777777776,3.555348061489413
351,0.0,33,12,0.0,0.0,1.0,0.0,2351,0,2770,0.9722222222222222,0.027777777777777776,3.555348061489413
352,0.0,24,13,0.0,0.0,0.0,0.0,2351,3127,14777,1.0,0.0,inf
353,0.0,20,12,1.0,0.0,0.0,0.0,2351,4475,17732,0.048507462686567165,0.9514925373134329,-2.9763141876968895
354,0.0,22,16,0.0,0.0,0.0,0.0,2351,23274,25860,0.9959294436906377,0.004070556309362279,5.4998967399464105
355,0.0,19,12,0.0,0.0,1.0,0.0,2547,10741,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
356,0.0,22,15,0.0,0.0,1.0,0.0,2547,17187,25860,0.9959294436906377,0.004070556309362279,5.4998967399464105
357,0.0,43,14,0.0,0.0,1.0,0.0,2645,0,6992,0.9722222222222222,0.027777777777777776,3.555348061489413
358,0.0,39,12,0.0,0.0,1.0,0.0,2742,7161,11821,0.9534883720930233,0.046511627906976744,3.020424886144363
359,0.0,28,12,1.0,0.0,0.0,0.0,2938,2864,0,0.048507462686567165,0.9514925373134329,-2.9763141876968895
360,0.0,19,14,0.0,0.0,0.0,0.0,2938,3222,0,1.0,0.0,inf
361,0.0,26,17,0.0,0.0,1.0,0.0,2938,12532,23643,0.9959294436906377,0.004070556309362279,5.4998967399464105
362,0.0,18,12,0.0,0.0,1.0,0.0,3134,11100,20688,0.9959294436906377,0.004070556309362279,5.4998967399464105
363,0.0,23,15,0.0,0.0,1.0,0.0,3320,2506,9974,0.9722222222222222,0.027777777777777776,3.555348061489413
364,0.0,24,12,1.0,0.0,0.0,0.0,3330,4654,11821,0.048507462686567165,0.9514925373134329,-2.9763141876968895
365,0.0,27,12,0.0,0.0,1.0,0.0,3526,0,5910,0.9722222222222222,0.027777777777777776,3.555348061489413
366,0.0,29,17,0.0,0.0,1.0,0.0,3526,15217,24382,0.9959294436906377,0.004070556309362279,5.4998967399464105
367,0.0,22,12,1.0,0.0,0.0,0.0,3579,17133,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
368,0.0,27,12,0.0,0.0,1.0,0.0,3722,254,1090,0.9722222222222222,0.027777777777777776,3.555348061489413
369,0.0,27,15,0.0,0.0,1.0,0.0,3722,4654,19210,0.9722222222222222,0.027777777777777776,3.555348061489413
370,0.0,20,12,1.0,0.0,0.0,0.0,3730,8951,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
371,0.0,27,12,1.0,0.0,1.0,0.0,3918,1994,17732,0.9166666666666666,0.08333333333333333,2.3978952727983702
372,0.0,23,12,1.0,0.0,1.0,0.0,3918,2864,8866,0.9166666666666666,0.08333333333333333,2.3978952727983702
373,0.0,23,12,1.0,0.0,1.0,0.0,3918,11637,9752,0.9959294436906377,0.004070556309362279,5.4998967399464105
374,0.0,22,12,0.0,0.0,1.0,0.0,3918,15396,39898,0.9959294436906377,0.004070556309362279,5.4998967399464105
375,0.0,31,12,1.0,0.0,1.0,0.0,3918,18440,24973,0.9959294436906377,0.004070556309362279,5.4998967399464105
376,0.0,26,17,0.0,0.0,0.0,0.0,4173,11637,9457,0.9959294436906377,0.004070556309362279,5.4998967399464105
377,0.0,20,12,0.0,0.0,1.0,0.0,4310,0,4433,0.9722222222222222,0.027777777777777776,3.555348061489413
378,0.0,30,17,0.0,0.0,1.0,0.0,4310,4296,22476,0.9722222222222222,0.027777777777777776,3.555348061489413
379,0.0,42,16,0.0,0.0,0.0,0.0,4398,17903,16254,0.9959294436906377,0.004070556309362279,5.4998967399464105
380,0.0,21,14,0.0,0.0,1.0,0.0,4506,9309,23052,0.9959294436906377,0.004070556309362279,5.4998967399464105
381,0.0,25,16,0.0,0.0,1.0,0.0,4604,2954,0,0.9722222222222222,0.027777777777777776,3.555348061489413
382,0.0,27,15,0.0,0.0,1.0,0.0,4702,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
383,0.0,26,17,0.0,0.0,1.0,0.0,4702,19693,26599,0.9959294436906377,0.004070556309362279,5.4998967399464105
384,0.0,29,16,0.0,0.0,1.0,0.0,4800,17187,23643,0.9959294436906377,0.004070556309362279,5.4998967399464105
385,0.0,20,12,0.0,0.0,0.0,0.0,4811,716,0,0.038461538461538464,0.9615384615384616,-3.2188758248682006
386,0.0,52,12,0.0,0.0,1.0,0.0,4898,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
387,0.0,23,17,0.0,0.0,0.0,0.0,4898,2148,33987,1.0,0.0,inf
388,0.0,21,14,0.0,0.0,1.0,0.0,4898,7161,17141,0.9534883720930233,0.046511627906976744,3.020424886144363
389,0.0,24,16,0.0,0.0,0.0,0.0,4898,8951,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
390,0.0,30,17,0.0,0.0,1.0,0.0,4898,12084,5172,0.9959294436906377,0.004070556309362279,5.4998967399464105
391,0.0,25,17,0.0,0.0,0.0,0.0,4996,17414,5030,0.9959294436906377,0.004070556309362279,5.4998967399464105
392,0.0,21,12,0.0,0.0,1.0,0.0,5094,6803,7388,0.9722222222222222,0.027777777777777776,3.555348061489413
393,0.0,28,12,0.0,0.0,1.0,0.0,5094,10741,9014,0.9959294436906377,0.004070556309362279,5.4998967399464105
394,0.0,20,12,0.0,0.0,1.0,0.0,5182,6266,15244,0.9722222222222222,0.027777777777777776,3.555348061489413
395,0.0,36,16,0.0,0.0,0.0,0.0,5290,4833,5319,1.0,0.0,inf
396,0.0,19,12,1.0,0.0,0.0,0.0,5387,8056,12117,0.9534883720930233,0.046511627906976744,3.020424886144363
397,0.0,21,12,1.0,0.0,1.0,0.0,5868,3043,10048,0.9166666666666666,0.08333333333333333,2.3978952727983702
398,0.0,47,12,0.0,0.0,1.0,0.0,5868,9513,5319,0.9959294436906377,0.004070556309362279,5.4998967399464105
399,0.0,24,16,0.0,0.0,1.0,0.0,5877,4833,33987,0.9722222222222222,0.027777777777777776,3.555348061489413
400,0.0,24,12,1.0,0.0,1.0,0.0,5877,8951,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
401,0.0,25,17,0.0,0.0,1.0,0.0,5877,10562,30101,0.9959294436906377,0.004070556309362279,5.4998967399464105
402,0.0,21,16,0.0,0.0,1.0,0.0,5877,10562,16993,0.9959294436906377,0.004070556309362279,5.4998967399464105
403,0.0,31,12,1.0,0.0,1.0,0.0,5877,11064,15959,0.9959294436906377,0.004070556309362279,5.4998967399464105
404,0.0,26,14,0.0,0.0,1.0,0.0,5877,13427,31032,0.9959294436906377,0.004070556309362279,5.4998967399464105
405,0.0,22,12,1.0,0.0,0.0,0.0,5891,10367,5763,0.9959294436906377,0.004070556309362279,5.4998967399464105
406,0.0,20,13,1.0,0.0,0.0,0.0,5897,12532,14777,0.9959294436906377,0.004070556309362279,5.4998967399464105
407,0.0,20,13,0.0,1.0,1.0,0.0,6073,10025,27337,0.9959294436906377,0.004070556309362279,5.4998967399464105
408,0.0,27,14,0.0,0.0,1.0,0.0,6269,0,26007,0.9722222222222222,0.027777777777777776,3.555348061489413
409,0.0,26,12,0.0,0.0,0.0,0.0,6269,11637,10344,0.9959294436906377,0.004070556309362279,5.4998967399464105
410,0.0,23,17,0.0,0.0,1.0,0.0,6367,5370,0,0.9722222222222222,0.027777777777777776,3.555348061489413
411,0.0,23,12,1.0,0.0,0.0,0.0,6494,12532,14186,0.9959294436906377,0.004070556309362279,5.4998967399464105
412,0.0,22,12,1.0,0.0,0.0,0.0,6583,4475,0,0.048507462686567165,0.9514925373134329,-2.9763141876968895
413,0.0,21,12,1.0,0.0,0.0,0.0,6661,11458,11208,0.9959294436906377,0.004070556309362279,5.4998967399464105
414,0.0,21,12,0.0,0.0,1.0,0.0,6661,12532,25121,0.9959294436906377,0.004070556309362279,5.4998967399464105
415,0.0,28,14,0.0,0.0,1.0,0.0,6739,7877,13742,0.9534883720930233,0.046511627906976744,3.020424886144363
416,0.0,27,12,1.0,0.0,1.0,0.0,6855,0,8275,0.9166666666666666,0.08333333333333333,2.3978952727983702
417,0.0,25,14,0.0,0.0,0.0,0.0,6857,1790,0,1.0,0.0,inf
418,0.0,30,12,0.0,0.0,1.0,0.0,6857,3222,3250,0.9722222222222222,0.027777777777777776,3.555348061489413
419,0.0,27,13,1.0,0.0,1.0,0.0,6857,4096,24514,0.9166666666666666,0.08333333333333333,2.3978952727983702
420,0.0,22,13,0.0,0.0,0.0,0.0,6857,6266,17363,1.0,0.0,inf
421,0.0,23,16,0.0,0.0,1.0,0.0,6857,14143,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
422,0.0,24,12,1.0,0.0,1.0,0.0,6857,14322,26599,0.9959294436906377,0.004070556309362279,5.4998967399464105
423,0.0,19,13,0.0,0.0,0.0,0.0,6857,15217,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
424,0.0,21,14,0.0,0.0,1.0,0.0,6974,11407,17141,0.9959294436906377,0.004070556309362279,5.4998967399464105
425,0.0,29,17,0.0,0.0,1.0,0.0,7053,7161,8866,0.9534883720930233,0.046511627906976744,3.020424886144363
426,0.0,27,16,0.0,0.0,1.0,0.0,7053,11637,25121,0.9959294436906377,0.004070556309362279,5.4998967399464105
427,0.0,28,15,0.0,0.0,1.0,0.0,7249,15217,9161,0.9959294436906377,0.004070556309362279,5.4998967399464105
428,0.0,26,12,0.0,0.0,1.0,0.0,7406,0,2955,0.9722222222222222,0.027777777777777776,3.555348061489413
429,0.0,54,12,0.0,0.0,1.0,0.0,7445,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
430,0.0,28,15,1.0,0.0,0.0,0.0,7445,0,12708,0.048507462686567165,0.9514925373134329,-2.9763141876968895
431,0.0,27,15,0.0,0.0,1.0,0.0,7445,10741,18471,0.9959294436906377,0.004070556309362279,5.4998967399464105
432,0.0,26,13,0.0,0.0,0.0,0.0,7449,5729,9605,1.0,0.0,inf
433,0.0,21,12,0.0,0.0,1.0,0.0,7523,7934,0,0.9534883720930233,0.046511627906976744,3.020424886144363
434,0.0,53,14,1.0,0.0,1.0,0.0,7641,8421,8127,0.9534883720930233,0.046511627906976744,3.020424886144363
435,0.0,21,13,0.0,0.0,1.0,0.0,7688,12743,11082,0.9959294436906377,0.004070556309362279,5.4998967399464105
436,0.0,22,13,0.0,0.0,0.0,0.0,7739,3759,16254,1.0,0.0,inf
437,0.0,27,16,0.0,0.0,0.0,0.0,7837,0,0,1.0,0.0,inf
438,0.0,37,15,0.0,1.0,1.0,0.0,7837,179,11821,0.9722222222222222,0.027777777777777776,3.555348061489413
439,0.0,33,13,0.0,0.0,0.0,0.0,7837,3580,16254,1.0,0.0,inf
440,0.0,19,12,1.0,0.0,0.0,0.0,7837,3759,3694,0.048507462686567165,0.9514925373134329,-2.9763141876968895
441,0.0,28,12,0.0,0.0,1.0,0.0,7837,4475,15663,0.9722222222222222,0.027777777777777776,3.555348061489413
442,0.0,32,12,1.0,0.0,1.0,0.0,7837,5370,8866,0.9166666666666666,0.08333333333333333,2.3978952727983702
443,0.0,24,12,0.0,0.0,0.0,0.0,7837,5370,5910,0.038461538461538464,0.9615384615384616,-3.2188758248682006
444,0.0,22,12,0.0,0.0,0.0,0.0,7837,7497,17732,0.9534883720930233,0.046511627906976744,3.020424886144363
445,0.0,20,12,1.0,0.0,1.0,0.0,7837,8951,20688,0.9959294436906377,0.004070556309362279,5.4998967399464105
446,0.0,23,12,0.0,0.0,1.0,0.0,7837,8951,12058,0.9959294436906377,0.004070556309362279,5.4998967399464105
447,0.0,27,12,1.0,0.0,1.0,0.0,7837,8951,2210,0.9959294436906377,0.004070556309362279,5.4998967399464105
448,0.0,23,12,1.0,0.0,1.0,0.0,7837,12532,21870,0.9959294436906377,0.004070556309362279,5.4998967399464105
449,0.0,19,12,0.0,1.0,1.0,0.0,7837,12532,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
450,0.0,27,14,0.0,0.0,0.0,0.0,7837,14322,16254,0.9959294436906377,0.004070556309362279,5.4998967399464105
451,0.0,22,16,0.0,0.0,1.0,0.0,7837,16112,16254,0.9959294436906377,0.004070556309362279,5.4998967399464105
452,0.0,42,12,0.0,0.0,1.0,0.0,7837,16112,15516,0.9959294436906377,0.004070556309362279,5.4998967399464105
453,0.0,20,13,0.0,0.0,0.0,0.0,7837,17491,2216,0.9959294436906377,0.004070556309362279,5.4998967399464105
454,0.0,29,13,0.0,0.0,0.0,0.0,7958,0,0,1.0,0.0,inf
455,0.0,23,12,1.0,0.0,1.0,0.0,7993,13427,4433,0.9959294436906377,0.004070556309362279,5.4998967399464105
456,0.0,19,12,0.0,0.0,1.0,0.0,8054,9309,11963,0.9959294436906377,0.004070556309362279,5.4998967399464105
457,0.0,21,12,1.0,0.0,1.0,0.0,8150,13092,10583,0.9959294436906377,0.004070556309362279,5.4998967399464105
458,0.0,26,12,0.0,0.0,1.0,0.0,8228,13606,11969,0.9959294436906377,0.004070556309362279,5.4998967399464105
459,0.0,21,16,0.0,0.0,0.0,0.0,8228,22379,27337,0.9959294436906377,0.004070556309362279,5.4998967399464105
460,0.0,24,12,1.0,0.0,1.0,0.0,8275,15416,8335,0.9959294436906377,0.004070556309362279,5.4998967399464105
461,0.0,29,12,0.0,0.0,1.0,0.0,8389,5908,14481,0.9722222222222222,0.027777777777777776,3.555348061489413
462,0.0,26,12,1.0,0.0,1.0,0.0,8616,8593,10344,0.9534883720930233,0.046511627906976744,3.020424886144363
463,0.0,23,14,1.0,0.0,1.0,0.0,8675,10398,13003,0.9959294436906377,0.004070556309362279,5.4998967399464105
464,0.0,25,12,0.0,0.0,0.0,0.0,8683,9130,15811,0.9959294436906377,0.004070556309362279,5.4998967399464105
465,0.0,21,12,0.0,0.0,1.0,0.0,8816,5729,18096,0.9722222222222222,0.027777777777777776,3.555348061489413
466,0.0,25,12,1.0,0.0,0.0,0.0,8816,6266,10344,0.048507462686567165,0.9514925373134329,-2.9763141876968895
467,0.0,22,12,0.0,0.0,1.0,0.0,8816,9939,15486,0.9959294436906377,0.004070556309362279,5.4998967399464105
468,0.0,22,12,0.0,0.0,1.0,0.0,8816,10741,19653,0.9959294436906377,0.004070556309362279,5.4998967399464105
469,0.0,23,12,1.0,0.0,1.0,0.0,8816,12174,18471,0.9959294436906377,0.004070556309362279,5.4998967399464105
470,0.0,18,12,0.0,0.0,0.0,0.0,8816,14322,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
471,0.0,27,12,1.0,0.0,0.0,0.0,8816,14322,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
472,0.0,21,12,1.0,0.0,0.0,0.0,8816,14859,5578,0.9959294436906377,0.004070556309362279,5.4998967399464105
473,0.0,25,12,0.0,0.0,1.0,0.0,8816,16112,26599,0.9959294436906377,0.004070556309362279,5.4998967399464105
474,0.0,21,13,0.0,0.0,1.0,0.0,8816,17903,28224,0.9959294436906377,0.004070556309362279,5.4998967399464105
475,0.0,27,12,0.0,0.0,1.0,0.0,8816,44758,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
476,0.0,23,12,0.0,0.0,1.0,0.0,8840,7161,10416,0.9534883720930233,0.046511627906976744,3.020424886144363
477,0.0,21,12,0.0,0.0,1.0,0.0,8867,14995,17732,0.9959294436906377,0.004070556309362279,5.4998967399464105
478,0.0,23,14,1.0,0.0,1.0,0.0,8934,12532,8866,0.9959294436906377,0.004070556309362279,5.4998967399464105
479,0.0,23,16,1.0,0.0,0.0,0.0,9012,16490,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
480,0.0,31,17,0.0,0.0,1.0,0.0,9012,29465,39817,0.9959294436906377,0.004070556309362279,5.4998967399464105
481,0.0,27,12,1.0,0.0,1.0,0.0,9067,5370,6649,0.9166666666666666,0.08333333333333333,2.3978952727983702
482,0.0,21,12,1.0,0.0,1.0,0.0,9169,7161,7388,0.9534883720930233,0.046511627906976744,3.020424886144363
483,0.0,23,12,1.0,0.0,1.0,0.0,9169,8271,10403,0.9534883720930233,0.046511627906976744,3.020424886144363
484,0.0,19,12,0.0,0.0,1.0,0.0,9208,5550,11526,0.9722222222222222,0.027777777777777776,3.555348061489413
485,0.0,46,12,0.0,0.0,1.0,0.0,9284,8504,10376,0.9534883720930233,0.046511627906976744,3.020424886144363
486,0.0,24,12,0.0,0.0,1.0,0.0,9371,2864,2216,0.9722222222222222,0.027777777777777776,3.555348061489413
487,0.0,20,13,0.0,1.0,0.0,0.0,9404,0,8275,1.0,0.0,inf
488,0.0,24,17,0.0,0.0,1.0,0.0,9404,5370,22904,0.9722222222222222,0.027777777777777776,3.555348061489413
489,0.0,23,12,0.0,0.0,1.0,0.0,9404,9130,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
490,0.0,34,12,0.0,0.0,1.0,0.0,9404,9166,23475,0.9959294436906377,0.004070556309362279,5.4998967399464105
491,0.0,35,12,0.0,0.0,1.0,0.0,9404,9313,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
492,0.0,23,12,0.0,0.0,0.0,0.0,9404,11834,16846,0.9959294436906377,0.004070556309362279,5.4998967399464105
493,0.0,21,14,1.0,0.0,0.0,0.0,9420,5370,9900,0.048507462686567165,0.9514925373134329,-2.9763141876968895
