,treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,propensity_score,propensity_logit
86,1.0,27,1.0,0.0,1.0,1.0,934,1773,9,0,8406,0.0,0.0,0.0,934.0,0.0,9.0,27.0,9.0,0.0,729,3143529,872356,81,2.837319416472825,50.25029635198105,36.81145257425298,7.480428306074208,6.839476438228843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.50315005,0.012600335
87,1.0,23,1.0,0.0,1.0,1.0,936,11233,10,0,9360,0.0,0.0,0.0,936.0,0.0,10.0,23.0,10.0,0.0,529,126180289,876096,100,2.718532788188176,110.10789186640636,36.84544204833298,9.326611153641569,6.841615476477592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.29697442,-0.86174726
88,1.0,29,1.0,0.0,0.0,1.0,4398,0,10,0,43980,0.0,0.0,0.0,4398.0,0.0,10.0,29.0,10.0,0.0,841,1,19342404,100,2.889688641163886,0.0,71.026682300421,0.0,8.388905171114706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41560492,-0.3408421
89,1.0,18,1.0,0.0,0.0,0.0,0,2321,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,324,5387041,1,144,2.5334692314452525,56.41896872719106,0.0,7.749753406274437,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.39513534,-0.42577636
90,1.0,38,0.0,0.0,0.0,0.0,0,4941,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,24413481,1,144,3.0846450426912884,77.85828848052721,0.0,8.50532301884575,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36048052,-0.57327914
91,1.0,27,1.0,0.0,0.0,0.0,0,0,13,1,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0,729,1,1,169,2.837319416472825,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5545027,0.21888062
92,1.0,27,1.0,0.0,0.0,1.0,0,0,8,1,0,0.0,1.0,0.0,0.0,1.0,8.0,27.0,8.0,0.0,729,1,1,64,2.837319416472825,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.70793283,0.88536537
93,1.0,38,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,38.0,11.0,0.0,1444,1,1,121,3.0846450426912884,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.49621552,-0.015138191
94,1.0,23,0.0,1.0,0.0,1.0,0,3881,8,1,0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,529,15062161,1,64,2.718532788188176,70.27009317665278,0.0,8.263848131368906,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3815747,-0.48286986
95,1.0,26,1.0,0.0,0.0,1.0,0,17230,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,26.0,11.0,0.0,676,296872900,1,121,2.80951993647388,131.7489106311442,0.0,9.754407329521976,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.49438104,-0.022476757
96,1.0,42,1.0,0.0,1.0,1.0,3058,1294,9,0,27522,0.0,0.0,0.0,3058.0,0.0,9.0,42.0,9.0,0.0,1764,1674436,9351364,81,3.1555956891389783,43.852115070144606,60.98377393318653,7.165493475060845,8.025516386489008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46653482,-0.1340611
97,1.0,21,0.0,0.0,0.0,0.0,0,8048,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,64770304,1,144,2.6503439093087704,95.6910809557295,0.0,8.99317889233952,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5512805,0.20584574
98,1.0,25,1.0,0.0,0.0,1.0,0,0,8,1,0,0.0,1.0,0.0,0.0,1.0,8.0,25.0,8.0,0.0,625,1,1,64,2.780526107090586,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.40577608,-0.38145474
99,1.0,31,1.0,0.0,1.0,1.0,0,14509,11,1,0,0.0,1.0,1.0,0.0,1.0,11.0,31.0,11.0,0.0,961,210511081,1,121,2.9382499464245244,122.59406151791768,0.0,9.582524425515684,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5252949,0.10126601
100,1.0,17,1.0,0.0,0.0,1.0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,17.0,10.0,0.0,289,1,1,100,2.489703659218868,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.62738657,0.5210214
101,1.0,19,1.0,0.0,0.0,1.0,2657,9970,8,0,21256,0.0,0.0,0.0,2657.0,0.0,8.0,19.0,8.0,0.0,361,99400900,7059649,64,2.5746536781438683,104.722284314566,57.47799938494043,9.207335862955883,7.884952945759814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.68015516,0.7544849
102,1.0,29,1.0,0.0,0.0,0.0,679,17814,14,0,9506,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,841,317338596,461041,196,2.889688641163886,133.60040241795875,32.05986581561274,9.787739943991816,6.520621127558696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6618329,0.6714731
103,1.0,25,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,25.0,11.0,0.0,625,1,1,121,2.780526107090586,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.64727634,0.6070884
104,1.0,21,1.0,0.0,0.0,0.0,0,9983,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,441,99660289,1,144,2.6503439093087704,104.77970571805982,0.0,9.208638925336423,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.44182473,-0.23375978
105,1.0,44,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,44.0,11.0,0.0,1936,1,1,121,3.188349571300041,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.56511337,0.26194096
106,1.0,19,1.0,0.0,0.0,1.0,385,8124,10,0,3850,0.0,0.0,0.0,385.0,0.0,10.0,19.0,10.0,0.0,361,65999376,148225,100,2.5746536781438683,96.07098720914152,24.98102751417696,9.002577922700276,5.953243334287785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.075784266,-2.5010548
107,1.0,25,0.0,0.0,0.0,0.0,0,5587,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,31214569,1,144,2.780526107090586,82.01858901201643,0.0,8.628197749459149,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4058898,-0.38098305
108,1.0,18,1.0,0.0,0.0,1.0,798,9737,10,0,7980,0.0,0.0,0.0,798.0,0.0,10.0,18.0,10.0,0.0,324,94809169,636804,100,2.5334692314452525,103.68554767904176,34.38980311976222,9.183688340978756,6.682108597449809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39339963,-0.43304437
109,1.0,18,1.0,0.0,0.0,1.0,0,4482,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,18.0,9.0,0.0,324,20088324,1,81,2.5334692314452525,74.70351431967036,0.0,8.407824654360873,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.53171,0.12701057
110,1.0,19,1.0,0.0,0.0,1.0,798,17685,9,0,7182,0.0,0.0,0.0,798.0,0.0,9.0,19.0,9.0,0.0,361,312759225,636804,81,2.5746536781438683,133.19453738506266,34.38980311976222,9.780472101639582,6.682108597449809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6805055,0.75609595
111,1.0,18,1.0,0.0,0.0,1.0,3287,5010,9,0,29583,0.0,0.0,0.0,3287.0,0.0,9.0,18.0,9.0,0.0,324,25100100,10804369,81,2.5334692314452525,78.31738517053086,62.86383449481508,8.51919119407891,8.097730573664219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.28300157,-0.9296212
112,1.0,26,1.0,0.0,1.0,1.0,1392,1460,11,0,15312,0.0,0.0,0.0,1392.0,0.0,11.0,26.0,11.0,0.0,676,2131600,1937664,121,2.80951993647388,46.20682437942632,43.689036289166815,7.286191714702382,7.238496840894365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.30397886,-0.82842183
113,1.0,42,1.0,0.0,0.0,0.0,0,2456,12,1,0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,1764,6031936,1,144,3.1555956891389783,57.80291306917235,0.0,7.806289289267033,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6947826,0.82257473
114,1.0,25,1.0,0.0,0.0,1.0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,25.0,10.0,0.0,625,1,1,100,2.780526107090586,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4134058,-0.34990364
115,1.0,31,0.0,1.0,0.0,1.0,0,26817,9,1,0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,961,719151489,1,81,2.9382499464245244,158.51379542823088,0.0,10.196791293755965,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5361688,0.14492834
116,1.0,24,1.0,0.0,0.0,1.0,0,0,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,24.0,10.0,0.0,576,1,1,100,2.7502356495289546,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.51717037,0.06870853
117,1.0,26,1.0,0.0,0.0,1.0,0,9265,10,1,0,0.0,1.0,0.0,0.0,1.0,10.0,26.0,10.0,0.0,676,85840225,1,100,2.80951993647388,101.53967748092214,0.0,9.13399913871946,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3594723,-0.57765526
118,1.0,20,1.0,0.0,0.0,0.0,377,1652,12,0,4524,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,400,2729104,142129,144,2.613533596593013,48.741297368387286,24.7489335285503,7.409741954080923,5.932245187448011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19122975,-1.4420393
119,1.0,19,0.0,0.0,0.0,1.0,5324,13829,10,0,53240,0.0,0.0,0.0,5324.0,0.0,10.0,0.0,0.0,0.0,361,191241241,28344976,100,2.5746536781438683,120.15086807877336,76.92989241821365,9.534523115464658,8.579980179515003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5161025,0.064432286
120,1.0,25,1.0,0.0,0.0,1.0,0,485,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,25.0,11.0,0.0,625,235225,1,121,2.780526107090586,28.485834069515228,0.0,6.184148890937483,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5843811,0.3407846
121,1.0,23,0.0,0.0,1.0,1.0,1713,4232,8,0,13704,0.0,0.0,0.0,1713.0,0.0,8.0,0.0,0.0,0.0,529,17909824,2934369,64,2.718532788188176,72.9046627700736,47.72897471956405,8.350429973538136,7.44600149832412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.598199,0.39796653
122,1.0,31,0.0,0.0,0.0,0.0,2611,2484,12,0,31332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,6170256,6817321,144,2.9382499464245244,58.08430403446316,57.056173549691,7.81762544305337,7.867488568699128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3695028,-0.5343504
123,1.0,18,1.0,0.0,0.0,1.0,0,4814,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,18.0,11.0,0.0,324,23174596,1,121,2.5334692314452525,77.00331132538894,0.0,8.479283618343016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.601954,0.41361338
124,1.0,19,1.0,0.0,0.0,1.0,0,7458,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,19.0,11.0,0.0,361,55621764,1,121,2.5746536781438683,92.66718722880836,0.0,8.917042560738766,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.63562226,0.5564134
125,1.0,43,1.0,0.0,0.0,1.0,0,0,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,43.0,9.0,0.0,1849,1,1,81,3.172180842997835,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14489403,-1.7752228
126,1.0,27,1.0,0.0,0.0,0.0,0,34099,13,1,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,13.0,0.0,729,1162741801,1,169,2.837319416472825,175.22148466866287,0.0,10.43702333732841,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8045965,1.4152741
127,1.0,26,0.0,0.0,0.0,1.0,2226,13385,11,0,24486,0.0,0.0,0.0,2226.0,0.0,11.0,0.0,0.0,0.0,676,179158225,4955076,121,2.80951993647388,118.5172092802807,53.33782704258596,9.501889955954454,7.70796153183549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.65738034,0.6516418
128,1.0,29,0.0,1.0,0.0,1.0,8853,5112,10,0,88530,0.0,0.0,0.0,8853.0,0.0,10.0,0.0,0.0,0.0,841,26132544,78375609,100,2.889688641163886,78.98928026998519,95.05499868555556,8.53934599605737,9.08851166361105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34907162,-0.62312245
129,1.0,17,1.0,0.0,0.0,1.0,0,1953,9,1,0,0.0,1.0,0.0,0.0,1.0,9.0,17.0,9.0,0.0,289,3814209,1,81,2.489703659218868,52.38681941537434,0.0,7.577121930876679,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.62099695,0.49378186
130,1.0,30,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,0.0,0.0,1.0,11.0,30.0,11.0,0.0,900,1,1,121,2.914411802019027,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.24978653,-1.0997511
131,1.0,17,1.0,0.0,0.0,1.0,156,10641,10,0,1560,0.0,0.0,0.0,156.0,0.0,10.0,17.0,10.0,0.0,289,113230881,24336,100,2.489703659218868,107.63050322754236,16.58066571884423,9.272469743441732,5.049856007249537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.58272624,0.333975
132,1.0,20,0.0,0.0,1.0,0.0,8644,11656,12,0,103728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,135862336,74718736,144,2.613533596593013,111.83129325047908,94.11747578873609,9.36357634787504,9.064620717626775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5231264,0.09257179
133,1.0,17,1.0,0.0,0.0,1.0,375,3621,9,0,3375,0.0,0.0,0.0,375.0,0.0,9.0,17.0,9.0,0.0,289,13111641,140625,81,2.489703659218868,68.226687752512,24.69045258717556,8.19450550976564,5.926926025970411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4948928,-0.020429455
134,1.0,18,1.0,0.0,0.0,0.0,562,0,12,0,6744,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,324,1,315844,144,2.5334692314452525,0.0,29.51779009212964,0.0,6.331501849893691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5786324,0.31716177
135,1.0,21,0.0,1.0,0.0,1.0,1395,0,11,0,15345,0.0,0.0,0.0,1395.0,0.0,11.0,0.0,0.0,0.0,441,1,1946025,121,2.6503439093087704,0.0,43.72923436116079,0.0,7.240649694255466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32773536,-0.7184456
136,1.0,30,1.0,0.0,0.0,1.0,1913,0,11,0,21043,0.0,0.0,0.0,1913.0,0.0,11.0,30.0,11.0,0.0,900,1,3659569,121,2.914411802019027,0.0,50.02111627702545,0.0,7.556427969440253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6103284,0.44869274
137,1.0,18,0.0,1.0,0.0,1.0,5491,2454,11,0,60401,0.0,0.0,0.0,5491.0,0.0,11.0,0.0,0.0,0.0,324,6022116,30151081,121,2.5334692314452525,57.7827415887299,77.92763976353672,7.805474625270857,8.610865667278873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.48514196,-0.059449587
138,1.0,20,1.0,0.0,0.0,0.0,9227,0,12,0,110724,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,400,1,85137529,144,2.613533596593013,0.0,96.70030689791352,0.0,9.129889247578555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.30467114,-0.8251519
139,1.0,20,0.0,1.0,1.0,1.0,10802,4488,6,0,64812,0.0,0.0,0.0,10802.0,0.0,6.0,0.0,0.0,0.0,400,20142144,116683204,36,2.613533596593013,74.74595143844206,103.22512373453016,8.409162447202533,9.287486581152836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48615745,-0.055384394
140,1.0,20,1.0,0.0,0.0,1.0,11073,0,10,0,110730,0.0,0.0,0.0,11073.0,0.0,10.0,20.0,10.0,0.0,400,1,122611329,100,2.613533596593013,0.0,104.2893472684107,0.0,9.312264991698108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.53967565,0.15903695
141,1.0,25,1.0,0.0,0.0,1.0,37431,2346,8,0,299448,0.0,0.0,0.0,37431.0,0.0,8.0,25.0,8.0,0.0,625,5503716,1401079761,64,2.780526107090586,56.678763577992136,172.22360396980457,7.76046702921342,10.53025451707913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5520591,0.20899379
142,1.0,17,0.0,0.0,0.0,1.0,1618,6011,9,0,14562,0.0,0.0,0.0,1618.0,0.0,9.0,0.0,0.0,0.0,289,36132121,2617924,81,2.489703659218868,84.5969212276192,46.58416170356972,8.701346403039162,7.388946097618437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4732421,-0.10713397
143,1.0,18,0.0,1.0,0.0,1.0,2589,0,10,0,25890,0.0,0.0,0.0,2589.0,0.0,10.0,0.0,0.0,0.0,324,1,6702921,100,2.5334692314452525,0.0,56.852865230544495,0.0,7.859026979751538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.69657636,0.8310474
144,1.0,19,0.0,1.0,0.0,1.0,6511,7913,9,0,58599,0.0,0.0,0.0,6511.0,0.0,9.0,0.0,0.0,0.0,361,62615569,42393121,81,2.5746536781438683,95.0110030668922,83.66146996769727,8.976262255609193,8.781248333236862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6179091,0.4806827
145,1.0,19,1.0,0.0,0.0,1.0,192,661,11,0,2112,0.0,0.0,0.0,192.0,0.0,11.0,19.0,11.0,0.0,361,436921,36864,121,2.5746536781438683,32.682807908294144,18.249322138715485,6.493753839851686,5.2574953720277815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35417315,-0.60074544
146,1.0,27,0.0,1.0,0.0,1.0,421,3075,10,0,4210,0.0,0.0,0.0,421.0,0.0,10.0,0.0,0.0,0.0,729,9455625,177241,100,2.837319416472825,63.634587372925786,25.99140391281681,8.031060180240619,6.042632833682381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.49355635,-0.025775958
147,1.0,18,0.0,1.0,0.0,0.0,535,1115,12,0,6420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,1243225,286225,144,2.5334692314452525,41.10396933843561,28.887264545890485,7.016609683894219,6.282266746896006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6559448,0.64527464
148,1.0,22,1.0,0.0,0.0,1.0,606,317,11,0,6666,0.0,0.0,0.0,606.0,0.0,11.0,22.0,11.0,0.0,484,100489,367236,121,2.6852857884380423,23.52648407657856,30.507762831926048,5.75890177387728,6.406879986069314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6620295,0.67235154
149,1.0,20,1.0,0.0,0.0,1.0,660,12229,9,0,5940,0.0,0.0,0.0,660.0,0.0,9.0,20.0,9.0,0.0,400,149548441,435600,81,2.613533596593013,114.10808556150042,31.66586840283562,9.41156545918937,6.492239835020471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.40784907,-0.37286434
150,1.0,20,1.0,0.0,0.0,1.0,696,0,11,0,7656,0.0,0.0,0.0,696.0,0.0,11.0,20.0,11.0,0.0,400,1,484416,121,2.613533596593013,0.0,32.40685962795396,0.0,6.54534966033442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4847446,-0.061040528
151,1.0,18,1.0,0.0,0.0,1.0,699,480,10,0,6990,0.0,0.0,0.0,699.0,0.0,10.0,18.0,10.0,0.0,324,230400,488601,100,2.5334692314452525,28.354388301630408,32.4675679155373,6.173786103901937,6.54965074223381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3305232,-0.70581967
152,1.0,17,1.0,0.0,0.0,1.0,856,3251,10,0,8560,0.0,0.0,0.0,856.0,0.0,10.0,17.0,10.0,0.0,289,10569001,732736,100,2.489703659218868,65.16380510289736,35.45047479302012,8.086717920303906,6.752270376141742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3595282,-0.5774125
153,1.0,26,1.0,0.0,0.0,0.0,1088,11460,12,0,13056,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,676,131331600,1183744,144,2.80951993647388,111.03740373058754,39.31189933120113,9.346617990268731,6.992096427415888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6115377,0.45378047
154,1.0,22,1.0,0.0,0.0,1.0,1071,7315,10,0,10710,0.0,0.0,0.0,1071.0,0.0,10.0,22.0,10.0,0.0,484,53509225,1147041,100,2.6852857884380423,91.9132358858944,39.04668934824167,8.897682313454224,6.976348070447749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.429741,-0.28290787
155,1.0,20,1.0,0.0,0.0,0.0,1160,702,12,0,13920,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,400,492804,1345600,144,2.613533596593013,33.56245464176176,40.40860270985298,6.553933404025811,7.05617528410041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.56616455,0.26621944
156,1.0,18,1.0,0.0,0.0,1.0,1199,0,8,0,9592,0.0,0.0,0.0,1199.0,0.0,8.0,18.0,8.0,0.0,324,1,1437601,64,2.5334692314452525,0.0,40.98576866648517,0.0,7.089243155027514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.50963026,0.038525816
157,1.0,18,1.0,0.0,0.0,1.0,1285,15369,9,0,11565,0.0,0.0,0.0,1285.0,0.0,9.0,18.0,9.0,0.0,324,236206161,1651225,81,2.5334692314452525,125.58929693030792,42.22012538835469,9.640107772607312,7.158513997329321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5401774,0.16105686
158,1.0,18,1.0,0.0,0.0,1.0,1371,12064,10,0,13710,0.0,0.0,0.0,1371.0,0.0,10.0,18.0,10.0,0.0,324,145540096,1879641,100,2.5334692314452525,113.45902499802814,43.40619381752804,9.397981090247738,7.223295679562314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32881156,-0.7135652
159,1.0,19,1.0,0.0,0.0,1.0,1374,13278,10,0,13740,0.0,0.0,0.0,1374.0,0.0,10.0,19.0,10.0,0.0,361,176305284,1887876,100,2.5746536781438683,118.118756964691,43.446757145746766,9.493863809279103,7.2254814727822945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6470839,0.6062455
160,1.0,18,0.0,1.0,0.0,1.0,1713,8836,9,0,15417,0.0,0.0,0.0,1713.0,0.0,9.0,0.0,0.0,0.0,324,78074896,2934369,81,2.5334692314452525,99.53271991571052,47.72897471956405,9.086589564540008,7.44600149832412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3212442,-0.74805975
161,1.0,17,0.0,1.0,0.0,1.0,2202,4387,10,0,22020,0.0,0.0,0.0,2202.0,0.0,10.0,0.0,0.0,0.0,289,19245769,4848804,100,2.489703659218868,74.02708579605857,53.09375322901858,8.386400901166214,7.697121317282625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32207677,-0.74424404
162,1.0,19,1.0,0.0,0.0,1.0,1927,11965,11,0,21197,0.0,0.0,0.0,1927.0,0.0,11.0,19.0,11.0,0.0,361,143161225,3713329,121,2.5746536781438683,113.06707655594604,50.17610356512432,9.389741000342472,7.563719668414366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8530102,1.7584082
163,1.0,27,1.0,0.0,1.0,1.0,2142,2186,11,0,23562,0.0,0.0,0.0,2142.0,0.0,11.0,27.0,11.0,0.0,729,4778596,4588164,121,2.837319416472825,54.98676556299999,52.4765514960442,7.689828668736484,7.669495251007694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.62124467,0.49483454
164,1.0,19,1.0,0.0,0.0,1.0,3213,2975,10,0,32130,0.0,0.0,0.0,3213.0,0.0,10.0,19.0,10.0,0.0,361,8850625,10323369,100,2.5746536781438683,62.74265620681581,62.26508734908353,7.99799931797973,8.074960359115858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.44789502,-0.20917927
165,1.0,19,0.0,1.0,0.0,1.0,3276,14271,9,0,29484,0.0,0.0,0.0,3276.0,0.0,9.0,0.0,0.0,0.0,361,203661441,10732176,81,2.5746536781438683,121.74676895457183,62.77534324699855,9.56598478510039,8.09437844497296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34858096,-0.62528265
166,1.0,27,1.0,0.0,0.0,1.0,3213,2094,10,0,32130,0.0,0.0,0.0,3213.0,0.0,10.0,27.0,10.0,0.0,729,4384836,10323369,100,2.837319416472825,53.98065518899091,62.26508734908353,7.646831391430482,8.074960359115858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.55261135,0.21122724
167,1.0,21,1.0,0.0,1.0,1.0,4167,11300,11,0,45837,0.0,0.0,0.0,4167.0,0.0,11.0,21.0,11.0,0.0,441,127690000,17363889,121,2.6503439093087704,110.38338275175477,69.44072045338827,9.332558004700433,8.334951631422454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32907423,-0.7123751
168,1.0,29,1.0,0.0,1.0,1.0,4923,130,10,0,49230,0.0,0.0,0.0,4923.0,0.0,10.0,29.0,10.0,0.0,841,16900,24235929,100,2.889688641163886,15.561731663147098,74.45535277167332,4.867534450455582,8.5016733797582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.56335115,0.25477386
169,1.0,34,0.0,1.0,0.0,1.0,4641,2877,11,0,51051,0.0,0.0,0.0,4641.0,0.0,11.0,0.0,0.0,0.0,1156,8277129,21538881,121,3.0050144395644343,61.85126639111503,72.64234871614632,7.964503363551548,8.442685139241176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.41431656,-0.34614915
