,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,propensity_logit
221,0.0,21.0,11.0,0.0,0.0,0.0,1.0,6444.02880859375,4921.59716796875,812.7495727539062,0.11159716546535492,-2.0745296478271484
222,0.0,22.0,15.0,0.0,0.0,0.0,0.0,474.1426086425781,4013.903076171875,25564.669921875,0.9997270703315735,8.206023216247559
223,0.0,28.0,18.0,0.0,0.0,1.0,0.0,17388.490234375,16266.8701171875,25564.669921875,0.9997268319129944,8.20514965057373
224,0.0,35.0,18.0,0.0,0.0,0.0,0.0,18877.5390625,19774.109375,21186.169921875,0.9997289776802063,8.213038444519043
225,0.0,29.0,18.0,0.0,0.0,1.0,0.0,17825.41015625,18968.470703125,25564.669921875,0.9997300505638123,8.217005729675293
226,0.0,30.0,18.0,0.0,0.0,1.0,0.0,20258.8203125,23632.259765625,25564.669921875,0.9997311234474182,8.220989227294922
227,0.0,33.0,16.0,0.0,0.0,1.0,0.0,14126.3095703125,25243.55078125,25564.669921875,0.9997312426567078,8.22143268585205
228,0.0,29.0,18.0,0.0,0.0,1.0,0.0,22253.349609375,25243.55078125,25564.669921875,0.9997238516807556,8.194295883178711
229,0.0,32.0,18.0,0.0,0.0,1.0,0.0,19306.619140625,23830.98046875,25564.669921875,0.9997233748435974,8.192570686340332
230,0.0,28.0,17.0,0.0,0.0,0.0,0.0,25599.779296875,25243.55078125,25564.669921875,0.9997325539588928,8.226325035095215
231,0.0,27.0,18.0,0.0,0.0,1.0,0.0,2443.2060546875,0.0,25564.669921875,0.9997325539588928,8.226325035095215
232,0.0,24.0,16.0,0.0,0.0,0.0,0.0,22733.369140625,25243.55078125,25564.669921875,0.9997329115867615,8.22766399383545
233,0.0,27.0,15.0,0.0,0.0,1.0,0.0,14281.099609375,24901.599609375,25564.669921875,0.9997331500053406,8.228556632995605
234,0.0,23.0,16.0,0.0,0.0,0.0,0.0,4520.02880859375,0.0,25564.669921875,0.9997331500053406,8.228556632995605
235,0.0,28.0,18.0,0.0,0.0,1.0,0.0,18826.58984375,20125.01953125,25564.669921875,0.9997332692146301,8.22900390625
236,0.0,33.0,16.0,0.0,0.0,0.0,0.0,19034.279296875,25243.55078125,25564.669921875,0.9997337460517883,8.230793952941895
237,0.0,48.0,12.0,0.0,0.0,1.0,0.0,0.0,22744.259765625,25564.669921875,0.999721109867096,8.18441390991211
238,0.0,29.0,16.0,0.0,0.0,1.0,0.0,8524.76953125,15491.66015625,25564.669921875,0.9997344613075256,8.233484268188477
239,0.0,22.0,16.0,0.0,0.0,0.0,0.0,6050.2158203125,0.0,25545.4609375,0.9997201561927795,8.180998802185059
240,0.0,49.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10858365893363953,-2.105290651321411
241,0.0,20.0,10.0,1.0,0.0,0.0,1.0,5638.77001953125,8228.3232421875,5735.05712890625,0.10852246731519699,-2.1059229373931885
242,0.0,19.0,10.0,0.0,0.0,0.0,1.0,3495.33203125,30.43548011779785,22655.029296875,0.10844619572162628,-2.1067116260528564
243,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,1874.468017578125,8148.18408203125,0.1088474839925766,-2.1025679111480713
244,0.0,20.0,11.0,0.0,0.0,0.0,1.0,4343.69482421875,3700.596923828125,12602.0498046875,0.10888856649398804,-2.102144479751587
245,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,1317.677001953125,0.0,0.10828567296266556,-2.108372926712036
246,0.0,23.0,12.0,1.0,0.0,1.0,0.0,10558.490234375,524.5645141601562,3734.215087890625,0.108284592628479,-2.108384132385254
247,0.0,20.0,11.0,0.0,0.0,0.0,1.0,5601.5439453125,6371.7578125,268.9461975097656,0.10900632292032242,-2.100931406021118
248,0.0,16.0,9.0,0.0,0.0,0.0,1.0,1187.3160400390625,768.0484008789062,0.0,0.10901258140802383,-2.1008670330047607
249,0.0,31.0,10.0,1.0,0.0,1.0,1.0,11056.1396484375,10856.51953125,1978.676025390625,0.108243927359581,-2.1088054180145264
250,0.0,17.0,11.0,0.0,0.0,0.0,1.0,478.06109619140625,0.0,12665.58984375,0.10822473466396332,-2.109004259109497
251,0.0,17.0,11.0,0.0,0.0,0.0,1.0,3334.672119140625,7261.5478515625,4979.93896484375,0.10818862915039062,-2.1093783378601074
252,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10910522192716599,-2.0999135971069336
253,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10910522192716599,-2.0999135971069336
254,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10910522192716599,-2.0999135971069336
255,0.0,20.0,11.0,0.0,0.0,1.0,1.0,13023.25,10668.5302734375,0.0,0.10811849683523178,-2.110105514526367
256,0.0,50.0,8.0,1.0,0.0,1.0,1.0,9947.1982421875,2780.37109375,3453.447021484375,0.10915554314851761,-2.099395990371704
257,0.0,24.0,11.0,1.0,0.0,1.0,1.0,7451.091796875,7888.1611328125,7923.56982421875,0.10917842388153076,-2.099160671234131
258,0.0,17.0,11.0,0.0,0.0,0.0,1.0,223.3563995361328,0.0,12395.169921875,0.10807137191295624,-2.1105942726135254
259,0.0,38.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13015630841255188,-1.8995774984359741
260,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,723.290283203125,13264.0703125,0.1305874139070511,-1.8957749605178833
261,0.0,31.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.130820170044899,-1.8937264680862427
262,0.0,30.0,14.0,0.0,0.0,1.0,0.0,3199.48291015625,50.1290283203125,0.0,0.13085965812206268,-1.8933790922164917
263,0.0,30.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1309376209974289,-1.8926938772201538
264,0.0,16.0,10.0,1.0,0.0,0.0,1.0,930.6516723632812,6402.19384765625,7574.826171875,0.13094693422317505,-1.8926119804382324
265,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12960216403007507,-1.9044808149337769
266,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12960216403007507,-1.9044808149337769
267,0.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1779.1829833984375,0.12958230078220367,-1.904657006263733
268,0.0,38.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12957985699176788,-1.9046787023544312
269,0.0,38.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12957985699176788,-1.9046787023544312
270,0.0,20.0,11.0,0.0,0.0,0.0,1.0,1110.904052734375,2076.77392578125,12065.6396484375,0.13105455040931702,-1.8916667699813843
271,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,3858.14501953125,8749.619140625,0.12951509654521942,-1.9052529335021973
272,0.0,26.0,14.0,0.0,0.0,1.0,0.0,154.7821044921875,0.0,0.0,0.12939324975013733,-1.9063342809677124
273,0.0,19.0,11.0,0.0,0.0,0.0,1.0,1253.9310302734375,6695.80615234375,3289.4189453125,0.13122530281543732,-1.8901681900024414
274,0.0,28.0,16.0,0.0,0.0,1.0,0.0,564.268798828125,0.0,0.0,0.13132424652576447,-1.8893005847930908
275,0.0,24.0,0.0,0.0,1.0,0.0,1.0,2298.219970703125,981.0968017578125,0.0,0.12923076748847961,-1.9077773094177246
276,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,9203.28125,0.08243115991353989,-2.409764051437378
277,0.0,17.0,9.0,0.0,1.0,0.0,1.0,1214.7449951171875,2694.43505859375,17886.400390625,0.08237472176551819,-2.410510540008545
278,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,8117.15185546875,0.08236630260944366,-2.4106218814849854
279,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1810.0159912109375,2371.7509765625,0.0825946182012558,-2.407604932785034
280,0.0,19.0,10.0,0.0,0.0,0.0,1.0,31.348270416259766,1074.1939697265625,0.0,0.08261346071958542,-2.4073562622070312
281,0.0,32.0,10.0,1.0,0.0,0.0,1.0,0.0,1210.258056640625,2766.303955078125,0.08262185007333755,-2.407245635986328
282,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,1033.0159912109375,4864.67578125,0.08268258720636368,-2.406444549560547
283,0.0,18.0,11.0,0.0,1.0,0.0,1.0,768.0325927734375,2422.305908203125,9750.0400390625,0.08222676813602448,-2.4124693870544434
284,0.0,16.0,10.0,0.0,0.0,0.0,1.0,1708.48095703125,1876.258056640625,2755.9599609375,0.08273046463727951,-2.405813455581665
285,0.0,16.0,6.0,1.0,0.0,0.0,1.0,0.0,44.758060455322266,0.0,0.08273475617170334,-2.405756950378418
286,0.0,20.0,9.0,0.0,0.0,0.0,1.0,6332.35009765625,152.17739868164062,5098.1572265625,0.08220406621694565,-2.4127702713012695
287,0.0,42.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,0.0,3698.75,0.08279312402009964,-2.4049880504608154
288,0.0,17.0,11.0,0.0,0.0,0.0,1.0,1639.906005859375,4939.5,2689.4619140625,0.08209753781557083,-2.4141831398010254
289,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,1759.886962890625,6246.35009765625,0.08206496387720108,-2.4146153926849365
290,0.0,17.0,11.0,0.0,0.0,0.0,1.0,2447.1240234375,3267.339111328125,7942.77978515625,0.08294419199228287,-2.4030003547668457
291,0.0,17.0,11.0,1.0,0.0,0.0,1.0,1054.0860595703125,2850.194091796875,10293.83984375,0.0829736590385437,-2.4026131629943848
292,0.0,17.0,10.0,0.0,0.0,0.0,1.0,2104.2529296875,1417.93505859375,982.6881713867188,0.08301272988319397,-2.402099609375
293,0.0,21.0,11.0,0.0,0.0,0.0,1.0,6093.31982421875,3774.0,13091.1796875,0.08302142471075058,-2.4019854068756104
294,0.0,19.0,11.0,0.0,0.0,0.0,1.0,0.0,1074.1939697265625,7713.73291015625,0.08308804035186768,-2.4011106491088867
295,0.0,25.0,10.0,0.0,0.0,1.0,1.0,13634.5400390625,7793.27392578125,11688.8203125,0.23848427832126617,-1.1610074043273926
296,0.0,19.0,9.0,0.0,0.0,1.0,1.0,4958.90380859375,2771.4189453125,9082.1083984375,0.23847366869449615,-1.1610658168792725
297,0.0,28.0,18.0,0.0,0.0,1.0,0.0,135.1894073486328,0.0,0.0,0.23863835632801056,-1.1601592302322388
298,0.0,27.0,12.0,1.0,0.0,0.0,0.0,0.0,5336.9521484375,10313.0498046875,0.2387419193983078,-1.1595892906188965
299,0.0,20.0,11.0,0.0,0.0,1.0,1.0,1918.1219482421875,2160.9189453125,9546.1142578125,0.23822517693042755,-1.162434697151184
300,0.0,20.0,10.0,0.0,0.0,1.0,1.0,7594.1181640625,5925.9677734375,6634.9921875,0.23888099193572998,-1.1588242053985596
301,0.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,82.35484313964844,0.0,0.23906627297401428,-1.1578054428100586
302,0.0,43.0,13.0,0.0,0.0,1.0,0.0,493.7351989746094,0.0,0.0,0.23920747637748718,-1.157029390335083
303,0.0,17.0,7.0,0.0,0.0,0.0,1.0,1442.02001953125,1247.85498046875,4481.94482421875,0.23775486648082733,-1.1650279760360718
304,0.0,44.0,4.0,1.0,0.0,1.0,1.0,10186.23046875,7732.40283203125,0.0,0.23770500719547272,-1.1653032302856445
305,0.0,27.0,15.0,0.0,1.0,1.0,0.0,10495.7900390625,13185.73046875,0.0,0.23943021893501282,-1.1558058261871338
306,0.0,32.0,12.0,0.0,0.0,1.0,0.0,5772.0,0.0,0.0,0.237512469291687,-1.1663661003112793
307,0.0,31.0,12.0,0.0,0.0,1.0,0.0,2317.81298828125,1385.7099609375,617.689697265625,0.23957259953022003,-1.1550241708755493
308,0.0,30.0,12.0,0.0,1.0,1.0,0.0,7570.60693359375,0.0,13494.599609375,0.23967571556568146,-1.1544581651687622
309,0.0,20.0,12.0,1.0,0.0,1.0,0.0,5354.67578125,8480.7578125,8093.5078125,0.23981566727161407,-1.1536904573440552
310,0.0,35.0,11.0,1.0,0.0,1.0,1.0,11297.1298828125,11773.16015625,16302.2802734375,0.24001893401145935,-1.1525756120681763
311,0.0,18.0,11.0,0.0,0.0,0.0,1.0,0.0,6253.59716796875,12222.2802734375,0.2402157485485077,-1.1514970064163208
312,0.0,37.0,12.0,0.0,0.0,0.0,0.0,1733.9510498046875,1559.3709716796875,4221.865234375,0.23681433498859406,-1.1702250242233276
313,0.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367008477449417,-1.1708530187606812
314,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,3308.51611328125,0.0,0.062133483588695526,-2.714322566986084
315,0.0,17.0,11.0,0.0,0.0,0.0,1.0,724.9287109375,2520.77392578125,2720.4951171875,0.06215306371450424,-2.71398663520813
316,0.0,17.0,9.0,1.0,0.0,0.0,1.0,574.065185546875,2112.5810546875,3039.68408203125,0.06216096878051758,-2.713850975036621
317,0.0,53.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.062198106199502945,-2.713214159011841
318,0.0,50.0,11.0,0.0,0.0,0.0,1.0,14663.150390625,10.741939544677734,0.0,0.062228359282016754,-2.712695598602295
319,0.0,23.0,11.0,0.0,1.0,1.0,1.0,8946.01171875,469.06451416015625,4776.01220703125,0.06197304651141167,-2.7170791625976562
320,0.0,48.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06229748949408531,-2.7115116119384766
321,0.0,17.0,10.0,0.0,0.0,0.0,1.0,4608.19580078125,952.4515991210938,8628.4453125,0.061861760914325714,-2.7189950942993164
322,0.0,16.0,10.0,0.0,1.0,0.0,1.0,0.0,630.1934814453125,3892.33203125,0.062401123344898224,-2.7097389698028564
323,0.0,18.0,11.0,0.0,0.0,0.0,1.0,1310.7490234375,1455.531982421875,2157.48095703125,0.06243201345205307,-2.7092111110687256
324,0.0,34.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.062450509518384933,-2.708895206451416
325,0.0,23.0,11.0,0.0,0.0,1.0,1.0,25862.3203125,23311.7890625,140.38400268554688,0.06176353618502617,-2.720688819885254
326,0.0,17.0,11.0,0.0,0.0,0.0,1.0,664.19140625,1188.7740478515625,5588.76220703125,0.0625256597995758,-2.7076122760772705
327,0.0,43.0,12.0,1.0,0.0,1.0,0.0,17298.369140625,0.0,0.0,0.0625440701842308,-2.7072982788085938
328,0.0,45.0,10.0,1.0,0.0,0.0,1.0,4200.66796875,4443.5810546875,8872.26953125,0.06256480515003204,-2.706944704055786
329,0.0,16.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,554.1475219726562,0.06165102869272232,-2.7226319313049316
330,0.0,35.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,13883.240234375,0.06257950514554977,-2.7066941261291504
331,0.0,24.0,9.0,1.0,0.0,0.0,1.0,0.0,94.88710021972656,0.0,0.061560094356536865,-2.7242050170898438
332,0.0,17.0,11.0,0.0,0.0,0.0,1.0,834.647705078125,510.2419128417969,5788.2548828125,0.061543386429548264,-2.724494218826294
333,0.0,40.0,12.0,0.0,0.0,1.0,0.0,11706.6201171875,25243.55078125,11638.5703125,0.9816982746124268,3.9822885990142822
334,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25797.669921875,25243.55078125,25564.669921875,0.9816905856132507,3.981860876083374
335,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25607.619140625,24864.0,25564.669921875,0.9817529916763306,3.9853386878967285
336,0.0,28.0,17.0,1.0,0.0,1.0,0.0,23883.4609375,22273.400390625,20796.05078125,0.9816443920135498,3.9792940616607666
337,0.0,50.0,12.0,0.0,0.0,1.0,0.0,23086.0390625,24441.48046875,25564.669921875,0.9817672371864319,3.9861340522766113
338,0.0,45.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,23136.33984375,24907.080078125,0.9817792773246765,3.986806869506836
339,0.0,41.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9816036224365234,3.977033853530884
340,0.0,41.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9816036224365234,3.977033853530884
341,0.0,41.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9816036224365234,3.977033853530884
342,0.0,41.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9816036224365234,3.977033853530884
343,0.0,41.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9816036224365234,3.977033853530884
344,0.0,28.0,12.0,0.0,1.0,1.0,0.0,22255.310546875,23347.599609375,25564.669921875,0.9816017746925354,3.976931571960449
345,0.0,44.0,12.0,0.0,0.0,1.0,0.0,18597.359375,17156.66015625,25564.669921875,0.9815990328788757,3.9767796993255615
346,0.0,30.0,14.0,0.0,1.0,1.0,0.0,24269.439453125,21951.150390625,25564.669921875,0.9815985560417175,3.9767532348632812
347,0.0,21.0,13.0,0.0,0.0,0.0,0.0,14718.009765625,11062.400390625,18931.16015625,0.9818015694618225,3.988053798675537
348,0.0,54.0,18.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,24172.650390625,0.9815940856933594,3.976505756378174
349,0.0,54.0,14.0,0.0,0.0,0.0,0.0,22118.16015625,23995.689453125,23457.4296875,0.981590211391449,3.9762914180755615
350,0.0,31.0,12.0,0.0,0.0,1.0,0.0,23397.560546875,25164.76953125,22832.349609375,0.9815883636474609,3.976189136505127
351,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25215.759765625,25152.240234375,25564.669921875,0.9815859198570251,3.9760539531707764
352,0.0,19.0,12.0,0.0,0.0,0.0,0.0,6069.80908203125,12270.8701171875,16940.66015625,0.9733770489692688,3.5989978313446045
353,0.0,26.0,12.0,0.0,0.0,0.0,0.0,17705.890625,16132.599609375,21333.939453125,0.9734068512916565,3.6001486778259277
354,0.0,23.0,12.0,0.0,0.0,1.0,0.0,17805.8203125,15205.2099609375,22858.94921875,0.9734106659889221,3.6002960205078125
355,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25211.3203125,25564.669921875,0.973417341709137,3.6005539894104004
356,0.0,48.0,12.0,0.0,0.0,1.0,0.0,24008.859375,23120.23046875,25564.669921875,0.9734262824058533,3.6008994579315186
357,0.0,36.0,13.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,23334.779296875,0.9734415411949158,3.601489543914795
358,0.0,50.0,16.0,0.0,0.0,1.0,0.0,17143.580078125,0.0,25564.669921875,0.9733191132545471,3.59676456451416
359,0.0,40.0,12.0,0.0,0.0,1.0,0.0,20729.0390625,20228.849609375,23642.150390625,0.9733150005340576,3.5966062545776367
360,0.0,24.0,12.0,0.0,0.0,0.0,0.0,23536.669921875,16184.51953125,20145.849609375,0.9734717011451721,3.602656841278076
361,0.0,44.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,23739.6796875,25564.669921875,0.9734761118888855,3.602827548980713
362,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25298.6796875,0.9734795689582825,3.602961540222168
363,0.0,28.0,12.0,0.0,0.0,1.0,0.0,19032.3203125,18818.080078125,21063.509765625,0.9734807014465332,3.6030054092407227
364,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,24504.150390625,25564.669921875,0.9734888672828674,3.6033215522766113
365,0.0,52.0,12.0,0.0,0.0,1.0,0.0,20131.470703125,21324.529296875,22390.509765625,0.9732900857925415,3.5956473350524902
366,0.0,36.0,16.0,0.0,0.0,1.0,0.0,16894.759765625,16911.390625,19290.240234375,0.9732812643051147,3.5953080654144287
367,0.0,50.0,12.0,0.0,0.0,1.0,0.0,25666.400390625,25243.55078125,25564.669921875,0.9732795357704163,3.5952415466308594
368,0.0,33.0,8.0,0.0,1.0,1.0,1.0,6986.7451171875,19279.98046875,22728.91015625,0.9732759594917297,3.595104217529297
369,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9735137224197388,3.60428524017334
370,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9735137224197388,3.60428524017334
371,0.0,22.0,10.0,0.0,0.0,0.0,1.0,17268.98046875,4400.61279296875,2453.02587890625,0.08760526031255722,-2.343231678009033
372,0.0,19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,16485.51953125,0.08738979697227478,-2.345930337905884
373,0.0,20.0,9.0,0.0,0.0,0.0,1.0,4190.8720703125,0.0,5875.44091796875,0.08760736137628555,-2.343205451965332
374,0.0,41.0,7.0,1.0,0.0,0.0,1.0,1606.5989990234375,350.9031982421875,0.0,0.0876292735338211,-2.3429312705993652
375,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,9407.20703125,0.08736497908830643,-2.3462414741516113
376,0.0,25.0,14.0,0.0,1.0,1.0,0.0,1622.27294921875,2239.694091796875,1892.968017578125,0.0873398631811142,-2.3465566635131836
377,0.0,17.0,10.0,0.0,0.0,0.0,1.0,983.5518798828125,2499.2900390625,4245.5078125,0.08730892837047577,-2.346944808959961
378,0.0,17.0,11.0,0.0,0.0,0.0,1.0,2962.410888671875,2205.677001953125,11020.8798828125,0.08768986910581589,-2.3421735763549805
379,0.0,18.0,10.0,0.0,0.0,0.0,1.0,795.4622802734375,510.2419128417969,8111.2412109375,0.08729209005832672,-2.347156047821045
380,0.0,17.0,11.0,0.0,1.0,0.0,1.0,2223.76806640625,3868.886962890625,7400.455078125,0.0877230316400528,-2.341759204864502
381,0.0,21.0,11.0,0.0,0.0,0.0,1.0,2378.550048828125,0.0,12309.4599609375,0.08724472671747208,-2.347750663757324
382,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,9365.8310546875,0.0872417464852333,-2.347788095474243
383,0.0,31.0,12.0,1.0,0.0,1.0,0.0,0.0,1172.6610107421875,6636.47021484375,0.08722090721130371,-2.3480498790740967
384,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,2529.72607421875,5309.47216796875,0.08719336986541748,-2.348395824432373
385,0.0,23.0,12.0,0.0,1.0,1.0,0.0,0.0,216.62899780273438,0.0,0.08717338740825653,-2.348646879196167
386,0.0,18.0,10.0,0.0,0.0,0.0,1.0,3352.304931640625,2434.839111328125,15099.41015625,0.08709678798913956,-2.349609851837158
387,0.0,16.0,10.0,0.0,0.0,0.0,1.0,158.7006072998047,2628.194091796875,5393.7021484375,0.08795852959156036,-2.338819980621338
388,0.0,17.0,10.0,0.0,0.0,0.0,1.0,56.81874084472656,1885.2099609375,5628.6611328125,0.08702807128429413,-2.3504743576049805
389,0.0,17.0,10.0,0.0,0.0,0.0,1.0,97.96334075927734,2776.7900390625,0.0,0.08804580569267273,-2.3377325534820557
390,0.0,28.0,16.0,0.0,0.0,0.0,0.0,22539.41015625,21897.439453125,25564.669921875,0.9995924830436707,7.805020332336426
391,0.0,26.0,17.0,0.0,0.0,1.0,0.0,19230.19921875,20397.150390625,25564.669921875,0.9995954632759094,7.812363624572754
392,0.0,24.0,16.0,0.0,0.0,1.0,0.0,20237.26953125,25166.560546875,25564.669921875,0.9995902180671692,7.79947566986084
393,0.0,29.0,18.0,0.0,0.0,1.0,0.0,22829.380859375,22930.44921875,25564.669921875,0.9995972514152527,7.816795349121094
394,0.0,27.0,16.0,0.0,0.0,1.0,0.0,19179.259765625,25243.55078125,25564.669921875,0.9995877146720886,7.79338264465332
395,0.0,37.0,14.0,0.0,0.0,0.0,0.0,5456.55810546875,13454.26953125,25564.669921875,0.9995995163917542,7.822437286376953
396,0.0,32.0,18.0,0.0,0.0,1.0,0.0,17112.240234375,15855.099609375,25564.669921875,0.9995872378349304,7.792226314544678
397,0.0,22.0,14.0,0.0,0.0,1.0,0.0,1028.614990234375,13771.16015625,25564.669921875,0.9995871186256409,7.791937351226807
398,0.0,38.0,18.0,0.0,0.0,0.0,0.0,25862.3203125,25243.55078125,25322.3203125,0.9996009469032288,7.826016902923584
399,0.0,24.0,16.0,0.0,0.0,1.0,0.0,20376.369140625,25243.55078125,25564.669921875,0.9995855689048767,7.78818941116333
400,0.0,21.0,15.0,0.0,0.0,0.0,0.0,5135.23779296875,5027.22607421875,25564.669921875,0.9996013045310974,7.826913833618164
401,0.0,21.0,15.0,0.0,0.0,0.0,0.0,8348.435546875,6892.7421875,25416.900390625,0.9996017813682556,7.828111171722412
402,0.0,34.0,17.0,0.0,0.0,0.0,0.0,23491.609375,22781.849609375,25564.669921875,0.9996035695075989,7.832613468170166
403,0.0,34.0,18.0,0.0,0.0,1.0,0.0,2952.614990234375,3399.822998046875,25564.669921875,0.9996044039726257,7.834721565246582
404,0.0,50.0,5.0,0.0,0.0,1.0,1.0,3136.785888671875,25243.55078125,11929.6904296875,0.9996047616004944,7.835626125335693
405,0.0,33.0,18.0,0.0,0.0,1.0,0.0,2501.98388671875,5845.40283203125,24731.23046875,0.9995821118354797,7.779878616333008
406,0.0,28.0,12.0,0.0,0.0,1.0,0.0,4849.18505859375,19614.76953125,25564.669921875,0.9996054768562317,7.837438106536865
407,0.0,26.0,18.0,0.0,0.0,1.0,0.0,0.0,8414.515625,22867.8203125,0.9995811581611633,7.7775983810424805
408,0.0,28.0,17.0,0.0,0.0,1.0,0.0,21741.98046875,24706.44921875,25564.669921875,0.9995782971382141,7.770787715911865
409,0.0,26.0,14.0,0.0,0.0,1.0,0.0,154.7821044921875,0.0,0.0,0.12939324975013733,-1.9063342809677124
410,0.0,24.0,0.0,0.0,1.0,0.0,1.0,2298.219970703125,981.0968017578125,0.0,0.12923076748847961,-1.9077773094177246
411,0.0,18.0,11.0,0.0,0.0,0.0,1.0,540.7576293945312,4644.09716796875,8344.7216796875,0.12921850383281708,-1.907886266708374
412,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,3858.14501953125,8749.619140625,0.12951509654521942,-1.9052529335021973
413,0.0,38.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12957985699176788,-1.9046787023544312
414,0.0,38.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12957985699176788,-1.9046787023544312
415,0.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1779.1829833984375,0.12958230078220367,-1.904657006263733
416,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12960216403007507,-1.9044808149337769
417,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12960216403007507,-1.9044808149337769
418,0.0,51.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12867042422294617,-1.9127659797668457
419,0.0,38.0,8.0,0.0,1.0,1.0,1.0,22606.01953125,4978.88720703125,8720.0654296875,0.12857986986637115,-1.913573980331421
420,0.0,38.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13015630841255188,-1.8995774984359741
421,0.0,21.0,9.0,0.0,0.0,0.0,1.0,5017.68212890625,0.0,3200.756103515625,0.1285291463136673,-1.9140267372131348
422,0.0,27.0,10.0,0.0,1.0,1.0,1.0,15711.3603515625,9098.4189453125,17023.41015625,0.12843216955661774,-1.9148927927017212
423,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1500.2900390625,13908.3603515625,0.12841010093688965,-1.9150899648666382
424,0.0,17.0,10.0,0.0,0.0,0.0,1.0,3636.39892578125,6223.1611328125,9828.359375,0.1282988339662552,-1.9160845279693604
425,0.0,17.0,11.0,0.0,0.0,0.0,1.0,52.90019989013672,1267.5479736328125,12501.5703125,0.12823593616485596,-1.916646957397461
