treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,educ_re74,educ_re75,hisp_u75,hisp_u74,black_u75,black_u74,agesq,re78sq,re75sq,re74sq,educsq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74
0.0,49,9,0.0,0.0,1.0,1.0,17147,12747,12683,0,0,154323,114723,0.0,0.0,0.0,0.0,2401,160858489,162486009,294019609,81,4.814387632507769,4534690606.755135,1411410.3470763513,39222.330408080095,9.448017793067429,9.453051228782922,9.749578510178852
0.0,55,8,0.0,0.0,1.0,1.0,5619,5449,23559,0,0,44952,43592,0.0,0.0,0.0,0.0,3025,555026481,29691601,31573161,64,4.989753440508289,20651243517.010124,380031.2644228903,11571.483160358026,10.067263192042985,8.603187384583098,8.633908991112198
0.0,51,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,2601,653518096,637209049,668843044,256,4.874879482432002,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,24,16,0.0,0.0,0.0,0.0,9692,16012,7326,0,0,155072,256192,0.0,0.0,0.0,0.0,576,53670276,256384144,93934864,256,3.7770115885337576,1183078744.2669141,2007038.8163988902,21010.475070078905,8.89918494333876,9.681093720112464,9.179056081936416
0.0,54,10,0.0,0.0,1.0,1.0,25055,25243,22154,0,0,250550,252430,0.0,0.0,0.0,0.0,2916,490799716,637209049,627753025,100,4.961753457661524,17765135798.424137,4052978.4944004347,59393.76934071042,10.005773346076879,10.136304168546024,10.128828687393826
0.0,25,12,0.0,0.0,1.0,0.0,8679,17666,17465,0,0,104148,211992,0.0,0.0,0.0,0.0,625,305026225,312087556,75325041,144,3.8342549751423434,9924592945.86221,2335975.162525651,18619.951051083288,9.767954157240933,9.779397167305078,9.068661593644245
0.0,26,18,0.0,0.0,1.0,0.0,1,8414,22867,1,0,0,151452,0.0,0.0,0.0,0.0,676,522899689,70795396,1,324,3.889486089449956,19197652230.81775,743238.5851484716,0.0,10.037450102199095,9.037652264150466,0.0
0.0,19,13,0.0,0.0,0.0,0.0,5060,5182,16382,0,0,65780,67366,0.0,0.0,0.0,0.0,361,268369924,26853124,25603600,169,3.454130202691573,8484953425.534862,351667.8587999836,10317.970626085676,9.703938450075547,8.552946361122055,8.52912176228151
0.0,52,11,0.0,0.0,1.0,1.0,25862,25243,23290,0,0,284482,277673,0.0,0.0,0.0,0.0,2704,542424100,637209049,668843044,121,4.904333808688736,20078732249.85503,4052978.4944004347,61489.968144956496,10.055779362878386,10.136304168546024,10.160529988855798
0.0,19,12,0.0,0.0,0.0,0.0,4335,4687,21407,0,0,52020,56244,0.0,0.0,0.0,0.0,361,458259649,21967969,18792225,144,3.454130202691573,16334270266.822107,301172.61051992676,8711.768440952412,9.971473250327222,8.452547997922705,8.374476889214643
0.0,44,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1936,653518096,637209049,668843044,144,4.6529040923991305,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,28,12,0.0,0.0,1.0,0.0,13095,4998,9376,0,0,157140,59976,0.0,0.0,0.0,0.0,784,87909376,24980004,171479025,144,3.99447303907873,2164396677.552851,332576.75316211104,29203.20748697557,9.145908511816794,8.516793111394898,9.479985756941812
0.0,49,8,0.0,0.0,1.0,1.0,17911,23684,9464,0,0,143288,189472,0.0,0.0,0.0,0.0,2401,89567296,560931856,320803921,64,4.814387632507769,2214468026.6583714,3673080.8781248163,41138.353044883086,9.155250405658222,10.072554993651666,9.793170328225258
0.0,54,10,0.0,0.0,1.0,1.0,14522,8738,8486,0,0,145220,87380,0.0,0.0,0.0,0.0,2916,72012196,76352644,210888484,100,4.961753457661524,1695490566.765142,787884.6884006485,32702.40616745797,9.04617302576227,9.075436609511382,9.583420019940192
0.0,33,13,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,336206,328159,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,169,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,40,12,0.0,0.0,0.0,0.0,20468,6205,22680,0,0,245616,74460,0.0,0.0,0.0,0.0,1600,514382400,38502025,418939024,144,4.511431321799078,18815579361.638206,464443.61854684615,47605.48919177182,10.029238757841688,8.733110697638708,9.926617969924983
0.0,47,12,0.0,0.0,1.0,0.0,25862,20522,24505,0,0,310344,246264,0.0,0.0,0.0,0.0,2209,600495025,421152484,668843044,144,4.751646001177712,22740744629.960278,2944058.068785525,61489.968144956496,10.106632457343649,9.929252760422154,10.160529988855798
0.0,40,12,0.0,0.0,1.0,0.0,15435,12927,13061,0,0,185220,155124,0.0,0.0,0.0,0.0,1600,170589721,167107329,238239225,144,4.511431321799078,4872734011.732704,1442298.5936193843,34958.46133385276,9.47738596957752,9.467073426283948,9.64439293693626
0.0,36,12,0.0,0.0,1.0,0.0,25241,25243,25564,0,0,302892,302916,0.0,0.0,0.0,0.0,1296,653518096,637209049,637108081,144,4.356690176505218,25222470717.295174,4052978.4944004347,59876.352192548955,10.148940390770173,10.136304168546024,10.136224935521659
0.0,51,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2601,653518096,637209049,668843044,144,4.874879482432002,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,46,9,0.0,0.0,1.0,1.0,25062,25166,25097,0,0,225558,226494,0.0,0.0,0.0,0.0,2116,629859409,633327556,628103844,81,4.719374618960816,24109329087.96997,4033907.30346115,59411.924972776425,10.130503596064212,10.133249156151914,10.129108033725231
0.0,33,18,0.0,0.0,1.0,0.0,23421,25243,18505,0,0,421578,454374,0.0,0.0,0.0,0.0,1089,342435025,637209049,548543241,324,4.230191007074496,11434363218.447685,4052978.4944004347,55169.04924092486,9.825796244820257,10.136304168546024,10.0613883347884
0.0,28,13,0.0,0.0,1.0,0.0,24771,21333,14323,0,0,322023,277329,0.0,0.0,0.0,0.0,784,205148329,455096889,613602441,169,3.99447303907873,6107176496.527502,3125599.9736645445,58657.57325157616,9.569621915779866,9.968010448551627,10.117428893085538
0.0,27,11,0.0,0.0,1.0,1.0,14267,12829,18693,0,0,156937,141119,0.0,0.0,0.0,0.0,729,349428249,164583241,203547289,121,3.9428491189875468,11720853843.485682,1425452.443744728,32074.63812011963,9.835904401212332,9.45946351224934,9.565704457114814
0.0,33,12,0.0,0.0,0.0,0.0,25862,25243,21944,0,0,310344,302916,0.0,0.0,0.0,0.0,1089,481539136,637209049,668843044,144,4.230191007074496,17355695524.195324,4052978.4944004347,61489.968144956496,9.99624903261744,10.136304168546024,10.160529988855798
0.0,26,12,0.0,0.0,1.0,0.0,16822,19978,20015,0,0,201864,239736,0.0,0.0,0.0,0.0,676,400600225,399120484,282979684,144,3.889486089449956,13855194158.905933,2824443.2213340304,38409.68046268001,9.904237271426673,9.902386947092095,9.730442832522382
0.0,24,12,0.0,0.0,1.0,0.0,16103,8922,16470,0,0,193236,107064,0.0,0.0,0.0,0.0,576,271260900,79602084,259306609,144,3.7770115885337576,8596973094.30088,813645.2334897029,36617.13145604642,9.709295823171686,9.09627541568821,9.686760869017997
0.0,28,8,0.0,0.0,1.0,1.0,16450,18300,23494,0,0,131600,146400,0.0,0.0,0.0,0.0,784,551968036,334890000,270602500,64,3.99447303907873,20512031622.27673,2466661.1296631964,37481.322048072754,10.064500348383831,9.814656338829513,9.708080756193517
0.0,36,12,0.0,0.0,1.0,0.0,23912,23274,25378,0,0,286944,279288,0.0,0.0,0.0,0.0,1296,644042884,541679076,571783744,144,4.356690176505218,24775558766.93648,3575375.412850323,56435.70517407566,10.14163793595686,10.055092136668023,10.082135703963774
0.0,42,12,0.0,0.0,1.0,0.0,21473,22060,23426,0,0,257676,264720,0.0,0.0,0.0,0.0,1764,548777476,486643600,461089729,144,4.583674476981448,20366990333.108276,3291564.7990191467,50168.78108736658,10.06160179562982,10.001521292807494,9.974551610967133
0.0,52,10,0.0,0.0,1.0,1.0,17329,16193,20247,0,0,173290,161930,0.0,0.0,0.0,0.0,2704,409941009,262213249,300294241,100,4.904333808688736,14251675618.858454,2042173.3241172188,39678.04962104049,9.915761913411517,9.692334329073471,9.760136677640245
0.0,55,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,3025,653518096,637209049,668843044,196,4.989753440508289,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,26,14,0.0,0.0,1.0,0.0,9927,13396,10757,0,0,138978,187544,0.0,0.0,0.0,0.0,676,115713049,179452816,98545329,196,3.889486089449956,3029897710.4481115,1523878.925189907,21568.502095535405,9.283311984432006,9.502711433914095,9.203013596589722
0.0,55,7,0.0,0.0,1.0,1.0,18660,16768,19438,0,0,130620,117376,0.0,0.0,0.0,0.0,3025,377835844,281165824,348195600,49,4.989753440508289,12897662547.262,2155204.6939104525,43024.24160276712,9.874985192063416,9.727227587120769,9.834137474401334
0.0,49,10,0.0,0.0,1.0,1.0,24083,22758,25232,0,0,240830,227580,0.0,0.0,0.0,0.0,2401,636653824,517926564,579990889,100,4.814387632507769,24428063143.716988,3453734.5847044056,56877.419449028996,10.13586830920282,10.032672010916954,10.089261476380335
0.0,20,12,0.0,0.0,0.0,0.0,9578,15727,18666,0,0,114936,188724,0.0,0.0,0.0,0.0,400,348419556,247338529,91738084,144,3.5243416242996752,11679450880.682634,1952153.4628759385,20740.22898127155,9.834458966125691,9.663134259490725,9.167224080902555
0.0,31,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,961,653518096,637209049,668843044,256,4.140013112459153,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,54,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,2916,653518096,637209049,668843044,324,4.961753457661524,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,28,12,0.0,0.0,1.0,0.0,20676,4072,17289,0,0,248112,48864,0.0,0.0,0.0,0.0,784,298909521,16581184,427496976,144,3.99447303907873,9681527755.147879,242383.9223135667,48135.04862692953,9.757825740104776,8.311889558230359,9.93672888631593
0.0,24,12,0.0,0.0,1.0,0.0,18979,20959,17657,0,0,227748,251508,0.0,0.0,0.0,0.0,576,311769649,439279681,360202441,144,3.7770115885337576,10193830788.797003,3041404.9620197034,43829.62620494301,9.778887584302797,9.95032342737316,9.85108838373692
0.0,21,8,0.0,0.0,0.0,1.0,18432,6778,9376,0,0,147456,54224,0.0,0.0,0.0,0.0,441,87909376,45941284,339738624,64,3.5914808996671113,2164396677.552851,532299.5146877114,42449.39831338847,9.145908511816794,8.821437352166997,9.821843563495618
0.0,39,8,0.0,0.0,1.0,1.0,24163,20937,25564,0,0,193304,167496,0.0,0.0,0.0,0.0,1521,653518096,438357969,583850569,64,4.474090045989656,25222470717.295174,3036477.574505915,57084.17088010271,10.148940390770173,9.94927320768526,10.092577816525454
0.0,28,12,0.0,0.0,1.0,0.0,23569,21926,25564,0,0,282828,263112,0.0,0.0,0.0,0.0,784,653518096,480749476,555497761,144,3.99447303907873,25222470717.295174,3260747.3000656944,55550.591182268756,10.148940390770173,9.995428426234485,10.067687568216387
0.0,40,12,0.0,0.0,1.0,0.0,25862,25243,23653,0,0,310344,302916,0.0,0.0,0.0,0.0,1600,559464409,637209049,668843044,144,4.511431321799078,20853551315.732212,4052978.4944004347,61489.968144956496,10.071245235769604,10.136304168546024,10.160529988855798
0.0,38,7,0.0,0.0,1.0,1.0,22306,18866,22192,0,0,156142,132062,0.0,0.0,0.0,0.0,1444,492484864,355925956,497557636,49,4.435882478010559,17839828976.319553,2585431.9822865836,52301.97825955739,10.007487142554613,9.845116639209799,10.012610979554482
0.0,49,12,0.0,0.0,1.0,0.0,24812,23202,21153,0,0,297744,278424,0.0,0.0,0.0,0.0,2401,447449409,538332804,615635344,144,4.814387632507769,15863857890.76253,3558313.34096364,58763.80624942922,9.95953701838715,10.051993760835352,10.119082686093009
0.0,28,14,0.0,0.0,0.0,0.0,19316,18626,20002,0,0,270424,260764,0.0,0.0,0.0,0.0,784,400080004,346927876,373107856,196,3.99447303907873,13833173117.193913,2534829.6023012754,44681.84004564695,9.90358754753646,9.832313733081604,9.868689046993433
0.0,22,12,0.0,0.0,0.0,0.0,15341,14904,25564,0,0,184092,178848,0.0,0.0,0.0,0.0,484,653518096,222129216,235346281,144,3.655819537720448,25222470717.295174,1796697.7473244434,34725.59073278244,10.148940390770173,9.609384912281424,9.638284261844774
0.0,39,12,0.0,0.0,1.0,0.0,7455,8512,9862,0,0,89460,102144,0.0,0.0,0.0,0.0,1521,97259044,72454144,55577025,144,4.474090045989656,2449445875.4348783,756645.7649118229,15766.684889725944,9.196444266784072,9.049232211581426,8.916640227198839
0.0,27,16,0.0,0.0,1.0,0.0,21062,24824,12514,0,0,336992,397184,0.0,0.0,0.0,0.0,729,156600196,616230976,443607844,256,3.9428491189875468,4388185760.970846,3949585.3125357702,49119.114234913824,9.43460329655831,10.119566206128216,9.955225747940542
0.0,21,12,0.0,0.0,0.0,0.0,15658,8115,15937,0,0,187896,97380,0.0,0.0,0.0,0.0,441,253987969,65853225,245172964,144,3.5914808996671113,7931740230.356131,702858.1437625657,35511.44228706984,9.676398728859633,9.00146947994869,9.65873724746786
0.0,48,11,0.0,0.0,1.0,1.0,25862,25243,23724,0,0,284482,277673,0.0,0.0,0.0,0.0,2304,562828176,637209049,668843044,121,4.783309076454443,21007132229.67503,4052978.4944004347,61489.968144956496,10.074242472958618,10.136304168546024,10.160529988855798
0.0,30,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,900,653518096,637209049,668843044,144,4.0929555470373336,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,20,12,0.0,0.0,1.0,0.0,11510,8185,10026,0,0,138120,98220,0.0,0.0,0.0,0.0,400,100520676,66994225,132480100,144,3.5243416242996752,2550371035.962516,712240.417235094,25358.65617861689,9.212936997823448,9.010058489805235,9.350971501715929
0.0,23,12,0.0,1.0,0.0,0.0,5817,18105,8876,0,0,69804,217260,0.0,0.0,0.0,0.0,529,78783376,327791025,33837489,144,3.7175940127607134,1892647083.5143738,2426199.3449662486,12018.368193943872,9.091106284052485,9.803943422199742,8.668539943910762
0.0,33,12,0.0,0.0,1.0,0.0,18303,13875,12640,0,0,219636,166500,0.0,0.0,0.0,0.0,1089,159769600,192515625,334999809,144,4.230191007074496,4497144149.639733,1608817.5885417338,42124.45375109011,9.444621667700849,9.537843938614635,9.814820259819962
0.0,31,12,0.0,0.0,1.0,0.0,21610,21537,25564,0,0,259320,258444,0.0,0.0,0.0,0.0,961,653518096,463842369,466992100,144,4.140013112459153,25222470717.295174,3171864.940295374,50519.092152053665,10.148940390770173,9.977527665244592,9.980911449500931
0.0,38,12,0.0,0.0,1.0,0.0,10384,11637,15959,0,0,124608,139644,0.0,0.0,0.0,0.0,1444,254689681,135419769,107827456,144,4.435882478010559,7958572680.27032,1226214.76388035,22657.22624750211,9.677778212399186,9.361944956108077,9.248021438943871
0.0,37,12,1.0,0.0,1.0,0.0,18826,21573,18147,0,0,225912,258876,0.0,0.0,0.0,0.0,1369,329313609,465394329,354418276,144,4.396764911015355,10900366182.081764,3180054.181167868,43443.184276623244,9.806260536775024,9.979197811770604,9.842994172107165
0.0,47,9,0.0,0.0,1.0,1.0,19978,19203,23970,0,0,179802,172827,0.0,0.0,0.0,0.0,2209,574560900,368755209,399120484,81,4.751646001177712,21544422937.374836,2657078.7213147767,46359.978372547375,10.08455832742843,9.862821795810113,9.902386947092095
0.0,17,9,0.0,0.0,0.0,1.0,1,3992,10248,1,0,0,35928,0.0,0.0,0.0,0.0,289,105021504,15936064,1,81,3.303183479974908,2690846613.0474114,235071.38793804432,0.0,9.234837843576571,8.292047637431354,0.0
0.0,35,12,1.0,0.0,1.0,0.0,17241,15717,18050,0,0,206892,188604,0.0,0.0,0.0,0.0,1225,325802500,247024089,297252081,144,4.315607265026968,10758275062.34721,1950237.410561757,39457.645342374206,9.800900963761027,9.662498208076329,9.75504554717585
0.0,36,9,1.0,0.0,1.0,1.0,18904,18938,10997,0,0,170136,170442,0.0,0.0,0.0,0.0,1296,120934009,358647844,357361216,81,4.356690176505218,3198077092.328918,2600681.298905626,43640.15711236272,9.305377787310935,9.848925764543445,9.847128818866743
0.0,51,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,2601,653518096,637209049,668843044,324,4.874879482432002,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,55,15,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,387930,378645,0.0,0.0,0.0,0.0,3025,653518096,637209049,668843044,225,4.989753440508289,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,29,16,0.0,0.0,1.0,0.0,1657,5129,8808,0,0,26512,82064,0.0,0.0,0.0,0.0,841,77580864,26306641,2745649,256,4.044473696577313,1857345845.9748104,346130.346497357,3041.270548586897,9.083415678402515,8.542665987389269,7.4127640174265625
0.0,46,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,2116,653518096,637209049,668843044,256,4.719374618960816,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,30,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,900,653518096,637209049,668843044,196,4.0929555470373336,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,28,14,1.0,0.0,1.0,0.0,23039,22575,23093,0,0,322546,316050,0.0,0.0,0.0,0.0,784,533286649,509630625,530795521,196,3.99447303907873,19665484914.278553,3410951.8628103156,54185.30987817331,10.047284820283895,10.024598378285186,10.044943711090122
0.0,48,12,1.0,0.0,1.0,0.0,24196,22110,21899,0,0,290352,265320,0.0,0.0,0.0,0.0,2304,479566201,488852100,585446416,144,4.783309076454443,17268692298.22312,3303090.0067045824,57169.47462358849,9.99419625266159,10.003785273851491,10.093942609226804
0.0,26,11,1.0,0.0,0.0,1.0,20834,19444,21891,0,0,229174,213884,0.0,0.0,0.0,0.0,676,479215881,378069136,434055556,121,3.889486089449956,17253252129.90134,2708737.4387611556,48537.64553506625,9.99383087243373,9.875293818165346,9.944341546544393
0.0,32,12,0.0,0.0,1.0,0.0,25862,25243,23587,0,0,310344,302916,0.0,0.0,0.0,0.0,1024,556346569,637209049,668843044,144,4.185732212022756,20711383430.813744,4052978.4944004347,61489.968144956496,10.068450991783875,10.136304168546024,10.160529988855798
0.0,20,11,0.0,0.0,0.0,1.0,11207,12424,13012,0,0,123277,136664,0.0,0.0,0.0,0.0,400,169312144,154355776,125596849,121,3.5243416242996752,4828101285.288171,1356576.6436577798,24629.163210470637,9.473627287593242,9.427385364828522,9.324293862052029
0.0,21,12,0.0,0.0,0.0,0.0,11647,14832,20666,0,0,139764,177984,0.0,0.0,0.0,0.0,441,427083556,219988224,135652609,144,3.5914808996671113,14984568025.585102,1783314.9237125074,25689.089513606978,9.9362451167743,9.604542287805636,9.362803915102651
0.0,20,9,0.0,0.0,0.0,1.0,4298,8797,8962,0,0,38682,79173,0.0,0.0,0.0,0.0,400,80317444,77387209,18472804,81,3.5243416242996752,1937856945.0235415,796113.0457415973,8630.439692408168,9.100748695346088,9.082166033252674,8.365905077202456
0.0,32,15,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,387930,378645,0.0,0.0,0.0,0.0,1024,653518096,637209049,668843044,225,4.185732212022756,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,32,16,0.0,0.0,1.0,0.0,25033,25243,25564,0,0,400528,403888,0.0,0.0,0.0,0.0,1024,653518096,637209049,626651089,256,4.185732212022756,25222470717.295174,4052978.4944004347,59336.71189051174,10.148940390770173,10.136304168546024,10.127950233416236
0.0,30,18,0.0,0.0,0.0,0.0,25862,9657,7725,0,0,465516,173826,0.0,0.0,0.0,0.0,900,59675625,93257649,668843044,324,4.0929555470373336,1347097048.481454,919419.7440898945,61489.968144956496,8.952217101765946,9.175438319966918,10.160529988855798
0.0,25,18,0.0,0.0,1.0,0.0,5364,8772,25564,0,0,96552,157896,0.0,0.0,0.0,0.0,625,653518096,76947984,28772496,324,3.8342549751423434,25222470717.295174,792622.7770511833,10998.135976124322,10.148940390770173,9.079320109537779,8.587465244401569
0.0,51,12,0.0,0.0,1.0,0.0,20754,19199,22566,0,0,249048,230388,0.0,0.0,0.0,0.0,2601,509224356,368601601,430728516,144,4.874879482432002,18584884023.760506,2656224.274385595,48333.76295700828,10.024199627698392,9.862613473326157,9.940494278165223
0.0,21,9,0.0,1.0,1.0,1.0,7249,9968,16627,0,0,65241,89712,0.0,0.0,0.0,0.0,441,276457129,99361024,52548001,81,3.5914808996671113,8798988721.298763,965531.8748138826,15290.615938162113,9.71878315904038,9.207135241027235,8.888618807300878
